,assists,bountyLevel,champLevel,championName,consumablesPurchased,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,gameEndedInSurrender,goldEarned,goldSpent,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item1,item2,item3,item4,item5,item6,killingSprees,kills,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,nexusKills,nexusTakedowns,perks,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,puuid,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,summonerName,teamId,timeCCingOthers,timePlayed,totalDamageDealt,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeSpentDead,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,win,objectives.champion.first,objectives.champion.kills,objectives.inhibitor.first,objectives.inhibitor.kills,objectives.tower.first,objectives.tower.kills,gameDuration,timeStarted,minionDamage,assists_pm,damageDealtToBuildings_pm,deaths_pm,goldEarned_pm,kills_pm,magicDamageDealt_pm,magicDamageDealtToChampions_pm,magicDamageTaken_pm,minionDamage_pm,physicalDamageDealt_pm,physicalDamageDealtToChampions_pm,physicalDamageTaken_pm,spell1Casts_pm,spell2Casts_pm,spell3Casts_pm,spell4Casts_pm,totalDamageDealt_pm,totalDamageDealtToChampions_pm,totalDamageShieldedOnTeammates_pm,totalDamageTaken_pm,totalHeal_pm,totalHealsOnTeammates_pm,totalMinionsKilled_pm,totalTimeSpentDead_pm
0,16,2,18,Chogath,0,744,744,744,61505,8,True,False,True,False,False,12825,10900,1,2,1,6656,3111,3083,1029,0,2052,1,5,2,1,225,31182,12865,17796,0,0,"{'statPerks': {'defense': 5001, 'flex': 5002, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8439, 'var1': 34, 'var2': 0, 'var3': 0}, {'perk': 8463, 'var1': 645, 'var2': 0, 'var3': 0}, {'perk': 8444, 'var1': 3082, 'var2': 0, 'var3': 0}, {'perk': 8451, 'var1': 333, 'var2': 0, 'var3': 0}], 'style': 8400}, {'description': 'subStyle', 'selections': [{'perk': 8224, 'var1': 673, 'var2': 0, 'var3': 0}, {'perk': 8210, 'var1': 12, 'var2': 0, 'var3': 0}], 'style': 8200}]}",2909,803,34281,9L4YXN0u0q3Xl2ykv-Zdb-tv6a5Pc0OnIQCAgF6pkeeqMWKX6zG-tL60OFLdPONkDZMP9B98chNYPw,108,31,25,14,25,32,5,4,459,dontpiss,100,90,1296,45215,19981,0,53710,2819,209,26,222,11124,6311,1631,0,3,3,True,True,43,True,2,True,4,21.6,1630703418000,24490,0.7,34.4,0.4,593.8,0.2,1443.6,595.6,823.9,1133.8,134.7,37.2,1587.1,5.0,1.4,1.2,0.6,2093.3,925.0,0.0,2486.6,130.5,9.7,1.2,10.3
1,26,2,18,Seraphine,0,2695,2695,2695,10690,10,True,False,True,False,False,15230,12300,0,2,1,6653,3089,3020,4637,3113,0,3,9,3,3,240,101098,22390,15090,0,1,"{'statPerks': {'defense': 5001, 'flex': 5008, 'offense': 5007}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8128, 'var1': 1625, 'var2': 21, 'var3': 0}, {'perk': 8139, 'var1': 1918, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8134, 'var1': 16, 'var2': 5, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8210, 'var1': 39, 'var2': 0, 'var3': 0}, {'perk': 8226, 'var1': 250, 'var2': 1347, 'var3': 0}], 'style': 8200}]}",3529,895,11428,-9X9Ls5pqY8D--UoJZBz3huVKhlgYyJAu_E1Pe8jrCJfOh5N_ky83bzQRqdKEkqJrYHw-NdccZXY7A,116,54,82,9,7,14,4,4,360,iVaclav,100,24,1296,105903,24562,4966,26704,5264,1871,83,270,1276,1276,185,1,4,3,True,True,43,True,2,True,4,21.6,1630703418000,78646,1.2,124.8,0.5,705.1,0.4,4680.5,1036.6,698.6,3641.0,163.4,41.4,529.1,5.4,2.5,3.8,0.4,4902.9,1137.1,229.9,1236.3,243.7,86.6,3.8,12.5
2,15,0,18,Diana,2,1572,1572,1572,36510,8,True,False,False,True,False,16869,15000,0,2,1,3157,3152,3112,3111,3089,0,4,17,5,2,223,68119,33096,9671,0,1,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8112, 'var1': 2874, 'var2': 0, 'var3': 0}, {'perk': 8139, 'var1': 1590, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 2154, 'var2': 5, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8226, 'var1': 250, 'var2': 446, 'var3': 0}, {'perk': 8210, 'var1': 57, 'var2': 0, 'var3': 0}], 'style': 8200}]}",6181,2037,14080,y0x0fDsjIhMD8pcuKzdanFQJcObh5vrqz3tO2jah78WbLpy8mz9Qs-kyxJg1XeTzqxiIf_6rm0UC8g,77,42,43,11,6,1,6,4,486,NaturalAnabolic,100,6,1296,74401,35235,0,24494,5097,0,49,194,100,100,742,2,3,3,True,True,43,True,2,True,4,21.6,1630703418000,37594,0.7,72.8,0.4,781.0,0.8,3153.7,1532.2,447.7,1740.5,286.2,94.3,651.9,3.6,1.9,2.0,0.5,3444.5,1631.2,0.0,1134.0,236.0,0.0,2.3,9.0
3,20,1,18,Senna,1,3414,3414,3414,9474,6,True,False,True,False,False,13849,10900,0,2,1,3042,3184,3006,3094,0,2052,1,5,4,3,606,860,282,12723,1,1,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8128, 'var1': 833, 'var2': 16, 'var3': 0}, {'perk': 8139, 'var1': 1037, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 18, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 2021, 'var2': 5, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8014, 'var1': 392, 'var2': 0, 'var3': 0}, {'perk': 9104, 'var1': 11, 'var2': 20, 'var3': 0}], 'style': 8000}]}",51693,13972,7822,TwalTFfZBv2f33UavAtdnACaIg2zusLRjaBOzjVcMNkkAzxuISityJEwWsJaDBpw4Dlk9bhDjSGvqQ,45,45,13,7,7,21,3,4,360,The Nathrakh,100,43,1296,54886,14414,1995,21120,10064,2753,38,180,2332,160,575,1,4,3,True,True,43,True,2,True,4,21.6,1630703418000,37058,0.9,158.1,0.3,641.2,0.2,39.8,13.1,589.0,1715.6,2393.2,646.9,362.1,2.1,2.1,0.6,0.3,2541.0,667.3,92.4,977.8,465.9,127.5,1.8,8.3
4,16,2,18,Veigar,6,1835,1835,1835,13828,13,False,True,True,False,False,14049,11850,1,2,1,3157,6655,3020,3916,1028,2052,2,7,3,3,149,72914,15379,12806,0,1,"{'statPerks': {'defense': 5003, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8229, 'var1': 1252, 'var2': 0, 'var3': 0}, {'perk': 8224, 'var1': 1522, 'var2': 0, 'var3': 0}, {'perk': 8233, 'var1': 8, 'var2': 10, 'var3': 0}, {'perk': 8237, 'var1': 417, 'var2': 0, 'var3': 0}], 'style': 8200}, {'description': 'subStyle', 'selections': [{'perk': 9111, 'var1': 639, 'var2': 230, 'var3': 0}, {'perk': 9103, 'var1': 16, 'var2': 0, 'var3': 0}], 'style': 8000}]}",1812,122,11391,BeQ9MOCOT9VZLrGm6YBL-TvM05I_GH9IyqqbrJuA_NGaTsVfSFR4EUpV8Jy16-tnYTlbQ1K77RDesw,72,70,42,9,6,4,21,32,331,k4jz3r,100,23,1296,75415,15905,0,24543,1823,0,56,314,688,403,346,0,4,3,True,True,43,True,2,True,4,21.6,1630703418000,57675,0.7,85.0,0.6,650.4,0.3,3375.6,712.0,592.9,2670.1,83.9,5.6,527.4,3.3,3.2,1.9,0.4,3491.4,736.3,0.0,1136.2,84.4,0.0,2.6,14.5
5,20,0,18,Ekko,3,202,202,202,22720,11,False,False,False,False,False,13783,13550,0,1,2,3020,3100,3089,0,3157,2052,2,9,3,2,164,45301,22515,16494,0,0,"{'statPerks': {'defense': 5002, 'flex': 5002, 'offense': 5007}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8128, 'var1': 1744, 'var2': 23, 'var3': 0}, {'perk': 8143, 'var1': 1012, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 2114, 'var2': 5, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8210, 'var1': 29, 'var2': 0, 'var3': 0}, {'perk': 8236, 'var1': 48, 'var2': 0, 'var3': 0}], 'style': 8200}]}",5778,2125,7485,VdSWg9-hP70JEpqNfjIRzjUBZLiPRB5NmZADJVdkJmLkpZGldEPUuywfArmo5EX7lBZ4lJZ1xGYX-w,59,34,53,9,34,32,6,4,85,LebrοnzeJαmeς,200,45,1296,52440,25906,0,27007,5751,0,17,290,1360,1265,3027,0,1,4,False,False,45,False,1,False,3,21.6,1630703418000,26332,0.9,9.4,0.5,638.1,0.4,2097.3,1042.4,763.6,1219.1,267.5,98.4,346.5,2.7,1.6,2.5,0.4,2427.8,1199.4,0.0,1250.3,266.2,0.0,0.8,13.4
6,16,1,18,Syndra,3,323,323,323,4551,8,False,False,False,False,False,15849,15350,1,1,2,3089,3157,3020,3040,4630,2052,5,14,3,1,321,78874,32196,14769,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8112, 'var1': 729, 'var2': 0, 'var3': 0}, {'perk': 8143, 'var1': 0, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 1753, 'var2': 5, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 9111, 'var1': 618, 'var2': 300, 'var3': 0}, {'perk': 8014, 'var1': 753, 'var2': 0, 'var3': 0}], 'style': 8000}]}",542,178,2543,T6HTGEao6nOoBXO7yTevPdoxavRnRIWR3xiBowXDWIP-So571IJLMuZMw2c4MjhhbIe_a9CqvVkJ7w,105,111,40,7,4,14,4,4,240,Lemonish,200,53,1296,82746,33690,0,19042,3510,0,58,252,3329,1315,1729,1,1,4,False,False,45,False,1,False,3,21.6,1630703418000,48733,0.7,15.0,0.4,733.8,0.6,3651.6,1490.6,683.8,2256.2,25.1,8.2,117.7,4.9,5.1,1.9,0.3,3830.8,1559.7,0.0,881.6,162.5,0.0,2.7,11.7
7,23,0,18,Ashe,5,1754,1754,1754,8059,7,False,False,False,False,False,13407,12500,0,0,2,3072,3006,6676,3086,1042,2052,1,3,2,2,573,3524,2579,16676,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8008, 'var1': 2, 'var2': 30, 'var3': 0}, {'perk': 9101, 'var1': 1492, 'var2': 1444, 'var3': 0}, {'perk': 9103, 'var1': 9, 'var2': 10, 'var3': 0}, {'perk': 8014, 'var1': 386, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8143, 'var1': 48, 'var2': 0, 'var3': 0}, {'perk': 8105, 'var1': 13, 'var2': 5, 'var3': 0}], 'style': 8100}]}",64150,16994,3117,WPY2ZqfDn9tM4TeC1IcpiJSLPOi7LT7PIWLyy3lUukVREU1Y7MVm-o81mD2QOdnSXJvS8d-J4VF_fA,16,77,15,12,7,6,5,4,224,MrBigTESTICLES,200,51,1296,71264,20371,0,20876,1717,0,64,176,3590,797,1082,0,2,4,False,False,45,False,1,False,3,21.6,1630703418000,49139,1.1,81.2,0.3,620.7,0.1,163.1,119.4,772.0,2275.0,2969.9,786.8,144.3,0.7,3.6,0.7,0.6,3299.3,943.1,0.0,966.5,79.5,0.0,3.0,8.1
8,15,0,18,Ezreal,0,1275,1275,1275,5378,6,False,False,False,False,False,13443,13200,0,0,2,3508,2031,6691,6694,3158,2052,2,5,2,1,503,17028,10481,13900,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8128, 'var1': 950, 'var2': 20, 'var3': 0}, {'perk': 8139, 'var1': 2045, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 18, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 4090, 'var2': 5, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8226, 'var1': 250, 'var2': 1064, 'var3': 0}, {'perk': 8237, 'var1': 731, 'var2': 0, 'var3': 0}], 'style': 8200}]}",59613,20662,3710,nRR-NhrWpF1K6TQ2ZxziCGLvcu96H5t4Sac_fHZhBUSOEiyviS7MPViCjLR_9uJV10auB9N4JWgxkA,246,62,29,13,0,13,3,4,225,YuMmi BoYkA,200,0,1296,76641,31144,0,17741,6337,0,51,124,0,0,130,1,2,4,False,False,45,False,1,False,3,21.6,1630703418000,44222,0.7,59.0,0.3,622.4,0.2,788.3,485.2,643.5,2047.3,2759.9,956.6,171.8,11.4,2.9,1.3,0.6,3548.2,1441.9,0.0,821.3,293.4,0.0,2.4,5.7
9,8,0,17,Draven,1,5020,5020,5020,19233,11,False,False,False,False,False,15871,15350,0,0,2,3006,3094,6676,3072,1038,2052,5,14,3,2,285,799,314,22172,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8005, 'var1': 1443, 'var2': 734, 'var3': 709}, {'perk': 8009, 'var1': 2099, 'var2': 0, 'var3': 0}, {'perk': 9104, 'var1': 10, 'var2': 50, 'var3': 0}, {'perk': 8014, 'var1': 767, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8139, 'var1': 1462, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 2873, 'var2': 5, 'var3': 0}], 'style': 8100}]}",83045,28204,7462,3tOHk6Ng4hNf3Cuaz2kiY-2ftoHApLyxFV-BDRcoWk3NMfZb0aEwOF4evu_vtD_kO-pIpDbHi1pPbA,51,74,21,9,3,4,6,21,329,JunaCHina,200,17,1296,83948,28622,0,31917,4740,0,60,292,103,103,2282,1,3,4,False,False,45,False,1,False,3,21.6,1630703418000,50306,0.4,232.4,0.5,734.8,0.6,37.0,14.5,1026.5,2329.0,3844.7,1305.7,345.5,2.4,3.4,1.0,0.4,3886.5,1325.1,0.0,1477.6,219.4,0.0,2.8,13.5
