,assists,bountyLevel,champLevel,championName,consumablesPurchased,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,gameEndedInSurrender,goldEarned,goldSpent,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item1,item2,item3,item4,item5,item6,killingSprees,kills,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,nexusKills,nexusTakedowns,perks,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,puuid,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,summonerName,teamId,timeCCingOthers,timePlayed,totalDamageDealt,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeSpentDead,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,win,objectives.champion.first,objectives.champion.kills,objectives.inhibitor.first,objectives.inhibitor.kills,objectives.tower.first,objectives.tower.kills,gameDuration,timeStarted,minionDamage,assists_pm,damageDealtToBuildings_pm,deaths_pm,goldEarned_pm,kills_pm,magicDamageDealt_pm,magicDamageDealtToChampions_pm,magicDamageTaken_pm,minionDamage_pm,physicalDamageDealt_pm,physicalDamageDealtToChampions_pm,physicalDamageTaken_pm,spell1Casts_pm,spell2Casts_pm,spell3Casts_pm,spell4Casts_pm,totalDamageDealt_pm,totalDamageDealtToChampions_pm,totalDamageShieldedOnTeammates_pm,totalDamageTaken_pm,totalHeal_pm,totalHealsOnTeammates_pm,totalMinionsKilled_pm,totalTimeSpentDead_pm
0,24,0,17,Caitlyn,2,4032,4032,4032,10802,8,False,False,True,False,False,12114,11600,0,1,0,3006,3095,3031,1053,0,2052,2,7,3,2,205,3066,2343,13086,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8008, 'var1': 2, 'var2': 10, 'var3': 0}, {'perk': 8009, 'var1': 1518, 'var2': 0, 'var3': 0}, {'perk': 9103, 'var1': 7, 'var2': 20, 'var3': 0}, {'perk': 8014, 'var1': 526, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8139, 'var1': 1102, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 2699, 'var2': 5, 'var3': 0}], 'style': 8100}]}",59872,19455,7205,4sOCwJW3_RopdLvmKC2K60OgjLDcEDZu6kc4hiPrTg59WW03hdK4RIb--DhS6uSZ-kekyijflqMLbw,21,32,13,6,3,7,3,4,481,Noah of Pleasure,100,22,1037,64418,21799,0,21541,5129,288,62,212,1480,0,1248,2,3,1,True,False,51,True,2,True,4,17.3,1625511421000,38587,1.4,233.1,0.5,700.2,0.4,177.2,135.4,756.4,2230.5,3460.8,1124.6,416.5,1.2,1.8,0.8,0.3,3723.6,1260.1,0.0,1245.1,296.5,16.6,3.6,12.3
1,33,0,17,Ivern,3,1862,1862,1862,18779,7,False,False,False,False,False,10571,9150,0,2,0,3158,3107,3112,6616,0,2052,0,2,0,1,149,10506,4907,9555,0,1,"{'statPerks': {'defense': 5001, 'flex': 5002, 'offense': 5007}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8465, 'var1': 3708, 'var2': 0, 'var3': 0}, {'perk': 8401, 'var1': 425, 'var2': 0, 'var3': 0}, {'perk': 8429, 'var1': 53, 'var2': 14, 'var3': 11}, {'perk': 8453, 'var1': 756, 'var2': 1787, 'var3': 0}], 'style': 8400}, {'description': 'subStyle', 'selections': [{'perk': 8009, 'var1': 2501, 'var2': 0, 'var3': 0}, {'perk': 9105, 'var1': 6, 'var2': 30, 'var3': 0}], 'style': 8000}]}",4905,2282,7727,VgLf1GorFmTKljQcMnJETYA-6WQu0q1-k-k7OX3d1pJXHG3kPE4gIxMTHB1Wjx5tYJZ6WzxUGR_CFA,42,32,87,41,1,4,12,32,391,Hobo,100,37,1037,16169,7947,8029,17932,6262,4011,10,176,757,757,648,0,3,1,True,False,51,True,2,True,4,17.3,1625511421000,6360,1.9,107.6,0.4,611.0,0.1,607.3,283.6,552.3,367.6,283.5,131.9,446.6,2.4,1.8,5.0,2.4,934.6,459.4,464.1,1036.5,362.0,231.8,0.6,10.2
2,24,1,16,Aphelios,0,0,0,0,10933,11,False,False,False,False,False,11678,10050,0,0,0,3072,1001,3085,1036,0,2052,1,8,2,2,155,2669,1358,12986,1,1,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 83, 'var2': 0, 'var3': 0}, {'perk': 8009, 'var1': 1277, 'var2': 0, 'var3': 0}, {'perk': 9104, 'var1': 4, 'var2': 10, 'var3': 0}, {'perk': 8014, 'var1': 514, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8139, 'var1': 1171, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 1227, 'var2': 5, 'var3': 0}], 'style': 8100}]}",27575,16427,8733,9lz7bkmqMh5YNaKjQApFB7kd_5gwV1STWquAJJPuamJCDqkRuyQq1cu_c5g7iyw_V_bR_8w0ZD98pA,45,50,0,6,6,7,2,4,381,747S,100,17,1037,32567,19711,0,21989,4948,453,15,266,2321,1924,270,0,0,1,True,False,51,True,2,True,4,17.3,1625511421000,12856,1.4,0.0,0.6,675.0,0.5,154.3,78.5,750.6,743.1,1593.9,949.5,504.8,2.6,2.9,0.0,0.3,1882.5,1139.4,0.0,1271.0,286.0,26.2,0.9,15.4
3,17,5,18,Tristana,0,3712,3712,3712,15539,7,False,False,False,False,False,17222,14900,0,2,0,3031,3006,6672,3094,3072,2052,6,24,7,4,261,16862,4761,15994,0,1,"{'statPerks': {'defense': 5003, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8008, 'var1': 2, 'var2': 50, 'var3': 0}, {'perk': 9111, 'var1': 1227, 'var2': 410, 'var3': 0}, {'perk': 9104, 'var1': 4, 'var2': 10, 'var3': 0}, {'perk': 8017, 'var1': 1208, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8126, 'var1': 973, 'var2': 0, 'var3': 0}, {'perk': 8105, 'var1': 13, 'var2': 5, 'var3': 0}], 'style': 8100}]}",93954,34481,9117,r71AsEJ4LC6wBMw26E09V1YCNM3T4sYylWxn54LRAWcq01ayxQ-P28YdeXdsmcx_WzHs48YfW5LYog,32,37,27,7,5,21,4,4,151,Pillutimantti,100,3,1037,121370,45853,0,26093,2419,0,94,180,10552,6609,981,2,4,1,True,False,51,True,2,True,4,17.3,1625511421000,71805,1.0,214.6,0.4,995.5,1.4,974.7,275.2,924.5,4150.6,5430.9,1993.1,527.0,1.8,2.1,1.6,0.4,7015.6,2650.5,0.0,1508.3,139.8,0.0,5.4,10.4
4,18,0,15,Rumble,1,609,609,609,17147,12,False,False,False,False,False,12194,11200,2,2,0,3020,3102,4629,1058,0,2052,3,10,4,3,136,34973,19794,11753,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8128, 'var1': 1231, 'var2': 21, 'var3': 0}, {'perk': 8126, 'var1': 501, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8106, 'var1': 5, 'var2': 0, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8233, 'var1': 8, 'var2': 40, 'var3': 0}, {'perk': 8236, 'var1': 24, 'var2': 0, 'var3': 0}], 'style': 8200}]}",1025,401,7929,_uDNKPJ8sVCfw_KCVHMbmduaevRp6q-4MufNzhjJ100vwiHkkoqkKSx_bX_kKUA5hvA1sQ5xqr_O_g,25,91,60,10,15,32,3,4,311,Flan2,100,14,1037,37279,21292,0,20923,458,0,18,268,1281,1096,1240,0,1,1,True,False,51,True,2,True,4,17.3,1625511421000,15378,1.0,35.2,0.7,704.9,0.6,2021.6,1144.2,679.4,888.9,59.2,23.2,458.3,1.4,5.3,3.5,0.6,2154.9,1230.8,0.0,1209.4,26.5,0.0,1.0,15.5
5,25,0,16,Blitzcrank,0,531,531,531,39107,10,True,False,False,False,False,10032,9900,0,0,2,3110,2033,3111,3083,0,2052,0,2,0,1,148,17899,7798,6130,0,0,"{'statPerks': {'defense': 5001, 'flex': 5002, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8437, 'var1': 475, 'var2': 352, 'var3': 0}, {'perk': 8446, 'var1': 267, 'var2': 0, 'var3': 0}, {'perk': 8444, 'var1': 1820, 'var2': 0, 'var3': 0}, {'perk': 8451, 'var1': 261, 'var2': 0, 'var3': 0}], 'style': 8400}, {'description': 'subStyle', 'selections': [{'perk': 8236, 'var1': 14, 'var2': 0, 'var3': 0}, {'perk': 8233, 'var1': 6, 'var2': 40, 'var3': 0}], 'style': 8200}]}",6307,2894,19794,iWeL0lBhG28xR43FS5aHNEwx48Hh7NfT57jcy8alxE0sbBixitsyxoJVtfR59Py_IPxeeALC7Tvkhg,32,34,30,12,28,32,4,4,291,Välarüs,200,42,1037,25507,11602,0,28637,1352,0,23,254,1300,910,2711,0,1,4,False,True,45,False,0,False,1,17.3,1625511421000,13374,1.4,30.7,0.6,579.9,0.1,1034.6,450.8,354.3,773.1,364.6,167.3,1144.2,1.8,2.0,1.7,0.7,1474.4,670.6,0.0,1655.3,78.2,0.0,1.3,14.7
6,23,0,16,TwistedFate,2,770,770,770,7396,10,True,False,False,False,False,11527,11400,0,0,2,3094,3158,3100,3916,1026,2052,1,6,2,2,162,66493,20812,6156,0,0,"{'statPerks': {'defense': 5003, 'flex': 5008, 'offense': 5007}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8229, 'var1': 1898, 'var2': 0, 'var3': 0}, {'perk': 8226, 'var1': 250, 'var2': 584, 'var3': 0}, {'perk': 8210, 'var1': 7, 'var2': 0, 'var3': 0}, {'perk': 8237, 'var1': 494, 'var2': 0, 'var3': 0}], 'style': 8200}, {'description': 'subStyle', 'selections': [{'perk': 8009, 'var1': 4021, 'var2': 0, 'var3': 0}, {'perk': 8014, 'var1': 534, 'var2': 0, 'var3': 0}], 'style': 8000}]}",4949,1101,11101,--iJTEAitFg2XiqInUK5MJ_n4l4VqsKkQ8tdspWVJfEPOp7eq3aWx2GbuN0L8OomCkmfP6c8qXoDVA,100,119,0,12,5,4,16,32,247,VasBuh,200,35,1037,72028,22368,0,18090,601,0,38,252,585,455,831,1,1,4,False,True,45,False,0,False,1,17.3,1625511421000,48890,1.3,44.5,0.6,666.3,0.3,3843.5,1203.0,355.8,2826.0,286.1,63.6,641.7,5.8,6.9,0.0,0.7,4163.5,1292.9,0.0,1045.7,34.7,0.0,2.2,14.6
7,24,0,17,Zoe,4,1178,1178,1178,13222,7,False,True,False,False,False,12994,12600,0,0,2,3157,4628,3020,3165,0,0,3,12,4,3,242,55978,23735,7675,0,0,"{'statPerks': {'defense': 5001, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8128, 'var1': 1863, 'var2': 25, 'var3': 0}, {'perk': 8139, 'var1': 1270, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 2678, 'var2': 5, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8275, 'var1': 25, 'var2': 0, 'var3': 0}, {'perk': 8237, 'var1': 536, 'var2': 0, 'var3': 0}], 'style': 8200}]}",6242,1492,12450,msVyCd8S_5o6nhDqSErL6LbIe80pxCvwFlK0mN8OGjdCOUxX3cgKfS9AKdcYxjqwRwkTyJ-wBr80YQ,138,27,35,31,4,4,6,7,217,Cytron44,200,28,1037,64647,27107,0,21875,8483,2251,47,198,2426,1879,1749,0,1,4,False,True,45,False,0,False,1,17.3,1625511421000,36362,1.4,68.1,0.4,751.1,0.7,3235.7,1372.0,443.6,2101.8,360.8,86.2,719.7,8.0,1.6,2.0,1.8,3736.8,1566.9,0.0,1264.5,490.3,130.1,2.7,11.4
8,16,0,17,Shyvana,0,431,431,431,34519,13,True,False,False,False,False,13359,12233,0,0,2,3047,3153,3078,3133,1031,0,3,12,4,2,119,28709,8768,7106,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 961, 'var2': 0, 'var3': 0}, {'perk': 9111, 'var1': 870, 'var2': 280, 'var3': 0}, {'perk': 9105, 'var1': 5, 'var2': 50, 'var3': 0}, {'perk': 8014, 'var1': 669, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8139, 'var1': 970, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 2469, 'var2': 5, 'var3': 0}], 'style': 8100}]}",26536,9910,20162,Mn0MxsFubvhSDOBT_ocEHxJgq3pD2iKNSe3_9O4Vve489_3B1HLBoT1_GPX_sLZPUBQM4y3ggd9GNQ,45,34,35,11,32,32,5,4,173,SmradlavaPazucha,200,3,1037,56710,19824,0,30930,5307,0,38,302,1465,1145,3662,0,0,4,False,True,45,False,0,False,1,17.3,1625511421000,36455,0.9,24.9,0.8,772.2,0.7,1659.5,506.8,410.8,2107.2,1533.9,572.8,1165.4,2.6,2.0,2.0,0.6,3278.0,1145.9,0.0,1787.9,306.8,0.0,2.2,17.5
9,20,0,16,Jinx,2,2160,2160,2160,10531,11,True,False,False,False,False,13363,12000,0,0,2,1053,3006,3094,3031,1018,2052,5,13,5,3,164,3625,2261,6096,0,0,"{'statPerks': {'defense': 5001, 'flex': 5008, 'offense': 5007}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8005, 'var1': 1296, 'var2': 677, 'var3': 618}, {'perk': 9111, 'var1': 852, 'var2': 330, 'var3': 0}, {'perk': 9104, 'var1': 4, 'var2': 50, 'var3': 0}, {'perk': 8014, 'var1': 538, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8143, 'var1': 47, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 18, 'var2': 0, 'var3': 0}], 'style': 8100}]}",66331,20295,16270,J-FS3Rb_gmSYH-BT_cxAXDqZCET-mPAB2PYwABdkoMWUtH9JIkOi_BNEuh9BGIMhRlj4zpLTsNoXRw,64,55,12,7,6,7,3,4,268,D0naId Trump,200,18,1037,75106,22557,0,23801,3854,330,57,240,5150,0,1433,0,1,4,False,True,45,False,0,False,1,17.3,1625511421000,50389,1.2,124.9,0.6,772.4,0.8,209.5,130.7,352.4,2912.7,3834.2,1173.1,940.5,3.7,3.2,0.7,0.4,4341.4,1303.9,0.0,1375.8,222.8,19.1,3.3,13.9
