,assists,bountyLevel,champLevel,championName,consumablesPurchased,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,gameEndedInSurrender,goldEarned,goldSpent,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item1,item2,item3,item4,item5,item6,killingSprees,kills,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,nexusKills,nexusTakedowns,perks,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,puuid,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,summonerName,teamId,timeCCingOthers,timePlayed,totalDamageDealt,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeSpentDead,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,win,objectives.champion.first,objectives.champion.kills,objectives.inhibitor.first,objectives.inhibitor.kills,objectives.tower.first,objectives.tower.kills,gameDuration,timeStarted,minionDamage,assists_pm,damageDealtToBuildings_pm,deaths_pm,goldEarned_pm,kills_pm,magicDamageDealt_pm,magicDamageDealtToChampions_pm,magicDamageTaken_pm,minionDamage_pm,physicalDamageDealt_pm,physicalDamageDealtToChampions_pm,physicalDamageTaken_pm,spell1Casts_pm,spell2Casts_pm,spell3Casts_pm,spell4Casts_pm,totalDamageDealt_pm,totalDamageDealtToChampions_pm,totalDamageShieldedOnTeammates_pm,totalDamageTaken_pm,totalHeal_pm,totalHealsOnTeammates_pm,totalMinionsKilled_pm,totalTimeSpentDead_pm
0,16,0,17,Shaco,2,519,519,519,16713,15,False,False,False,False,True,11912,11150,0,0,2,4637,3020,3165,1058,0,2052,1,7,2,1,129,38556,21797,18996,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8128, 'var1': 970, 'var2': 16, 'var3': 0}, {'perk': 8126, 'var1': 389, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 1891, 'var2': 5, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8234, 'var1': 4300, 'var2': 0, 'var3': 0}, {'perk': 8237, 'var1': 481, 'var2': 0, 'var3': 0}], 'style': 8200}]}",2141,1326,8008,3tDXD3wN2P7vqrCfqijJuTfASBYoob8WcAN-4I1md8V3bPzUkhkOOFMpfYEZoldIDkCjTbUEC_XewA,23,37,28,102,6,14,29,32,349,Dą Żelą,100,30,1230,43879,26214,0,29176,1888,0,12,352,3181,3091,2171,0,0,4,False,False,34,False,0,False,0,20.5,1624910093000,17146,0.8,25.3,0.7,581.1,0.3,1880.8,1063.3,926.6,836.4,104.4,64.7,390.6,1.1,1.8,1.4,5.0,2140.4,1278.7,0.0,1423.2,92.1,0.0,0.6,17.2
1,12,0,18,Lucian,2,0,0,0,11485,7,False,False,False,False,True,14565,11250,0,0,2,3508,3158,3031,1053,0,2052,3,10,3,3,317,5164,1441,15655,0,0,"{'statPerks': {'defense': 5003, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8005, 'var1': 878, 'var2': 569, 'var3': 309}, {'perk': 8009, 'var1': 2008, 'var2': 0, 'var3': 0}, {'perk': 9105, 'var1': 6, 'var2': 50, 'var3': 0}, {'perk': 8017, 'var1': 1028, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8345, 'var1': 3, 'var2': 0, 'var3': 0}, {'perk': 8304, 'var1': 5, 'var2': 0, 'var3': 0}], 'style': 8300}]}",74969,16955,2035,pSW6z9GzE_HASMV2Upko--ZU5BwQFtT6xWnencNOV66dZTyKBv82mzovXOiev4fvQkLLJEWTcQyOaQ,48,39,44,7,3,4,6,32,246,Dοbby,100,0,1230,80333,18596,0,17986,760,0,68,154,200,200,296,0,0,4,False,False,34,False,0,False,0,20.5,1624910093000,61737,0.6,0.0,0.3,710.5,0.5,251.9,70.3,763.7,3011.6,3657.0,827.1,99.3,2.3,1.9,2.1,0.3,3918.7,907.1,0.0,877.4,37.1,0.0,3.3,7.5
2,11,0,18,Aphelios,2,391,391,391,18793,8,False,False,False,False,True,14369,14000,0,0,2,0,3006,6671,3072,3046,2052,3,9,3,2,178,2998,2352,15136,0,0,"{'statPerks': {'defense': 5003, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 168, 'var2': 0, 'var3': 0}, {'perk': 8009, 'var1': 1556, 'var2': 0, 'var3': 0}, {'perk': 9103, 'var1': 12, 'var2': 10, 'var3': 0}, {'perk': 8299, 'var1': 969, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8236, 'var1': 28, 'var2': 0, 'var3': 0}, {'perk': 8224, 'var1': 842, 'var2': 0, 'var3': 0}], 'style': 8200}]}",101202,23075,5175,XAWqh-DNKOKW8bm8gwPV1-at8ZQIbjCCILy1FGk9cbxUn7O8XM7zloQt7VPf1QGoqMgtLoo6pobQOA,56,97,0,6,7,21,1,4,307,Las,100,24,1230,104200,25428,0,21639,2806,0,113,178,0,0,1327,0,0,4,False,False,34,False,0,False,0,20.5,1624910093000,78381,0.5,19.1,0.4,700.9,0.4,146.2,114.7,738.3,3823.5,4936.7,1125.6,252.4,2.7,4.7,0.0,0.3,5082.9,1240.4,0.0,1055.6,136.9,0.0,5.5,8.7
3,12,0,17,Mordekaiser,2,0,0,0,33328,11,False,False,False,False,True,12548,11650,0,0,2,3111,4637,3065,1011,1033,2052,1,7,3,3,144,33424,9942,16561,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 188, 'var2': 0, 'var3': 0}, {'perk': 9101, 'var1': 608, 'var2': 656, 'var3': 0}, {'perk': 9103, 'var1': 12, 'var2': 10, 'var3': 0}, {'perk': 8014, 'var1': 312, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8139, 'var1': 882, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 1183, 'var2': 5, 'var3': 0}], 'style': 8100}]}",4800,1173,10696,SoWkhY6rqQEAlsna4agaC3YWEyOeddqMe5KGvpTAnNMAXBVl8Sz5FcRBeu945Nxsrp9l4_MgB3q25g,60,38,29,4,5,4,17,32,108,SOMATRY,100,5,1230,45967,11944,0,30991,4125,0,39,250,7741,828,3733,0,0,4,False,False,34,False,0,False,0,20.5,1624910093000,34023,0.6,0.0,0.5,612.1,0.3,1630.4,485.0,807.9,1659.7,234.1,57.2,521.8,2.9,1.9,1.4,0.2,2242.3,582.6,0.0,1511.8,201.2,0.0,1.9,12.2
4,24,0,17,Rakan,0,0,0,0,36958,12,False,False,False,False,True,10721,9550,0,0,2,3190,3050,3504,3111,1029,0,0,1,0,1,127,7711,5257,18231,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5007}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8465, 'var1': 2477, 'var2': 0, 'var3': 0}, {'perk': 8463, 'var1': 413, 'var2': 0, 'var3': 0}, {'perk': 8429, 'var1': 60, 'var2': 18, 'var3': 14}, {'perk': 8453, 'var1': 524, 'var2': 1838, 'var3': 0}], 'style': 8400}, {'description': 'subStyle', 'selections': [{'perk': 9105, 'var1': 6, 'var2': 50, 'var3': 0}, {'perk': 8009, 'var1': 1716, 'var2': 0, 'var3': 0}], 'style': 8000}]}",2910,1101,6932,zQx4Alh-mQ0j3bGWp6QzH9gMbikiIoz_tzkGjG-ygLB2ZYWK38AMLufrLIwzIict07qcYZ3pRUAf3w,41,28,76,7,5,4,21,32,343,8anasis velkoz,100,32,1230,11352,7088,7612,27462,3133,800,7,270,730,730,2298,0,0,4,False,False,34,False,0,False,0,20.5,1624910093000,4264,1.2,0.0,0.6,523.0,0.0,376.1,256.4,889.3,208.0,142.0,53.7,338.1,2.0,1.4,3.7,0.3,553.8,345.8,371.3,1339.6,152.8,39.0,0.3,13.2
5,25,0,18,Ziggs,4,16597,16597,16597,3986,6,False,False,False,True,True,13285,12250,0,2,0,3165,3020,3089,3191,6653,2052,1,7,4,2,215,63273,27663,8575,0,0,"{'statPerks': {'defense': 5003, 'flex': 5008, 'offense': 5007}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8229, 'var1': 2534, 'var2': 0, 'var3': 0}, {'perk': 8226, 'var1': 250, 'var2': 1039, 'var3': 0}, {'perk': 8210, 'var1': 28, 'var2': 0, 'var3': 0}, {'perk': 8236, 'var1': 48, 'var2': 0, 'var3': 0}], 'style': 8200}, {'description': 'subStyle', 'selections': [{'perk': 8009, 'var1': 6382, 'var2': 0, 'var3': 0}, {'perk': 8014, 'var1': 840, 'var2': 0, 'var3': 0}], 'style': 8000}]}",3609,608,3856,EWpLCriwB6KzV4VHE8lXsFkpdMGYxcw-nAdvzen1EkWWZiMPwC1FE63MirrBOVrXOPB2-8vNVPTN3A,165,84,54,12,4,4,12,32,336,Regulator7,200,36,1230,82266,28601,0,13337,911,0,37,162,15383,328,905,3,3,0,True,True,53,True,2,True,4,20.5,1624910093000,37068,1.2,809.6,0.3,648.0,0.3,3086.5,1349.4,418.3,1808.2,176.0,29.7,188.1,8.0,4.1,2.6,0.6,4013.0,1395.2,0.0,650.6,44.4,0.0,1.8,7.9
6,21,1,18,Maokai,0,109,109,109,12940,8,True,False,False,False,True,13830,12535,1,2,0,4637,3011,3089,1052,0,2052,3,9,2,1,224,71809,26994,8167,0,0,"{'statPerks': {'defense': 5003, 'flex': 5003, 'offense': 5007}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8229, 'var1': 2562, 'var2': 0, 'var3': 0}, {'perk': 8226, 'var1': 250, 'var2': 1012, 'var3': 0}, {'perk': 8210, 'var1': 14, 'var2': 0, 'var3': 0}, {'perk': 8237, 'var1': 635, 'var2': 0, 'var3': 0}], 'style': 8200}, {'description': 'subStyle', 'selections': [{'perk': 8106, 'var1': 5, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}], 'style': 8100}]}",3506,605,11948,h1qSo9nxFJx36_VlDpIjtRuYyzmFoBuO64MTWuZ4E9KP7XO_JXqIqF6LQVJI1SNxvUdQ20eO31r1qw,40,30,107,11,8,7,7,14,297,xReinecke,200,90,1230,76769,28573,0,20797,7333,850,49,190,1452,974,681,0,1,0,True,True,53,True,2,True,4,20.5,1624910093000,48087,1.0,5.3,0.4,674.6,0.4,3502.9,1316.8,398.4,2345.7,171.0,29.5,582.8,2.0,1.5,5.2,0.5,3744.8,1393.8,0.0,1014.5,357.7,41.5,2.4,9.3
7,18,3,18,Nidalee,0,662,662,662,8953,5,False,True,True,False,True,15343,12550,0,1,0,4629,3020,3089,3916,1026,2052,5,15,4,3,368,47943,23024,9699,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8128, 'var1': 1799, 'var2': 26, 'var3': 0}, {'perk': 8143, 'var1': 171, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 2815, 'var2': 5, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8014, 'var1': 925, 'var2': 0, 'var3': 0}, {'perk': 9111, 'var1': 804, 'var2': 330, 'var3': 0}], 'style': 8000}]}",10020,1006,9154,JpDtS9EhrcVqzWIXKr2_a2PuNBnTze6U3j5UeDGywOYk0kx3OiXYZCbq_g0wtgsd9QVWAAagPKw5TA,132,50,52,69,4,4,5,32,311,hackbest10,200,0,1230,58805,24175,0,20630,10198,342,42,144,841,145,1777,0,2,0,True,True,53,True,2,True,4,20.5,1624910093000,33968,0.9,32.3,0.2,748.4,0.7,2338.7,1123.1,473.1,1657.0,488.8,49.1,446.5,6.4,2.4,2.5,3.4,2868.5,1179.3,0.0,1006.3,497.5,16.7,2.0,7.0
8,12,1,18,Vayne,0,1916,1916,1916,19307,7,False,False,True,False,True,16176,14050,1,2,0,6672,3006,3046,3031,0,2052,5,16,3,2,191,0,0,8254,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8005, 'var1': 1613, 'var2': 1245, 'var3': 368}, {'perk': 9101, 'var1': 3667, 'var2': 3636, 'var3': 0}, {'perk': 9104, 'var1': 7, 'var2': 20, 'var3': 0}, {'perk': 8017, 'var1': 1582, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8139, 'var1': 827, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 2623, 'var2': 5, 'var3': 0}], 'style': 8100}]}",99294,22508,10187,3tOHk6Ng4hNf3Cuaz2kiY-2ftoHApLyxFV-BDRcoWk3NMfZb0aEwOF4evu_vtD_kO-pIpDbHi1pPbA,46,0,14,6,4,4,5,21,308,JunaCHina,200,7,1230,118037,29372,0,19320,3814,0,108,190,18743,6863,878,0,3,0,True,True,53,True,2,True,4,20.5,1624910093000,86749,0.6,93.5,0.3,789.1,0.8,0.0,0.0,402.6,4231.7,4843.6,1098.0,496.9,2.2,0.0,0.7,0.3,5757.9,1432.8,0.0,942.4,186.0,0.0,5.3,9.3
9,18,1,17,Nautilus,2,286,286,286,44914,8,False,False,True,False,True,12315,10800,0,0,0,3075,3001,1033,1028,3111,0,2,6,3,2,197,16196,6898,6095,0,0,"{'statPerks': {'defense': 5003, 'flex': 5002, 'offense': 5007}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8439, 'var1': 614, 'var2': 0, 'var3': 0}, {'perk': 8463, 'var1': 1174, 'var2': 0, 'var3': 0}, {'perk': 8473, 'var1': 475, 'var2': 0, 'var3': 0}, {'perk': 8451, 'var1': 271, 'var2': 0, 'var3': 0}], 'style': 8400}, {'description': 'subStyle', 'selections': [{'perk': 8106, 'var1': 5, 'var2': 0, 'var3': 0}, {'perk': 8126, 'var1': 929, 'var2': 0, 'var3': 0}], 'style': 8100}]}",5243,1985,16099,2AG5c12anZ5RP3QLn5iAYRLHa3tjwlg-I-X8egULg5edhkI8cu9jmlPBPB6aN1JjAP6mGJLp3YwpQg,45,30,43,13,4,4,24,32,340,ÉrasérHéad,200,76,1230,24705,10399,0,22802,886,344,14,198,3264,1516,607,1,2,0,True,True,53,True,2,True,4,20.5,1624910093000,14020,0.9,14.0,0.4,600.7,0.3,790.0,336.5,297.3,683.9,255.8,96.8,785.3,2.2,1.5,2.1,0.6,1205.1,507.3,0.0,1112.3,43.2,16.8,0.7,9.7
