,assists,bountyLevel,champLevel,championName,consumablesPurchased,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,gameEndedInSurrender,goldEarned,goldSpent,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item1,item2,item3,item4,item5,item6,killingSprees,kills,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,nexusKills,nexusTakedowns,perks,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,puuid,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,summonerName,teamId,timeCCingOthers,timePlayed,totalDamageDealt,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeSpentDead,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,win,objectives.champion.first,objectives.champion.kills,objectives.inhibitor.first,objectives.inhibitor.kills,objectives.tower.first,objectives.tower.kills,gameDuration,minionDamage,assists_pm,damageDealtToBuildings_pm,deaths_pm,goldEarned_pm,kills_pm,magicDamageDealt_pm,magicDamageDealtToChampions_pm,magicDamageTaken_pm,minionDamage_pm,physicalDamageDealt_pm,physicalDamageDealtToChampions_pm,physicalDamageTaken_pm,spell1Casts_pm,spell2Casts_pm,spell3Casts_pm,spell4Casts_pm,totalDamageDealt_pm,totalDamageDealtToChampions_pm,totalDamageShieldedOnTeammates_pm,totalDamageTaken_pm,totalHeal_pm,totalHealsOnTeammates_pm,totalMinionsKilled_pm,totalTimeSpentDead_pm
0,13,3,18,MissFortune,3,6020,6020,6020,9421,7,False,False,False,False,False,18102,17200,0,1,1,3042,6676,3033,6673,6695,0,5,16,4,3,239,3096,1281,8736,1,1,"{'statPerks': {'defense': 5001, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8005, 'var1': 889, 'var2': 638, 'var3': 251}, {'perk': 9111, 'var1': 922, 'var2': 290, 'var3': 0}, {'perk': 9104, 'var1': 6, 'var2': 10, 'var3': 0}, {'perk': 8014, 'var1': 814, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8304, 'var1': 5, 'var2': 0, 'var3': 0}, {'perk': 8410, 'var1': 65, 'var2': 0, 'var3': 0}], 'style': 8300}]}",112125,23824,8863,S78yLxWZKiJr6ozXwh_iOhc5J8XSQLn0inOHO9stWuKBZHaYVAhud6kG4yrRjwOwzWwV86wIFBtGNA,60,77,41,7,7,21,5,4,205,MoistSocks,100,11,1212,120399,25719,0,18885,2184,0,112,188,5178,613,1286,3,4,3,True,True,41,False,1,False,4,20.2,88660,0.6,298.0,0.3,896.1,0.8,153.3,63.4,432.5,4389.1,5550.7,1179.4,438.8,3.0,3.8,2.0,0.3,5960.3,1273.2,0.0,934.9,108.1,0.0,5.5,9.3
1,17,1,17,Rammus,0,2518,2518,2518,68930,9,True,False,False,False,False,12999,11550,1,1,1,3083,6662,3075,3111,3082,2052,1,6,3,2,253,36057,10478,12455,0,0,"{'statPerks': {'defense': 5002, 'flex': 5003, 'offense': 5007}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8439, 'var1': 1352, 'var2': 0, 'var3': 0}, {'perk': 8446, 'var1': 969, 'var2': 0, 'var3': 0}, {'perk': 8444, 'var1': 1957, 'var2': 0, 'var3': 0}, {'perk': 8242, 'var1': 91, 'var2': 0, 'var3': 0}], 'style': 8400}, {'description': 'subStyle', 'selections': [{'perk': 8226, 'var1': 250, 'var2': 166, 'var3': 0}, {'perk': 8210, 'var1': 11, 'var2': 0, 'var3': 0}], 'style': 8200}]}",6830,2268,18672,1AN4f26OrP1mvox7EgYi8w7ynefBtcASZP0Yvu04UHmiXMXrShIjBSFnT4YAJDG9dE_thzGnx8nwJw,36,36,20,6,1,4,14,32,492,King Sombra,100,43,1212,43427,13286,0,34479,1568,0,24,236,540,540,3351,0,3,3,True,True,41,False,1,False,4,20.2,27623,0.8,124.7,0.4,643.5,0.3,1785.0,518.7,616.6,1367.5,338.1,112.3,924.4,1.8,1.8,1.0,0.3,2149.9,657.7,0.0,1706.9,77.6,0.0,1.2,11.7
2,24,0,18,Galio,1,516,516,516,39768,9,True,False,False,False,False,13154,11700,0,1,1,3152,3157,3111,3075,3801,0,1,4,2,2,194,47031,12393,8110,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8439, 'var1': 604, 'var2': 0, 'var3': 0}, {'perk': 8401, 'var1': 364, 'var2': 0, 'var3': 0}, {'perk': 8473, 'var1': 714, 'var2': 0, 'var3': 0}, {'perk': 8451, 'var1': 292, 'var2': 0, 'var3': 0}], 'style': 8400}, {'description': 'subStyle', 'selections': [{'perk': 8275, 'var1': 15, 'var2': 0, 'var3': 0}, {'perk': 8210, 'var1': 33, 'var2': 0, 'var3': 0}], 'style': 8200}]}",2085,663,14563,DxAQO2eWvxaaAOhf4fIVctfNmLhtLE8e5ZoPqhEDCZeSD2YcdyXIgWZTPXkzUkv-bt5yvBpcjn9IIw,52,23,34,5,2,4,13,32,240,TURBO DOGS ,100,25,1212,52280,13325,1926,24634,918,0,39,232,3162,268,1960,0,2,3,True,True,41,False,1,False,4,20.2,38439,1.2,25.5,0.4,651.2,0.2,2328.3,613.5,401.5,1902.9,103.2,32.8,720.9,2.6,1.1,1.7,0.2,2588.1,659.7,95.3,1219.5,45.4,0.0,1.9,11.5
3,18,0,17,TwistedFate,0,1054,1054,1054,5476,11,False,True,False,False,False,12642,12500,0,0,1,3086,3089,3100,6655,3158,2052,1,4,2,1,163,54103,13707,9757,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8128, 'var1': 498, 'var2': 11, 'var3': 0}, {'perk': 8126, 'var1': 315, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8105, 'var1': 13, 'var2': 5, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8237, 'var1': 505, 'var2': 0, 'var3': 0}, {'perk': 8210, 'var1': 7, 'var2': 0, 'var3': 0}], 'style': 8200}]}",5240,714,8584,JaGJQ3_8-uXXR1QMPJGpEL2VefO13Q2FUmRnfvagqIE2Pve-59ZG7ZCgCvZW38yw9uBtcEDwEtsdZw,74,66,0,8,3,4,5,6,141,pica kapriczioza,100,12,1212,59594,14671,0,18633,337,0,35,254,250,250,291,1,1,3,True,True,41,False,1,False,4,20.2,43869,0.9,52.2,0.5,625.8,0.2,2678.4,678.6,483.0,2171.7,259.4,35.3,425.0,3.7,3.3,0.0,0.4,2950.2,726.3,0.0,922.4,16.7,0.0,1.7,12.6
4,13,0,18,Quinn,0,488,488,488,14810,12,True,False,False,False,False,13952,12800,0,1,1,3006,6692,3095,3156,0,2052,2,10,3,2,261,850,214,10152,0,0,"{'statPerks': {'defense': 5003, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8128, 'var1': 1183, 'var2': 20, 'var3': 0}, {'perk': 8143, 'var1': 647, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 18, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 2245, 'var2': 5, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8014, 'var1': 465, 'var2': 0, 'var3': 0}, {'perk': 9111, 'var1': 285, 'var2': 230, 'var3': 0}], 'style': 8000}]}",65787,20880,10567,XmyPzGuIlwuzvtorVDv9A-dqPoklENyplsjbnYz1cJ_SbW1-LNbw_-69Jk5NCi-BnbKcfTXoEaAyfw,39,17,22,12,7,21,4,4,186,Boczek3,100,24,1212,70931,21238,0,21443,601,0,64,282,4293,143,723,0,0,3,True,True,41,False,1,False,4,20.2,49205,0.6,24.2,0.6,690.7,0.5,42.1,10.6,502.6,2435.9,3256.8,1033.7,523.1,1.9,0.8,1.1,0.6,3511.4,1051.4,0.0,1061.5,29.8,0.0,3.2,14.0
5,15,0,18,Yasuo,2,1490,1490,1490,27847,7,False,False,True,False,False,15504,13400,0,0,1,3111,3072,3031,3051,1057,2052,1,13,12,4,293,11776,1297,8681,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 1072, 'var2': 0, 'var3': 0}, {'perk': 9111, 'var1': 550, 'var2': 280, 'var3': 0}, {'perk': 9104, 'var1': 8, 'var2': 40, 'var3': 0}, {'perk': 8014, 'var1': 663, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8139, 'var1': 1168, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 3814, 'var2': 5, 'var3': 0}], 'style': 8100}]}",87955,20848,12765,huLZMV6KPgV0rqY6c5AshJd2XCtP7OAH160u9ooG98SFsfI2ukOsti0gBvVqPM_khpklVBvIFXhRxg,165,15,55,6,22,32,5,4,238,M1K3148,200,35,1212,108683,27092,0,21611,2976,0,99,146,8951,4946,163,0,2,4,False,False,48,True,1,True,3,20.2,80101,0.7,73.8,0.3,767.5,0.6,583.0,64.2,429.8,3965.4,4354.2,1032.1,631.9,8.2,0.7,2.7,0.3,5380.3,1341.2,0.0,1069.9,147.3,0.0,4.9,7.2
6,31,0,18,Ivern,1,944,944,944,8326,4,False,False,True,False,False,11768,9985,0,0,1,3040,3158,3504,3114,1052,2052,0,1,0,1,355,8295,4776,3822,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5007}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8214, 'var1': 955, 'var2': 1627, 'var3': 0}, {'perk': 8275, 'var1': 7, 'var2': 0, 'var3': 0}, {'perk': 8210, 'var1': 12, 'var2': 0, 'var3': 0}, {'perk': 8236, 'var1': 48, 'var2': 0, 'var3': 0}], 'style': 8200}, {'description': 'subStyle', 'selections': [{'perk': 8453, 'var1': 532, 'var2': 2057, 'var3': 0}, {'perk': 8473, 'var1': 508, 'var2': 0, 'var3': 0}], 'style': 8400}]}",6846,2568,7478,mwZg6teSCKEO5BwaZVxnnw_vkABy4TglwWrZ00Gc6Y_M86ID6KB1Hi2dE_Fe1sDR48HuZTjvckRvAQ,67,2,88,154,3,4,4,3,274,vytasvytas,200,62,1212,15141,7344,12517,11576,5013,2761,11,84,0,0,275,0,3,4,False,False,48,True,1,True,3,20.2,6853,1.5,46.7,0.2,582.6,0.0,410.6,236.4,189.2,339.3,338.9,127.1,370.2,3.3,0.1,4.4,7.6,749.6,363.6,619.7,573.1,248.2,136.7,0.5,4.2
7,19,0,17,Maokai,2,1100,1100,1100,19790,11,False,False,False,False,False,12558,12500,0,1,1,3111,4637,3083,3211,1028,2052,2,7,3,2,181,66006,17548,10339,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8229, 'var1': 1839, 'var2': 0, 'var3': 0}, {'perk': 8226, 'var1': 250, 'var2': 541, 'var3': 0}, {'perk': 8210, 'var1': 12, 'var2': 0, 'var3': 0}, {'perk': 8236, 'var1': 48, 'var2': 0, 'var3': 0}], 'style': 8200}, {'description': 'subStyle', 'selections': [{'perk': 8009, 'var1': 4330, 'var2': 0, 'var3': 0}, {'perk': 8014, 'var1': 298, 'var2': 0, 'var3': 0}], 'style': 8000}]}",5196,870,18046,oE0ziwprOPWTIcBgYYyL3TpfwABFuPWvbLWTKfLXpdAltBE6YlDesT7lCdwVdfKzIOpLQe7xas3Vzw,65,21,83,9,19,32,5,4,256,Mafla Jinx,200,65,1212,72388,19434,0,28895,6208,0,50,228,1185,1015,509,0,1,4,False,False,48,True,1,True,3,20.2,51854,0.9,54.5,0.5,621.7,0.3,3267.6,868.7,511.8,2567.0,257.2,43.1,893.4,3.2,1.0,4.1,0.4,3583.6,962.1,0.0,1430.4,307.3,0.0,2.5,11.3
8,22,0,17,Malphite,1,1324,1324,1324,19909,9,False,False,False,False,False,13193,11800,0,1,1,3020,3089,4629,1026,0,2052,2,9,3,4,186,32322,24092,6601,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8229, 'var1': 2417, 'var2': 0, 'var3': 0}, {'perk': 8226, 'var1': 250, 'var2': 307, 'var3': 0}, {'perk': 8210, 'var1': 21, 'var2': 0, 'var3': 0}, {'perk': 8236, 'var1': 48, 'var2': 0, 'var3': 0}], 'style': 8200}, {'description': 'subStyle', 'selections': [{'perk': 8106, 'var1': 5, 'var2': 0, 'var3': 0}, {'perk': 8126, 'var1': 666, 'var2': 0, 'var3': 0}], 'style': 8100}]}",8840,1816,11097,BSjg-3U3qKY6oOAwLKuyGS3XnW1384fXljRlO7dRLhlvozqUmPvd69Z9pOpW0ckyLf-53W3ApofsKw,41,27,31,11,4,4,14,32,228,call me Rose,200,37,1212,42481,26926,0,18008,620,0,27,198,1318,1018,310,0,1,4,False,False,48,True,1,True,3,20.2,14231,1.1,65.5,0.4,653.1,0.4,1600.1,1192.7,326.8,704.5,437.6,89.9,549.4,2.0,1.3,1.5,0.5,2103.0,1333.0,0.0,891.5,30.7,0.0,1.3,9.8
9,10,0,17,Qiyana,1,4830,4830,4830,14722,10,False,False,False,True,False,15184,14550,1,1,1,3158,6676,6694,6695,3134,2052,5,18,5,3,181,6332,1497,8628,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8128, 'var1': 1341, 'var2': 21, 'var3': 0}, {'perk': 8143, 'var1': 830, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 18, 'var2': 0, 'var3': 0}, {'perk': 8106, 'var1': 5, 'var2': 0, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8009, 'var1': 2647, 'var2': 0, 'var3': 0}, {'perk': 8014, 'var1': 720, 'var2': 0, 'var3': 0}], 'style': 8000}]}",53782,24570,9465,QRbY_hnCIUAyNJhdpbW6Y9bWIPPygitoWrqTQxIyFPBseNpWl0mTrgzGEh4IJq_Up5EsuxbEMrBvqA,86,98,20,5,2,4,11,32,455,Highly Religious,200,19,1212,60748,26702,0,18651,582,0,40,274,633,633,556,3,3,4,False,False,48,True,1,True,3,20.2,29216,0.5,239.1,0.5,751.7,0.9,313.5,74.1,427.1,1446.3,2662.5,1216.3,468.6,4.3,4.9,1.0,0.2,3007.3,1321.9,0.0,923.3,28.8,0.0,2.0,13.6
