,assists,bountyLevel,champLevel,championName,consumablesPurchased,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,gameEndedInSurrender,goldEarned,goldSpent,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item1,item2,item3,item4,item5,item6,killingSprees,kills,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,nexusKills,nexusTakedowns,perks,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,puuid,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,summonerName,teamId,timeCCingOthers,timePlayed,totalDamageDealt,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeSpentDead,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,win,objectives.champion.first,objectives.champion.kills,objectives.inhibitor.first,objectives.inhibitor.kills,objectives.tower.first,objectives.tower.kills,gameDuration,minionDamage,assists_pm,damageDealtToBuildings_pm,deaths_pm,goldEarned_pm,kills_pm,magicDamageDealt_pm,magicDamageDealtToChampions_pm,magicDamageTaken_pm,minionDamage_pm,physicalDamageDealt_pm,physicalDamageDealtToChampions_pm,physicalDamageTaken_pm,spell1Casts_pm,spell2Casts_pm,spell3Casts_pm,spell4Casts_pm,totalDamageDealt_pm,totalDamageDealtToChampions_pm,totalDamageShieldedOnTeammates_pm,totalDamageTaken_pm,totalHeal_pm,totalHealsOnTeammates_pm,totalMinionsKilled_pm,totalTimeSpentDead_pm
0,14,0,13,Talon,0,0,0,0,10769,12,False,False,False,False,False,8950,8050,0,0,1,3158,6676,1053,0,0,2052,0,3,0,1,232,0,0,10361,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5007}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8128, 'var1': 885, 'var2': 17, 'var3': 0}, {'perk': 8126, 'var1': 366, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 18, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 1078, 'var2': 5, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8014, 'var1': 451, 'var2': 0, 'var3': 0}, {'perk': 8009, 'var1': 998, 'var2': 0, 'var3': 0}], 'style': 8000}]}",34604,16735,8191,xVXkBX43kaEW0KnYwtZb-KKzQ80BU5ZKPdU7QwQCoHI14qEyKj9s7kMGXqhlac_Y9FrbAsYTtS2OOA,27,42,26,7,3,4,23,32,121,Lunathel,100,4,882,36060,18070,0,19105,529,0,31,282,1455,1335,552,0,0,4,False,True,33,False,0,False,0,14.7,17990,1.0,0.0,0.8,608.8,0.2,0.0,0.0,704.8,1223.8,2354.0,1138.4,557.2,1.8,2.9,1.8,0.5,2453.1,1229.3,0.0,1299.7,36.0,0.0,2.1,19.2
1,12,0,14,Rammus,2,178,178,178,34613,11,False,False,False,False,False,9414,8900,0,0,1,3075,3047,1057,1011,0,0,0,4,0,1,208,18682,8756,11331,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8439, 'var1': 552, 'var2': 0, 'var3': 0}, {'perk': 8463, 'var1': 423, 'var2': 0, 'var3': 0}, {'perk': 8429, 'var1': 45, 'var2': 19, 'var3': 14}, {'perk': 8242, 'var1': 97, 'var2': 0, 'var3': 0}], 'style': 8400}, {'description': 'subStyle', 'selections': [{'perk': 8135, 'var1': 1121, 'var2': 5, 'var3': 0}, {'perk': 8126, 'var1': 553, 'var2': 0, 'var3': 0}], 'style': 8100}]}",5172,2100,9204,xf-CROI6HqgLAZnw4cH1BGstwNEpTW509f2M_F80CrQ-Z0sWzrjzcNmw8mLg63qbcOJsJqQMsyQB-A,25,21,19,6,3,4,20,32,391,Losing cuz team,100,33,882,26591,12871,0,23044,638,134,24,246,2736,2015,2508,0,0,4,False,True,33,False,0,False,0,14.7,13542,0.8,12.1,0.7,640.4,0.3,1270.9,595.6,770.8,921.2,351.8,142.9,626.1,1.7,1.4,1.3,0.4,1808.9,875.6,0.0,1567.6,43.4,9.1,1.6,16.7
2,11,1,14,Yasuo,2,239,239,239,17742,9,True,False,False,False,False,10665,10000,0,0,1,3031,1057,3006,3051,0,2052,1,9,4,2,235,4197,722,7182,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 179, 'var2': 0, 'var3': 0}, {'perk': 9111, 'var1': 338, 'var2': 200, 'var3': 0}, {'perk': 9104, 'var1': 6, 'var2': 50, 'var3': 0}, {'perk': 8014, 'var1': 392, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8139, 'var1': 756, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 1705, 'var2': 5, 'var3': 0}], 'style': 8100}]}",42235,13549,9930,j7-FDfhp7SkJLV7x2uy8Cz-QRCJErJU_PVQMb9fuzxiLdxDP2rpAcUaT-IASysA5OcDbgSv0Kphvxw,113,12,49,6,3,4,5,3,225,LAKHS GABALAS,100,26,882,46432,14272,0,18111,1609,0,41,222,0,0,999,0,0,4,False,True,33,False,0,False,0,14.7,31921,0.7,16.3,0.6,725.5,0.6,285.5,49.1,488.6,2171.5,2873.1,921.7,675.5,7.7,0.8,3.3,0.4,3158.6,970.9,0.0,1232.0,109.5,0.0,2.8,15.1
3,15,0,15,Velkoz,2,209,209,209,4076,8,True,False,False,False,False,11072,8050,0,0,1,3020,3157,3145,0,0,0,4,9,2,2,212,40662,18903,7868,0,0,"{'statPerks': {'defense': 5001, 'flex': 5008, 'offense': 5007}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8229, 'var1': 1904, 'var2': 0, 'var3': 0}, {'perk': 8226, 'var1': 250, 'var2': 447, 'var3': 0}, {'perk': 8233, 'var1': 4, 'var2': 0, 'var3': 0}, {'perk': 8236, 'var1': 24, 'var2': 0, 'var3': 0}], 'style': 8200}, {'description': 'subStyle', 'selections': [{'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8105, 'var1': 13, 'var2': 5, 'var3': 0}], 'style': 8100}]}",1832,471,4360,OLY5TjB6sF31NB8QOmR6fPZnLBZqQBZxuwQWCHIDeWb9YK7jut_cPMhdNr4B95q8d9QQXXnSsolK7A,100,48,29,6,4,14,4,4,189,b0untyyy,100,28,882,48741,22902,0,12747,788,0,28,162,6246,3527,517,0,0,4,False,True,33,False,0,False,0,14.7,25630,1.0,14.2,0.5,753.2,0.6,2766.1,1285.9,535.2,1743.5,124.6,32.0,296.6,6.8,3.3,2.0,0.4,3315.7,1558.0,0.0,867.1,53.6,0.0,1.9,11.0
4,12,0,14,Sylas,2,272,272,272,13310,9,False,True,False,False,False,10046,9850,0,0,1,6656,3157,0,4629,0,2052,2,8,3,2,241,25447,11724,11446,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 212, 'var2': 0, 'var3': 0}, {'perk': 9111, 'var1': 572, 'var2': 200, 'var3': 0}, {'perk': 9105, 'var1': 5, 'var2': 40, 'var3': 0}, {'perk': 8299, 'var1': 456, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8139, 'var1': 757, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 658, 'var2': 5, 'var3': 0}], 'style': 8100}]}",3866,2205,10852,mPalYETND2T-jUemhvXW0F49fgyWNl5BJRKyxPY2YOk0OmqvRxHJRJkizr6Hj0olN8HLKgrRwmnC9w,45,13,47,13,2,4,7,32,307,THE KILL MACHINE,100,32,882,29643,14260,0,22986,4152,273,17,220,330,330,687,0,0,4,False,True,33,False,0,False,0,14.7,15111,0.8,18.5,0.6,683.4,0.5,1731.1,797.6,778.6,1028.0,263.0,150.0,738.2,3.1,0.9,3.2,0.9,2016.5,970.1,0.0,1563.7,282.4,18.6,1.2,15.0
5,19,2,15,RekSai,2,744,744,744,23181,8,False,False,False,True,False,10976,10150,0,1,0,3077,6692,3111,0,3053,2052,3,10,4,2,127,474,474,8272,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8128, 'var1': 1052, 'var2': 23, 'var3': 0}, {'perk': 8139, 'var1': 1041, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 18, 'var2': 0, 'var3': 0}, {'perk': 8106, 'var1': 5, 'var2': 0, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8210, 'var1': 18, 'var2': 0, 'var3': 0}, {'perk': 8237, 'var1': 356, 'var2': 0, 'var3': 0}], 'style': 8200}]}",33864,16746,11368,efG0UN9RVRX7pr3mRfi1WEUG9Jr0bRFq2_Q3fHL8XcPZua8ECFd27F2Gcbv6Nm1xHLrOjfv2QrchGw,82,36,46,8,2,4,19,32,294,2jZ Súpra Mk4,200,26,882,36602,18817,0,21154,4093,0,26,166,2263,1596,1513,1,1,0,True,False,49,True,1,True,4,14.7,17041,1.3,50.6,0.5,746.7,0.7,32.2,32.2,562.7,1159.3,2303.7,1139.2,773.3,5.6,2.4,3.1,0.5,2489.9,1280.1,0.0,1439.0,278.4,0.0,1.8,11.3
6,27,2,16,Gnar,0,2598,2598,2598,14124,4,False,False,True,False,False,11612,9200,1,1,0,6632,3053,3076,1011,0,2052,3,8,3,2,241,1458,1214,7725,1,1,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 247, 'var2': 0, 'var3': 0}, {'perk': 9111, 'var1': 1324, 'var2': 350, 'var3': 0}, {'perk': 9105, 'var1': 7, 'var2': 10, 'var3': 0}, {'perk': 8299, 'var1': 611, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8135, 'var1': 2037, 'var2': 5, 'var3': 0}, {'perk': 8139, 'var1': 1110, 'var2': 0, 'var3': 0}], 'style': 8100}]}",40318,17109,12618,wojMj4B7FePKhz6nJJndscQJPY-y8rcBYeF7JiC-M6nKBGYpkUOQ5nrfuwbgqwtH_Xxw3dtma9d0gw,77,14,23,6,12,32,3,4,103,Leguan,200,28,882,42452,18998,0,22187,5847,0,34,98,675,675,1843,1,3,0,True,False,49,True,1,True,4,14.7,20856,1.8,176.7,0.3,789.9,0.5,99.2,82.6,525.5,1418.8,2742.7,1163.9,858.4,5.2,1.0,1.6,0.4,2887.9,1292.4,0.0,1509.3,397.8,0.0,2.3,6.7
7,23,0,16,Lissandra,2,1880,1880,1880,6910,7,False,False,False,False,False,12368,11000,0,1,0,3020,4629,3089,0,0,2052,4,13,5,2,225,50739,18962,9365,0,1,"{'statPerks': {'defense': 5001, 'flex': 5008, 'offense': 5007}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8128, 'var1': 1140, 'var2': 20, 'var3': 0}, {'perk': 8126, 'var1': 1082, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8106, 'var1': 5, 'var2': 0, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8237, 'var1': 467, 'var2': 0, 'var3': 0}, {'perk': 8210, 'var1': 29, 'var2': 0, 'var3': 0}], 'style': 8200}]}",2788,575,9796,W4YKBg1SQk6E28cI_IuGckwLlGNkKng1NXIvPBWrEgJ1KhPLEm4kNs0qOyJ9nFwxWXrI5LaSfEmRkg,73,29,44,13,4,4,25,32,148,Sirius101,200,63,882,55405,21416,0,20013,2664,0,33,124,1878,1878,851,2,3,0,True,False,49,True,1,True,4,14.7,32109,1.6,127.9,0.5,841.4,0.9,3451.6,1289.9,637.1,2184.3,189.7,39.1,666.4,5.0,2.0,3.0,0.9,3769.0,1456.9,0.0,1361.4,181.2,0.0,2.2,8.4
8,17,0,15,Syndra,1,1997,1997,1997,4608,6,False,False,True,False,False,12639,13150,0,1,0,3040,6655,3020,4630,0,2052,4,17,7,5,238,59949,23536,8026,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8128, 'var1': 1350, 'var2': 22, 'var3': 0}, {'perk': 8139, 'var1': 1222, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 1552, 'var2': 5, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8233, 'var1': 7, 'var2': 10, 'var3': 0}, {'perk': 8237, 'var1': 433, 'var2': 0, 'var3': 0}], 'style': 8200}]}",2746,667,5483,WI4BNrLQQyslxSfSs-ZO75HxKvXytP6_0ch57ncwPpt1v3JQASWA05yDnJZ3cuZXqY4_jPE3yWaWIg,103,116,23,6,3,14,3,4,144,GäηgΡläηk,200,37,882,64527,25319,0,15069,1173,0,63,154,1831,1115,1560,0,2,0,True,False,49,True,1,True,4,14.7,37211,1.2,135.9,0.4,859.8,1.2,4078.2,1601.1,546.0,2531.4,186.8,45.4,373.0,7.0,7.9,1.6,0.4,4389.6,1722.4,0.0,1025.1,79.8,0.0,4.3,10.5
9,31,0,14,Soraka,0,586,586,586,7788,8,False,False,False,False,False,9056,8100,0,1,0,1001,3107,3083,0,0,2052,0,1,0,1,140,7885,4002,6716,0,1,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8214, 'var1': 484, 'var2': 1015, 'var3': 0}, {'perk': 8226, 'var1': 250, 'var2': 103, 'var3': 0}, {'perk': 8210, 'var1': 16, 'var2': 0, 'var3': 0}, {'perk': 8236, 'var1': 24, 'var2': 0, 'var3': 0}], 'style': 8200}, {'description': 'subStyle', 'selections': [{'perk': 8009, 'var1': 2749, 'var2': 0, 'var3': 0}, {'perk': 8014, 'var1': 55, 'var2': 0, 'var3': 0}], 'style': 8000}]}",1657,518,9430,oE0ziwprOPWTIcBgYYyL3TpfwABFuPWvbLWTKfLXpdAltBE6YlDesT7lCdwVdfKzIOpLQe7xas3Vzw,38,65,20,5,4,7,2,4,250,Mafla Jinx,200,29,882,9542,4520,1198,17587,21478,14044,8,160,0,0,1440,0,2,0,True,False,49,True,1,True,4,14.7,4436,2.1,39.9,0.5,616.1,0.1,536.4,272.2,456.9,301.8,112.7,35.2,641.5,2.6,4.4,1.4,0.3,649.1,307.5,81.5,1196.4,1461.1,955.4,0.5,10.9
