,assists,bountyLevel,champLevel,championName,consumablesPurchased,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,gameEndedInSurrender,goldEarned,goldSpent,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item1,item2,item3,item4,item5,item6,killingSprees,kills,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,nexusKills,nexusTakedowns,perks,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,puuid,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,summonerName,teamId,timeCCingOthers,timePlayed,totalDamageDealt,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeSpentDead,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,win,objectives.champion.first,objectives.champion.kills,objectives.inhibitor.first,objectives.inhibitor.kills,objectives.tower.first,objectives.tower.kills,gameDuration,timeStarted,minionDamage,assists_pm,damageDealtToBuildings_pm,deaths_pm,goldEarned_pm,kills_pm,magicDamageDealt_pm,magicDamageDealtToChampions_pm,magicDamageTaken_pm,minionDamage_pm,physicalDamageDealt_pm,physicalDamageDealtToChampions_pm,physicalDamageTaken_pm,spell1Casts_pm,spell2Casts_pm,spell3Casts_pm,spell4Casts_pm,totalDamageDealt_pm,totalDamageDealtToChampions_pm,totalDamageShieldedOnTeammates_pm,totalDamageTaken_pm,totalHeal_pm,totalHealsOnTeammates_pm,totalMinionsKilled_pm,totalTimeSpentDead_pm
0,7,0,13,TwistedFate,4,109,109,109,7985,9,False,False,False,False,False,9336,9150,0,0,2,1026,3157,3020,3916,1028,2052,0,5,0,1,117,30947,9511,3916,0,0,"{'statPerks': {'defense': 5001, 'flex': 5003, 'offense': 5007}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8229, 'var1': 833, 'var2': 0, 'var3': 0}, {'perk': 8226, 'var1': 250, 'var2': 252, 'var3': 0}, {'perk': 8233, 'var1': 7, 'var2': 50, 'var3': 0}, {'perk': 8237, 'var1': 334, 'var2': 0, 'var3': 0}], 'style': 8200}, {'description': 'subStyle', 'selections': [{'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 679, 'var2': 5, 'var3': 0}], 'style': 8100}]}",833,392,9343,C1LZ7KZ0B2h15ykgBhNKKh_YPllL7RaDvnDwngGUc6A-05uN0cRvzKno_aA7PLFIuYBAwFt7_bNueA,51,66,0,4,5,21,4,4,168,N773O169H101A,100,19,872,34566,9903,0,13643,228,0,18,190,2785,0,383,0,0,4,False,False,32,False,0,False,0,14.5,1634158722000,24554,0.5,7.5,0.6,643.9,0.3,2134.3,655.9,270.1,1693.4,57.4,27.0,644.3,3.5,4.6,0.0,0.3,2383.9,683.0,0.0,940.9,15.7,0.0,1.2,13.1
1,13,0,14,Viktor,2,0,0,0,7968,14,False,False,False,False,False,8408,8135,0,0,2,3020,3100,1052,1029,0,0,1,3,2,1,76,18814,7228,6776,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8128, 'var1': 430, 'var2': 10, 'var3': 0}, {'perk': 8139, 'var1': 620, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 700, 'var2': 5, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8009, 'var1': 1159, 'var2': 0, 'var3': 0}, {'perk': 8014, 'var1': 215, 'var2': 0, 'var3': 0}], 'style': 8000}]}",2366,641,12564,KGF0fInQFl6KQgLpegPdkvrw2Ns3Tck5Yxw9aI8FXN3fhjgyhpJmidaliH6umqNbFNj8ZZxC37IkiA,24,16,29,0,1,4,3,7,299,KillerQueenBTD,100,23,872,21181,7870,0,19754,1466,172,25,260,0,0,413,0,0,4,False,False,32,False,0,False,0,14.5,1634158722000,13311,0.9,0.0,1.0,579.9,0.2,1297.5,498.5,467.3,918.0,163.2,44.2,866.5,1.7,1.1,2.0,0.0,1460.8,542.8,0.0,1362.3,101.1,11.9,1.7,17.9
2,18,1,15,Braum,0,237,237,237,31134,10,False,False,False,False,False,9473,8500,0,0,2,3047,3110,1057,3066,1028,2052,1,8,3,1,129,12822,7124,14385,0,0,"{'statPerks': {'defense': 5001, 'flex': 5002, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8437, 'var1': 1005, 'var2': 760, 'var3': 0}, {'perk': 8446, 'var1': 194, 'var2': 0, 'var3': 0}, {'perk': 8444, 'var1': 1516, 'var2': 0, 'var3': 0}, {'perk': 8451, 'var1': 192, 'var2': 0, 'var3': 0}], 'style': 8400}, {'description': 'subStyle', 'selections': [{'perk': 8224, 'var1': 899, 'var2': 0, 'var3': 0}, {'perk': 8237, 'var1': 260, 'var2': 0, 'var3': 0}], 'style': 8200}]}",4181,1851,9944,Z_WxIf-tdTYgGUENsuvgnRADtz2FuFyiouyu9K73QkF50omk95HH1Kb4iq_1CbRpcoutKohVtHqCNg,36,31,24,6,15,32,2,4,145,DrejkoEspada,100,26,872,24659,9595,0,25517,1155,0,16,228,7655,620,1188,0,0,4,False,False,32,False,0,False,0,14.5,1634158722000,14827,1.2,16.3,0.7,653.3,0.6,884.3,491.3,992.1,1022.6,288.3,127.7,685.8,2.5,2.1,1.7,0.4,1700.6,661.7,0.0,1759.8,79.7,0.0,1.1,15.7
3,11,0,14,Zyra,3,216,216,216,4251,11,False,False,False,False,False,9346,8900,0,0,2,3020,3089,1026,0,0,2052,0,4,0,1,134,35119,9291,6134,0,0,"{'statPerks': {'defense': 5001, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8229, 'var1': 1208, 'var2': 0, 'var3': 0}, {'perk': 8226, 'var1': 250, 'var2': 161, 'var3': 0}, {'perk': 8210, 'var1': 4, 'var2': 0, 'var3': 0}, {'perk': 8236, 'var1': 24, 'var2': 0, 'var3': 0}], 'style': 8200}, {'description': 'subStyle', 'selections': [{'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8105, 'var1': 13, 'var2': 5, 'var3': 0}], 'style': 8100}]}",1482,650,7886,LXPy94s3K5sG_VQBw9Jc2AKl0yIu29BmVk74Fq9uWHwD4If77Bi0Nx5n9tk9gG_Rh41zHA1B493ELg,35,44,29,4,0,13,2,4,117,Logi96,100,23,872,36602,9941,0,14389,142,0,25,226,0,0,368,0,0,4,False,False,32,False,0,False,0,14.5,1634158722000,26445,0.8,14.9,0.8,644.6,0.3,2422.0,640.8,423.0,1823.8,102.2,44.8,543.9,2.4,3.0,2.0,0.3,2524.3,685.6,0.0,992.3,9.8,0.0,1.7,15.6
4,15,0,15,Neeko,2,0,0,0,10196,9,False,False,False,False,False,11775,10750,0,0,2,3157,3020,3165,4630,0,0,4,12,3,2,148,44008,21197,6324,0,0,"{'statPerks': {'defense': 5001, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8229, 'var1': 1182, 'var2': 0, 'var3': 0}, {'perk': 8226, 'var1': 250, 'var2': 621, 'var3': 0}, {'perk': 8210, 'var1': 34, 'var2': 0, 'var3': 0}, {'perk': 8236, 'var1': 24, 'var2': 0, 'var3': 0}], 'style': 8200}, {'description': 'subStyle', 'selections': [{'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8105, 'var1': 13, 'var2': 5, 'var3': 0}], 'style': 8100}]}",2661,925,8317,MZ19hCfM4HZU2fLTl5pGhMMGF1KtIKoebDdv0bye6zWSRVrPvny5RgNRv8Sz5t0oVp3xe0wDTO9MkQ,60,36,49,7,4,4,13,32,182,HeziK,100,48,872,47205,22603,0,15167,305,0,24,184,535,480,525,0,0,4,False,False,32,False,0,False,0,14.5,1634158722000,24602,1.0,0.0,0.6,812.1,0.8,3035.0,1461.9,436.1,1696.7,183.5,63.8,573.6,4.1,2.5,3.4,0.5,3255.5,1558.8,0.0,1046.0,21.0,0.0,1.7,12.7
5,18,0,16,Quinn,2,1677,1677,1677,6989,8,False,True,True,False,False,11027,9000,0,0,0,6671,3111,1053,1018,0,2052,3,10,4,3,158,764,764,10059,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8005, 'var1': 240, 'var2': 216, 'var3': 24}, {'perk': 9101, 'var1': 256, 'var2': 222, 'var3': 0}, {'perk': 9103, 'var1': 7, 'var2': 0, 'var3': 0}, {'perk': 8017, 'var1': 291, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8139, 'var1': 767, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 1222, 'var2': 5, 'var3': 0}], 'style': 8100}]}",22083,11475,4046,TS5crT-0-8kAY7bmDnjuclVoR3Y34jJ3ANHPIHsUUDqKliAeWZM8Pq6t9JMFmU5zuUIRB50eIhnNwA,20,2,18,17,2,4,11,32,98,SaitamaStrongboi,200,20,872,23278,12634,0,14345,1561,0,19,152,430,395,240,0,2,0,True,True,53,True,2,True,4,14.5,1634158722000,8967,1.2,115.7,0.6,760.5,0.7,52.7,52.7,693.7,618.4,1523.0,791.4,279.0,1.4,0.1,1.2,1.2,1605.4,871.3,0.0,989.3,107.7,0.0,1.3,10.5
6,16,0,15,MissFortune,2,4139,4139,4139,2561,4,True,False,True,False,False,10967,10500,0,1,0,3006,6676,6694,0,0,2052,2,9,4,2,468,2654,1275,8442,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8229, 'var1': 1424, 'var2': 0, 'var3': 0}, {'perk': 8226, 'var1': 250, 'var2': 150, 'var3': 0}, {'perk': 8233, 'var1': 3, 'var2': 20, 'var3': 0}, {'perk': 8237, 'var1': 316, 'var2': 0, 'var3': 0}], 'style': 8200}, {'description': 'subStyle', 'selections': [{'perk': 9111, 'var1': 872, 'var2': 250, 'var3': 0}, {'perk': 8014, 'var1': 341, 'var2': 0, 'var3': 0}], 'style': 8000}]}",33298,11136,1385,TAHR8eRXrXF1tpGu883uutEKJoxVwximQGCAZAt-9M14wMJAvlOeuSiLlU5njVTBIAKuGwGC7C9AKA,43,20,16,4,3,4,8,32,141,Hilladelphia23,200,4,872,42128,12650,0,10118,1767,0,35,118,6176,238,290,2,4,0,True,True,53,True,2,True,4,14.5,1634158722000,25339,1.1,285.4,0.3,756.3,0.6,183.0,87.9,582.2,1747.5,2296.4,768.0,95.5,3.0,1.4,1.1,0.3,2905.4,872.4,0.0,697.8,121.9,0.0,2.4,8.1
7,20,0,15,Blitzcrank,4,946,946,946,11041,8,True,False,False,False,False,9181,8500,0,2,0,3020,4637,1028,3108,0,0,1,4,2,2,162,7844,5118,11949,0,0,"{'statPerks': {'defense': 5001, 'flex': 5002, 'offense': 5007}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8465, 'var1': 1405, 'var2': 0, 'var3': 0}, {'perk': 8463, 'var1': 392, 'var2': 0, 'var3': 0}, {'perk': 8429, 'var1': 44, 'var2': 14, 'var3': 12}, {'perk': 8242, 'var1': 76, 'var2': 0, 'var3': 0}], 'style': 8400}, {'description': 'subStyle', 'selections': [{'perk': 8304, 'var1': 4, 'var2': 3, 'var3': 0}, {'perk': 8345, 'var1': 3, 'var2': 0, 'var3': 0}], 'style': 8300}]}",1981,1031,2256,Zp0Hmz8qu93n5eZRZiy-l-Pzc6C6ACM4S67xZXkLXrFGR2yXi5MTmIaOTouK_AW-pkLnnq6BxD4EiA,24,25,21,11,4,4,18,32,56,Pikyon,200,24,872,10591,6814,1163,14361,527,120,6,190,765,665,155,1,4,0,True,True,53,True,2,True,4,14.5,1634158722000,2831,1.4,65.2,0.6,633.2,0.3,541.0,353.0,824.1,195.2,136.6,71.1,155.6,1.7,1.7,1.4,0.8,730.4,469.9,80.2,990.4,36.3,8.3,0.4,13.1
8,15,5,16,Nidalee,2,1473,1473,1473,5098,3,True,False,False,False,False,11606,8650,2,2,0,4628,3020,4630,0,0,2052,3,10,5,1,312,51322,25603,11285,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8128, 'var1': 1575, 'var2': 22, 'var3': 0}, {'perk': 8143, 'var1': 372, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 3170, 'var2': 5, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8009, 'var1': 3620, 'var2': 0, 'var3': 0}, {'perk': 8014, 'var1': 796, 'var2': 0, 'var3': 0}], 'style': 8000}]}",4691,984,3592,7agHg4quBaDl0eRKnZkHrWLrAr9YexNM1WhSVDNysE2B0AqKcKDm7kMcdJS9AtTx5JwDeGj7hQunpA,108,101,64,104,4,4,16,32,115,jauggernaut,200,0,872,56754,27164,0,15183,6304,150,56,78,741,576,305,1,1,0,True,True,53,True,2,True,4,14.5,1634158722000,28117,1.0,101.6,0.2,800.4,0.7,3539.4,1765.7,778.3,1939.1,323.5,67.9,247.7,7.4,7.0,4.4,7.2,3914.1,1873.4,0.0,1047.1,434.8,10.3,3.9,5.4
9,19,0,15,LeeSin,0,555,555,555,13016,9,True,False,True,False,False,12321,11450,0,1,0,3111,6676,3074,1028,1036,2052,6,20,5,4,160,6904,4777,12616,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8112, 'var1': 811, 'var2': 0, 'var3': 0}, {'perk': 8143, 'var1': 528, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 18, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 1420, 'var2': 5, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 9111, 'var1': 1165, 'var2': 390, 'var3': 0}, {'perk': 8014, 'var1': 713, 'var2': 0, 'var3': 0}], 'style': 8000}]}",21871,17031,5887,K3DirR1e_f8ephzZTeyUj27DQOuWFhjRAtDnDY2vIbASecOHmLEKJY2cE4ImWZJ4bJIgSWDjlmhdQg,62,36,30,5,4,4,20,32,94,nikolic pro,200,13,872,30012,22811,230,21613,3326,0,5,186,1237,1003,3110,0,2,0,True,True,53,True,2,True,4,14.5,1634158722000,6646,1.3,38.3,0.6,849.7,1.4,476.1,329.4,870.1,458.3,1508.3,1174.6,406.0,4.3,2.5,2.1,0.3,2069.8,1573.2,15.9,1490.6,229.4,0.0,0.3,12.8
