,assists,bountyLevel,champLevel,championName,consumablesPurchased,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,gameEndedInSurrender,goldEarned,goldSpent,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item1,item2,item3,item4,item5,item6,killingSprees,kills,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,nexusKills,nexusTakedowns,perks,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,puuid,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,summonerName,teamId,timeCCingOthers,timePlayed,totalDamageDealt,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeSpentDead,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,win,objectives.champion.first,objectives.champion.kills,objectives.inhibitor.first,objectives.inhibitor.kills,objectives.tower.first,objectives.tower.kills,gameDuration,timeStarted,minionDamage,assists_pm,damageDealtToBuildings_pm,deaths_pm,goldEarned_pm,kills_pm,magicDamageDealt_pm,magicDamageDealtToChampions_pm,magicDamageTaken_pm,minionDamage_pm,physicalDamageDealt_pm,physicalDamageDealtToChampions_pm,physicalDamageTaken_pm,spell1Casts_pm,spell2Casts_pm,spell3Casts_pm,spell4Casts_pm,totalDamageDealt_pm,totalDamageDealtToChampions_pm,totalDamageShieldedOnTeammates_pm,totalDamageTaken_pm,totalHeal_pm,totalHealsOnTeammates_pm,totalMinionsKilled_pm,totalTimeSpentDead_pm
0,50,0,18,Soraka,11,1046,1046,1046,8062,8,True,False,True,False,False,12222,10950,0,1,0,0,3107,1001,3504,3083,2052,0,1,0,1,173,9900,5270,8869,0,1,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8128, 'var1': 613, 'var2': 16, 'var3': 0}, {'perk': 8139, 'var1': 814, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8106, 'var1': 5, 'var2': 0, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8444, 'var1': 1260, 'var2': 0, 'var3': 0}, {'perk': 8453, 'var1': 5334, 'var2': 0, 'var3': 0}], 'style': 8400}]}",2026,372,11172,DDd-_k7aqq1sdfde1EOhvBJVOHIiMUt5i9XmXr3RkFhhE3hmN7-shyMtXKUfR6K2_ypINYm_pjFPjQ,56,103,27,7,4,4,7,7,78,NoExqz,100,43,1212,12505,6222,0,21372,40466,29626,13,212,578,578,1330,0,3,2,True,True,65,True,1,True,4,20.2,1626898212000,5237,2.5,51.8,0.4,605.0,0.0,490.1,260.9,439.1,259.3,100.3,18.4,553.1,2.8,5.1,1.3,0.3,619.1,308.0,0.0,1058.0,2003.3,1466.6,0.6,10.5
1,38,2,18,Ahri,3,1098,1098,1098,8897,7,False,True,True,False,False,15091,13600,0,1,0,3020,0,4628,3135,3040,0,6,15,3,2,168,57195,28212,13692,1,1,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8128, 'var1': 2821, 'var2': 34, 'var3': 0}, {'perk': 8143, 'var1': 365, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 3420, 'var2': 5, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8210, 'var1': 55, 'var2': 0, 'var3': 0}, {'perk': 8237, 'var1': 624, 'var2': 0, 'var3': 0}], 'style': 8200}]}",8670,2621,14871,e5LW5vXGrIxwITJZeG7zOWU9g-BcNMFPeY_tonBJIbKbMfGX_HawVxx4zxutJ8DmxSzpmT16SxRlOQ,74,81,54,27,9,14,6,4,344,hypixel skywars,100,35,1212,85575,41409,0,29737,6556,0,49,198,19709,10575,1173,1,3,2,True,True,65,True,1,True,4,20.2,1626898212000,43068,1.9,54.4,0.3,747.1,0.7,2831.4,1396.6,677.8,2132.1,429.2,129.8,736.2,3.7,4.0,2.7,1.3,4236.4,2050.0,0.0,1472.1,324.6,0.0,2.4,9.8
2,22,7,18,Katarina,0,1735,1735,1735,21720,8,False,False,False,True,False,15892,11500,0,0,0,3020,3115,3153,3191,0,2052,5,20,7,3,192,49669,24131,15912,0,1,"{'statPerks': {'defense': 5003, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 1162, 'var2': 0, 'var3': 0}, {'perk': 9111, 'var1': 1478, 'var2': 420, 'var3': 0}, {'perk': 9103, 'var1': 10, 'var2': 10, 'var3': 0}, {'perk': 8299, 'var1': 1083, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8139, 'var1': 1370, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 1969, 'var2': 5, 'var3': 0}], 'style': 8100}]}",9185,4552,16407,eSRshtV8Jk1bA2SuJ-ee2HkZmSFARhVxIswDI73QKiH61gTzPpUMfBD8ulYmN7JtnGn0X9PY7HFoMQ,55,46,0,9,22,32,3,4,363,Ξ Jinx Ξ,100,0,1212,62706,31488,0,34836,8290,0,40,202,3851,2804,2516,2,3,2,True,True,65,True,1,True,4,20.2,1626898212000,29483,1.1,85.9,0.4,786.7,1.0,2458.9,1194.6,787.7,1459.6,454.7,225.3,812.2,2.7,2.3,0.0,0.4,3104.3,1558.8,0.0,1724.6,410.4,0.0,2.0,10.0
3,33,0,18,Jhin,2,1761,1761,1761,13401,9,True,False,True,False,False,16237,14950,1,1,0,6671,3094,6676,3031,1038,2052,6,19,5,3,245,15510,4032,14495,0,1,"{'statPerks': {'defense': 5003, 'flex': 5002, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8128, 'var1': 2368, 'var2': 32, 'var3': 0}, {'perk': 8139, 'var1': 2744, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 18, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 3456, 'var2': 5, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 9103, 'var1': 6, 'var2': 10, 'var3': 0}, {'perk': 8014, 'var1': 1119, 'var2': 0, 'var3': 0}], 'style': 8000}]}",83102,38725,17397,9Wl1u9vTzXnSFrlUD8dFS7M862fws2C3ap27xzAGSfPDG-14fteLElLXICWfrhLc-toeWl6DEArYeA,36,42,28,23,6,4,6,7,38,Icefyre90,100,23,1212,98854,42999,0,34876,7656,683,59,234,240,240,2984,0,2,2,True,True,65,True,1,True,4,20.2,1626898212000,54094,1.6,87.2,0.4,803.8,0.9,767.8,199.6,717.6,2677.9,4114.0,1917.1,861.2,1.8,2.1,1.4,1.1,4893.8,2128.7,0.0,1726.5,379.0,33.8,2.9,11.6
4,31,1,18,Riven,0,2702,2702,2702,41304,8,True,False,False,False,False,14394,12700,0,1,0,6630,3053,3074,3211,3067,0,2,10,3,1,185,20,0,20277,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 1085, 'var2': 0, 'var3': 0}, {'perk': 9111, 'var1': 1738, 'var2': 410, 'var3': 0}, {'perk': 9105, 'var1': 5, 'var2': 50, 'var3': 0}, {'perk': 8299, 'var1': 1003, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8143, 'var1': 724, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 2518, 'var2': 5, 'var3': 0}], 'style': 8100}]}",73986,27510,17451,rl3wCPMCXR6hQtIHCQIgWfQPCNhRSqytK9KsH9z-8pmk9VMdGQtSW_xqfnx5sMOwxYl8fL7h5twSvA,215,32,88,23,25,32,5,4,265,adam85,100,32,1212,78322,28690,0,39599,12363,0,62,214,4315,1180,1869,1,3,2,True,True,65,True,1,True,4,20.2,1626898212000,46930,1.5,133.8,0.4,712.6,0.5,1.0,0.0,1003.8,2323.3,3662.7,1361.9,863.9,10.6,1.6,4.4,1.1,3877.3,1420.3,0.0,1960.3,612.0,0.0,3.1,10.6
5,10,0,18,Khazix,0,469,469,469,25846,13,False,False,False,False,False,16125,15600,0,0,1,6676,3158,3814,3156,6695,2052,5,17,5,3,174,2018,2018,12270,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8112, 'var1': 1680, 'var2': 0, 'var3': 0}, {'perk': 8143, 'var1': 1078, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 18, 'var2': 0, 'var3': 0}, {'perk': 8106, 'var1': 5, 'var2': 0, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 9111, 'var1': 579, 'var2': 270, 'var3': 0}, {'perk': 8014, 'var1': 917, 'var2': 0, 'var3': 0}], 'style': 8000}]}",65237,35235,14209,XJpIXYxVegre37LYyGNzNRRGE5izXH-MHCzfQAfVPRyBSWIdt2V8lSxcjKRXum9fa5L7_gq2bJZ99Q,55,50,34,22,5,4,27,32,203,Mr Mišák RIP 3v3,200,5,1212,68484,38252,0,29580,3437,0,26,344,1227,997,3100,1,1,4,False,False,40,False,0,False,2,20.2,1626898212000,29763,0.5,23.2,0.6,798.3,0.8,99.9,99.9,607.4,1473.4,3229.6,1744.3,703.4,2.7,2.5,1.7,1.1,3390.3,1893.7,0.0,1464.4,170.1,0.0,1.3,17.0
6,13,0,17,Diana,10,809,809,809,31655,10,False,False,False,False,False,12120,12550,0,0,1,3111,6662,3075,3191,2420,2052,0,5,0,1,196,38896,15284,10959,0,0,"{'statPerks': {'defense': 5001, 'flex': 5002, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8112, 'var1': 1808, 'var2': 0, 'var3': 0}, {'perk': 8143, 'var1': 525, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8106, 'var1': 5, 'var2': 0, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 9111, 'var1': 517, 'var2': 180, 'var3': 0}, {'perk': 8014, 'var1': 481, 'var2': 0, 'var3': 0}], 'style': 8000}]}",5363,2422,11143,QCM6eX9FDb3WisH7zXd9Gtfz-O6iN0g4Iun4jEB6cRBz_rot420n7pWADst29_OsChhdUwpcp-Aqxw,42,25,22,7,4,4,20,32,69,BΞNΞTΞ,200,13,1212,45524,18971,0,25053,930,0,32,278,1265,1265,2949,1,1,4,False,False,40,False,0,False,2,20.2,1626898212000,25744,0.6,40.0,0.5,600.0,0.2,1925.5,756.6,542.5,1274.5,265.5,119.9,551.6,2.1,1.2,1.1,0.3,2253.7,939.2,0.0,1240.2,46.0,0.0,1.6,13.8
7,23,0,18,MissFortune,1,3039,3039,3039,12255,15,False,False,False,False,False,12758,12300,0,0,1,3508,6671,3006,3072,0,2052,0,2,0,1,135,2935,1927,15462,0,0,"{'statPerks': {'defense': 5001, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8128, 'var1': 775, 'var2': 16, 'var3': 0}, {'perk': 8139, 'var1': 1628, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 18, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 2281, 'var2': 5, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8014, 'var1': 468, 'var2': 0, 'var3': 0}, {'perk': 9111, 'var1': 471, 'var2': 250, 'var3': 0}], 'style': 8000}]}",80102,22232,17871,KgYUNj3hsJaPVI_lQRY4LlpVl2PUosa01Ggrto628gGD4Wy2jF4Jm4dudxUaOao0XcAeLpPd3BQ-Yg,72,38,28,8,8,21,5,4,335,DarkonPRO,200,7,1212,83038,24159,0,36577,4570,0,79,402,0,0,3243,0,1,4,False,False,40,False,0,False,2,20.2,1626898212000,55840,1.1,150.4,0.7,631.6,0.1,145.3,95.4,765.4,2764.4,3965.4,1100.6,884.7,3.6,1.9,1.4,0.4,4110.8,1196.0,0.0,1810.7,226.2,0.0,3.9,19.9
8,14,0,17,Chogath,0,132,132,132,57356,14,False,False,False,False,False,13007,12900,0,0,1,3111,3065,3083,3075,0,0,1,10,2,1,117,37258,19766,13656,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8437, 'var1': 2294, 'var2': 1771, 'var3': 0}, {'perk': 8401, 'var1': 0, 'var2': 0, 'var3': 0}, {'perk': 8429, 'var1': 60, 'var2': 19, 'var3': 17}, {'perk': 8451, 'var1': 300, 'var2': 0, 'var3': 0}], 'style': 8400}, {'description': 'subStyle', 'selections': [{'perk': 8009, 'var1': 2813, 'var2': 0, 'var3': 0}, {'perk': 9105, 'var1': 9, 'var2': 10, 'var3': 0}], 'style': 8000}]}",5980,3564,32029,CFF_lDelihHz5N8gh14-uVY43QBf1gSOXXcp-TsyE86m14u8nq1fo30hGcbtMs82wAeFCJSnzVVfEQ,59,36,34,14,18,32,3,4,305,REFORMED BUDNER,200,120,1212,50845,28605,0,49907,4645,0,26,346,7606,5274,4221,0,0,4,False,False,40,False,0,False,2,20.2,1626898212000,22108,0.7,6.5,0.7,643.9,0.5,1844.5,978.5,676.0,1094.5,296.0,176.4,1585.6,2.9,1.8,1.7,0.7,2517.1,1416.1,0.0,2470.6,230.0,0.0,1.3,17.1
9,20,0,18,Karthus,3,328,328,328,7637,13,False,False,False,False,False,13279,12300,0,0,1,6655,4630,3020,3089,0,2052,1,6,3,3,127,84010,34249,9297,0,0,"{'statPerks': {'defense': 5003, 'flex': 5003, 'offense': 5007}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8128, 'var1': 1629, 'var2': 21, 'var3': 0}, {'perk': 8126, 'var1': 966, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8106, 'var1': 5, 'var2': 0, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8009, 'var1': 4646, 'var2': 0, 'var3': 0}, {'perk': 8017, 'var1': 2321, 'var2': 0, 'var3': 0}], 'style': 8000}]}",302,163,9109,1P5ZfRrilixAcsKDW8HPbpnmc4mYXS6516NIcekwBtNc-n_GLwOXQqZvnWtXLbqWpISGGCDbgarQ-g,258,23,46,5,2,4,14,32,162,Hazek,200,34,1212,85716,35751,0,20271,640,0,63,334,1403,1338,1865,0,0,4,False,False,40,False,0,False,2,20.2,1626898212000,49637,1.0,16.2,0.6,657.4,0.3,4158.9,1695.5,460.2,2457.3,15.0,8.1,450.9,12.8,1.1,2.3,0.2,4243.4,1769.9,0.0,1003.5,31.7,0.0,3.1,16.5
