,assists,bountyLevel,champLevel,championName,consumablesPurchased,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,gameEndedInSurrender,goldEarned,goldSpent,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item1,item2,item3,item4,item5,item6,killingSprees,kills,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,nexusKills,nexusTakedowns,perks,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,puuid,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,summonerName,teamId,timeCCingOthers,timePlayed,totalDamageDealt,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeSpentDead,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,win,objectives.champion.first,objectives.champion.kills,objectives.inhibitor.first,objectives.inhibitor.kills,objectives.tower.first,objectives.tower.kills,gameDuration,timeStarted,minionDamage,assists_pm,damageDealtToBuildings_pm,deaths_pm,goldEarned_pm,kills_pm,magicDamageDealt_pm,magicDamageDealtToChampions_pm,magicDamageTaken_pm,minionDamage_pm,physicalDamageDealt_pm,physicalDamageDealtToChampions_pm,physicalDamageTaken_pm,spell1Casts_pm,spell2Casts_pm,spell3Casts_pm,spell4Casts_pm,totalDamageDealt_pm,totalDamageDealtToChampions_pm,totalDamageShieldedOnTeammates_pm,totalDamageTaken_pm,totalHeal_pm,totalHealsOnTeammates_pm,totalMinionsKilled_pm,totalTimeSpentDead_pm
0,43,0,18,Ivern,1,1037,1037,1037,18542,10,False,False,False,False,False,16428,15700,1,1,2,6617,3504,3083,3011,6616,2052,0,1,0,1,236,14893,8681,17686,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5007}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8214, 'var1': 1579, 'var2': 2389, 'var3': 0}, {'perk': 8226, 'var1': 250, 'var2': 473, 'var3': 0}, {'perk': 8210, 'var1': 19, 'var2': 0, 'var3': 0}, {'perk': 8236, 'var1': 80, 'var2': 0, 'var3': 0}], 'style': 8200}, {'description': 'subStyle', 'selections': [{'perk': 8463, 'var1': 2253, 'var2': 0, 'var3': 0}, {'perk': 8453, 'var1': 2236, 'var2': 5330, 'var3': 0}], 'style': 8400}]}",6028,3908,10474,v5QxP-m9cMPrS4QG03jwtmIIBSjwxjgMjQXy3D7slL6028lX_gg8c-gOsZmt1QaRLubJTlYe1Eujgw,87,34,141,18,6,4,11,32,224,LumpikSVK,100,80,1715,21642,13310,19077,29191,15433,11893,9,268,720,720,1031,0,5,4,False,False,56,False,2,False,4,28.6,1633531287000,7295,1.5,36.3,0.3,574.4,0.0,520.7,303.5,618.4,255.1,210.8,136.6,366.2,3.0,1.2,4.9,0.6,756.7,465.4,667.0,1020.7,539.6,415.8,0.3,9.4
1,22,0,18,Corki,2,1681,1681,1681,27945,17,False,False,False,False,False,19033,19400,0,0,2,6673,3094,3033,3085,3031,2052,2,10,3,2,173,149342,45271,30862,0,0,"{'statPerks': {'defense': 5003, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8021, 'var1': 3402, 'var2': 2487, 'var3': 0}, {'perk': 9111, 'var1': 948, 'var2': 320, 'var3': 0}, {'perk': 9104, 'var1': 10, 'var2': 10, 'var3': 0}, {'perk': 8017, 'var1': 3636, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8139, 'var1': 2849, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 6709, 'var2': 5, 'var3': 0}], 'style': 8100}]}",24008,7126,19313,RXfvCy51FT7T0K981KDW-BJsBcve_-5XX1CiA_LiH9eTOYLkeHsjv6ZCBgf8q-TEMOpwGdptVGj9VQ,77,42,57,123,10,21,5,4,108,Hex Survivor,100,5,1715,173922,52969,0,51697,7466,0,115,488,571,571,1521,2,3,4,False,False,56,False,2,False,4,28.6,1633531287000,119272,0.8,58.8,0.6,665.5,0.3,5221.7,1582.9,1079.1,4170.3,839.4,249.2,675.3,2.7,1.5,2.0,4.3,6081.2,1852.1,0.0,1807.6,261.0,0.0,4.0,17.1
2,18,0,18,Zoe,2,1403,1403,1403,16324,11,False,False,False,False,False,18796,16750,0,2,2,3157,4628,3135,3020,3089,2052,3,13,3,1,223,98648,45219,20584,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8128, 'var1': 2451, 'var2': 29, 'var3': 0}, {'perk': 8126, 'var1': 702, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 4721, 'var2': 5, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8009, 'var1': 5341, 'var2': 0, 'var3': 0}, {'perk': 8014, 'var1': 1188, 'var2': 0, 'var3': 0}], 'style': 8000}]}",8150,2168,11063,9MagLkBrwKtS07ICZrMVtR6HIjHTbRLGLtvqECtFtrKWRw0iMsZb2XEJp6tn49T5bu8dXX5gZoxQSg,210,34,80,67,26,32,7,4,317,Haromhuszonegy,100,49,1715,113466,52752,0,32373,3315,652,47,305,6667,5364,726,2,2,4,False,False,56,False,2,False,4,28.6,1633531287000,59311,0.6,49.1,0.4,657.2,0.5,3449.2,1581.1,719.7,2073.8,285.0,75.8,386.8,7.3,1.2,2.8,2.3,3967.3,1844.5,0.0,1131.9,115.9,22.8,1.6,10.7
3,22,1,18,Karthus,5,1294,1294,1294,15418,16,False,False,False,False,False,18556,17300,0,1,2,3040,4637,3020,3135,3089,2052,4,11,2,1,198,131634,54764,29593,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8128, 'var1': 2392, 'var2': 33, 'var3': 0}, {'perk': 8139, 'var1': 3458, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 5389, 'var2': 5, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8014, 'var1': 1631, 'var2': 0, 'var3': 0}, {'perk': 8009, 'var1': 8898, 'var2': 0, 'var3': 0}], 'style': 8000}]}",1640,291,11342,qy0AmXF9Ty9W5gRjUfxBiomKEwpQGZ8z5qDuSbX7vB4jrB1dddLH5dGE9x1E7xmOkTY2F3A0lHuz2w,390,53,57,9,14,32,5,4,418,Ghost1G,100,39,1715,134097,55778,0,42024,4496,0,98,476,822,722,1088,0,3,4,False,False,56,False,2,False,4,28.6,1633531287000,77025,0.8,45.2,0.6,648.8,0.4,4602.6,1914.8,1034.7,2693.2,57.3,10.2,396.6,13.6,1.9,2.0,0.3,4688.7,1950.3,0.0,1469.4,157.2,0.0,3.4,16.6
4,16,0,18,MonkeyKing,2,5743,5743,5743,44509,15,False,False,False,False,False,21339,20900,1,2,2,6630,3193,3074,3508,3036,2052,6,21,6,4,298,24247,9134,31504,0,0,"{'statPerks': {'defense': 5001, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 2240, 'var2': 0, 'var3': 0}, {'perk': 9111, 'var1': 1677, 'var2': 370, 'var3': 0}, {'perk': 9105, 'var1': 10, 'var2': 40, 'var3': 0}, {'perk': 8014, 'var1': 1328, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8135, 'var1': 5765, 'var2': 5, 'var3': 0}, {'perk': 8143, 'var1': 1761, 'var2': 0, 'var3': 0}], 'style': 8100}]}",118160,40343,25828,6Fbc1v8idASv9rqqCSUjQ378GpY4bDsSlsqhSwXatXoeV3iYRHNcO6o836Ee4HWsjKX1VwoioeIh1w,87,27,67,29,4,4,34,32,298,DebelaKurcinaa,100,17,1715,144347,51337,0,61680,7907,0,88,450,1940,1860,4348,2,4,4,False,False,56,False,2,False,4,28.6,1633531287000,87267,0.6,200.8,0.5,746.1,0.7,847.8,319.4,1101.5,3051.3,4131.5,1410.6,903.1,3.0,0.9,2.3,1.0,5047.1,1795.0,0.0,2156.6,276.5,0.0,3.1,15.7
5,21,1,18,Gragas,5,0,0,0,28042,9,True,False,False,False,False,21194,20800,0,1,2,3157,3135,3089,3100,4629,0,4,17,4,2,320,124626,44099,25890,0,0,"{'statPerks': {'defense': 5003, 'flex': 5002, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8128, 'var1': 2954, 'var2': 26, 'var3': 0}, {'perk': 8126, 'var1': 1027, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8106, 'var1': 5, 'var2': 0, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8226, 'var1': 250, 'var2': 1204, 'var3': 0}, {'perk': 8210, 'var1': 21, 'var2': 0, 'var3': 0}], 'style': 8200}]}",4698,1099,11229,2B_WuDsnfGWaiKxIPQAWfCVQ6RQW-SfyUR2Pwsnil3_CyC7MtsqhXHPOioq4e_urz2Bm-klUthln1A,243,97,83,20,7,4,9,7,141,Lectric,200,43,1715,130392,46223,0,39805,18215,813,85,220,1067,1024,2685,0,0,4,True,True,69,True,2,True,4,28.6,1633531287000,84169,0.7,0.0,0.3,741.0,0.6,4357.6,1541.9,905.2,2943.0,164.3,38.4,392.6,8.5,3.4,2.9,0.7,4559.2,1616.2,0.0,1391.8,636.9,28.4,3.0,7.7
6,22,1,18,Akshan,4,2672,2672,2672,27355,12,True,False,False,False,False,20865,17200,2,2,2,3006,3091,6695,3033,3031,2052,5,15,2,2,287,27378,6553,22729,1,1,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8005, 'var1': 2132, 'var2': 1221, 'var3': 911}, {'perk': 8009, 'var1': 3129, 'var2': 0, 'var3': 0}, {'perk': 9104, 'var1': 8, 'var2': 50, 'var3': 0}, {'perk': 8014, 'var1': 1480, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8139, 'var1': 2605, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 11041, 'var2': 5, 'var3': 0}], 'style': 8100}]}",161512,33233,16161,g_6eB29jRUGPtterM9Ei5ulkDk8tPAtMgSTal07BOPbLdv8a7baWMUQih4j7jQrrJI0u8sT8MSN7SA,80,19,108,13,12,32,6,4,329,DIO ZA WARUDO,200,0,1715,206914,44005,0,40198,5099,0,147,377,18022,4218,1307,2,3,4,True,True,69,True,2,True,4,28.6,1633531287000,160237,0.8,93.4,0.4,729.5,0.5,957.3,229.1,794.7,5602.7,5647.3,1162.0,565.1,2.8,0.7,3.8,0.5,7234.8,1538.6,0.0,1405.5,178.3,0.0,5.1,13.2
7,33,0,18,TahmKench,1,518,518,518,126726,11,False,True,False,False,False,18026,16850,0,2,2,3083,3068,3111,3065,3075,0,3,13,4,2,237,59120,26782,62840,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8437, 'var1': 2505, 'var2': 1896, 'var3': 0}, {'perk': 8401, 'var1': 587, 'var2': 0, 'var3': 0}, {'perk': 8473, 'var1': 1081, 'var2': 0, 'var3': 0}, {'perk': 8453, 'var1': 2583, 'var2': 4214, 'var3': 0}], 'style': 8400}, {'description': 'subStyle', 'selections': [{'perk': 8139, 'var1': 1522, 'var2': 0, 'var3': 0}, {'perk': 8106, 'var1': 5, 'var2': 0, 'var3': 0}], 'style': 8100}]}",6795,3212,23555,dE66nzDzvSaHZ5BsPMg_AHSLfird8ua4OXg7ZvLH3EN4u_CzSNGTV3o--zsR3_W3x5lFlWXwwo_Pow,130,60,19,20,7,4,43,32,174,Hi Im zajaczek,200,42,1715,67790,31389,1768,89554,34508,0,29,352,1875,1395,3159,0,0,4,True,True,69,True,2,True,4,28.6,1633531287000,35883,1.2,18.1,0.4,630.3,0.5,2067.1,936.4,2197.2,1254.7,237.6,112.3,823.6,4.5,2.1,0.7,0.7,2370.3,1097.5,61.8,3131.3,1206.6,0.0,1.0,12.3
8,26,1,18,Azir,4,742,742,742,21331,14,True,False,False,False,False,19684,17250,0,0,2,3089,3020,3115,3165,3102,0,3,15,3,3,292,140534,50324,26671,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8008, 'var1': 3, 'var2': 20, 'var3': 0}, {'perk': 8009, 'var1': 4815, 'var2': 0, 'var3': 0}, {'perk': 9103, 'var1': 14, 'var2': 30, 'var3': 0}, {'perk': 8014, 'var1': 1333, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8139, 'var1': 1958, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 4038, 'var2': 5, 'var3': 0}], 'style': 8100}]}",10054,2698,9272,IaUuVlM-scMhVO6H1MyLve7OmNUtOhHnLwQAhYHwMFZ2E7USS41aIIiShykNzJTX2-hJF6VTMocGLw,85,164,7,7,1,4,5,21,347,grill midlane,200,23,1715,150918,53296,0,37170,2613,0,84,393,328,273,1226,0,0,4,True,True,69,True,2,True,4,28.6,1633531287000,96880,0.9,25.9,0.5,688.3,0.5,4913.8,1759.6,932.6,3387.4,351.5,94.3,324.2,3.0,5.7,0.2,0.2,5276.9,1863.5,0.0,1299.7,91.4,0.0,2.9,13.7
9,28,1,18,Caitlyn,1,4652,4652,4652,15442,10,True,False,False,True,False,18565,19400,0,1,2,3006,6672,3094,3033,3036,2052,2,9,2,1,398,6014,2471,24940,0,1,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8021, 'var1': 4330, 'var2': 3110, 'var3': 0}, {'perk': 8009, 'var1': 3400, 'var2': 0, 'var3': 0}, {'perk': 9103, 'var1': 11, 'var2': 20, 'var3': 0}, {'perk': 8014, 'var1': 768, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8139, 'var1': 1955, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 6532, 'var2': 5, 'var3': 0}], 'style': 8100}]}",127590,29319,16234,9VXFueFVeMRUZdBDcG3TavyNKdPqMwbJEgA3BPhnhc-c6P4KnzQtqRd7OFnzbgKCh5L_xQWoyNhqiA,61,94,37,19,4,4,9,7,223,WhiteHero2u,200,62,1715,141221,33596,0,42033,10853,984,79,329,7617,1804,858,2,4,4,True,True,69,True,2,True,4,28.6,1633531287000,102973,1.0,162.7,0.3,649.1,0.3,210.3,86.4,872.0,3600.5,4461.2,1025.1,567.6,2.1,3.3,1.3,0.7,4937.8,1174.7,0.0,1469.7,379.5,34.4,2.8,11.5
