,assists,bountyLevel,champLevel,championName,consumablesPurchased,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,gameEndedInSurrender,goldEarned,goldSpent,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item1,item2,item3,item4,item5,item6,killingSprees,kills,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,nexusKills,nexusTakedowns,perks,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,puuid,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,summonerName,teamId,timeCCingOthers,timePlayed,totalDamageDealt,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeSpentDead,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,win,objectives.champion.first,objectives.champion.kills,objectives.inhibitor.first,objectives.inhibitor.kills,objectives.tower.first,objectives.tower.kills,gameDuration,minionDamage,assists_pm,damageDealtToBuildings_pm,deaths_pm,goldEarned_pm,kills_pm,magicDamageDealt_pm,magicDamageDealtToChampions_pm,magicDamageTaken_pm,minionDamage_pm,physicalDamageDealt_pm,physicalDamageDealtToChampions_pm,physicalDamageTaken_pm,spell1Casts_pm,spell2Casts_pm,spell3Casts_pm,spell4Casts_pm,totalDamageDealt_pm,totalDamageDealtToChampions_pm,totalDamageShieldedOnTeammates_pm,totalDamageTaken_pm,totalHeal_pm,totalHealsOnTeammates_pm,totalMinionsKilled_pm,totalTimeSpentDead_pm
0,6,0,15,Qiyana,0,0,0,0,10958,9,False,True,False,False,False,11291,10800,0,1,0,6691,6695,6694,1036,1036,2052,3,12,4,2,173,1120,734,4956,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8128, 'var1': 673, 'var2': 15, 'var3': 0}, {'perk': 8143, 'var1': 442, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 18, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 924, 'var2': 5, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8009, 'var1': 1402, 'var2': 0, 'var3': 0}, {'perk': 8014, 'var1': 589, 'var2': 0, 'var3': 0}], 'style': 8000}]}",28680,17457,9378,35RnYI_HqAqe7EROq2tKlkM4qY_mYl5eNMH_dTxNC71rf0is0DwEFc0XUJKDZOmyU03bJyhNEBzN-w,66,69,13,5,17,32,2,4,516,Spicyham,100,31,1005,30651,19042,0,14758,632,0,17,180,850,850,424,0,0,2,True,True,39,True,1,False,4,16.8,11609,0.4,0.0,0.5,672.1,0.7,66.7,43.7,295.0,691.0,1707.1,1039.1,558.2,3.9,4.1,0.8,0.3,1824.5,1133.5,0.0,878.5,37.6,0.0,1.0,10.7
1,30,2,17,Jinx,2,4673,4673,4673,8921,5,True,False,False,False,False,12140,8400,0,1,0,3070,6673,3006,3094,0,2052,2,4,2,2,230,2255,698,9294,1,1,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8008, 'var1': 2, 'var2': 30, 'var3': 0}, {'perk': 8009, 'var1': 4031, 'var2': 0, 'var3': 0}, {'perk': 9103, 'var1': 7, 'var2': 40, 'var3': 0}, {'perk': 8014, 'var1': 557, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8139, 'var1': 888, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 2449, 'var2': 5, 'var3': 0}], 'style': 8100}]}",78306,17193,8505,oE0ziwprOPWTIcBgYYyL3TpfwABFuPWvbLWTKfLXpdAltBE6YlDesT7lCdwVdfKzIOpLQe7xas3Vzw,96,50,18,7,6,7,4,4,260,Mafla Jinx,100,20,1005,80561,17891,0,19208,3695,547,76,110,0,0,1409,3,4,2,True,True,39,True,1,False,4,16.8,57997,1.8,278.2,0.3,722.6,0.2,134.2,41.5,553.2,3452.2,4661.1,1023.4,506.2,5.7,3.0,1.1,0.4,4795.3,1064.9,0.0,1143.3,219.9,32.6,4.5,6.5
2,17,2,15,Lillia,3,1516,1516,1516,6834,6,True,False,False,False,False,11477,9950,0,0,0,4629,3020,1058,1058,0,2052,1,5,2,2,299,38097,23365,5778,0,1,"{'statPerks': {'defense': 5003, 'flex': 5008, 'offense': 5007}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8229, 'var1': 3152, 'var2': 0, 'var3': 0}, {'perk': 8226, 'var1': 250, 'var2': 314, 'var3': 0}, {'perk': 8210, 'var1': 12, 'var2': 0, 'var3': 0}, {'perk': 8236, 'var1': 24, 'var2': 0, 'var3': 0}], 'style': 8200}, {'description': 'subStyle', 'selections': [{'perk': 8106, 'var1': 5, 'var2': 0, 'var3': 0}, {'perk': 8126, 'var1': 1246, 'var2': 0, 'var3': 0}], 'style': 8100}]}",2692,438,9399,BSjg-3U3qKY6oOAwLKuyGS3XnW1384fXljRlO7dRLhlvozqUmPvd69Z9pOpW0ckyLf-53W3ApofsKw,45,28,63,5,3,4,6,6,231,call me Rose,100,27,1005,52430,28098,0,15658,4767,0,23,150,11640,4294,480,0,2,2,True,True,39,True,1,False,4,16.8,22816,1.0,90.2,0.4,683.2,0.3,2267.7,1390.8,343.9,1358.1,160.2,26.1,559.5,2.7,1.7,3.8,0.3,3120.8,1672.5,0.0,932.0,283.8,0.0,1.4,8.9
3,20,4,17,Kayle,2,3436,3436,3436,6552,6,True,False,False,False,False,13737,11000,1,1,0,3115,3089,3006,0,0,2052,4,13,4,3,278,44567,11575,9163,0,1,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8005, 'var1': 1275, 'var2': 979, 'var3': 296}, {'perk': 9111, 'var1': 866, 'var2': 330, 'var3': 0}, {'perk': 9104, 'var1': 5, 'var2': 40, 'var3': 0}, {'perk': 8014, 'var1': 702, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8139, 'var1': 789, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 2005, 'var2': 5, 'var3': 0}], 'style': 8100}]}",14325,2714,8891,QRbY_hnCIUAyNJhdpbW6Y9bWIPPygitoWrqTQxIyFPBseNpWl0mTrgzGEh4IJq_Up5EsuxbEMrBvqA,32,39,46,4,5,4,4,6,461,Highly Religious,100,4,1005,62767,14851,0,19042,6089,1716,72,152,3874,561,987,1,3,2,True,True,39,True,1,False,4,16.8,44480,1.2,204.5,0.4,817.7,0.8,2652.8,689.0,545.4,2647.6,852.7,161.5,529.2,1.9,2.3,2.7,0.2,3736.1,884.0,0.0,1133.5,362.4,102.1,4.3,9.0
4,21,1,16,Nautilus,0,515,515,515,36634,8,True,False,False,False,False,10887,9150,0,1,0,2033,3047,3083,1011,1033,2052,0,5,0,1,191,16486,8736,8043,0,1,"{'statPerks': {'defense': 5001, 'flex': 5002, 'offense': 5007}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8439, 'var1': 1507, 'var2': 0, 'var3': 0}, {'perk': 8401, 'var1': 358, 'var2': 0, 'var3': 0}, {'perk': 8473, 'var1': 372, 'var2': 0, 'var3': 0}, {'perk': 8451, 'var1': 248, 'var2': 0, 'var3': 0}], 'style': 8400}, {'description': 'subStyle', 'selections': [{'perk': 9111, 'var1': 1146, 'var2': 260, 'var3': 0}, {'perk': 9105, 'var1': 7, 'var2': 0, 'var3': 0}], 'style': 8000}]}",4895,2578,14150,8rW5KGWG9ng1X09DKd_M4nxF1kFe_uqbYhBlbtPn6ZIJyo_0p0Ksrun1pxnoykZwSK_4k9_O7a7ISQ,58,38,32,6,5,4,22,32,136,LadyMaryMargaret,100,70,1005,22311,12040,0,25287,1516,0,12,168,930,725,3093,0,2,2,True,True,39,True,1,False,4,16.8,9756,1.2,30.7,0.5,648.0,0.3,981.3,520.0,478.8,580.7,291.4,153.5,842.3,3.5,2.3,1.9,0.4,1328.0,716.7,0.0,1505.2,90.2,0.0,0.7,10.0
5,13,0,15,Varus,0,1058,1058,1058,6237,10,False,False,True,False,False,10275,10050,0,0,1,3042,3123,3133,3177,3158,2052,1,4,2,1,127,2938,2379,8483,0,0,"{'statPerks': {'defense': 5003, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8128, 'var1': 966, 'var2': 19, 'var3': 0}, {'perk': 8126, 'var1': 425, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 18, 'var2': 0, 'var3': 0}, {'perk': 8106, 'var1': 5, 'var2': 0, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8014, 'var1': 490, 'var2': 0, 'var3': 0}, {'perk': 8009, 'var1': 2576, 'var2': 0, 'var3': 0}], 'style': 8000}]}",39680,12438,6936,a3M1z-yh4CF6cFXHQOqLEdxx9015Bxehk0l-gXOvZY83KBCzlx4x8ERVKDza8wIdT_z0ebp1cIreog,60,10,47,10,6,3,4,4,331,DeadEyeee,200,34,1005,42967,15166,0,15876,489,0,34,188,349,349,456,0,1,4,False,False,34,False,0,True,2,16.8,26743,0.8,63.0,0.6,611.6,0.2,174.9,141.6,504.9,1591.8,2361.9,740.4,412.9,3.6,0.6,2.8,0.6,2557.6,902.7,0.0,945.0,29.1,0.0,2.0,11.2
6,22,0,15,MonkeyKing,1,380,380,380,14120,7,False,False,True,False,False,10318,9250,0,0,1,3070,2051,3071,3111,1036,2052,0,3,0,1,173,6358,3050,11204,0,0,"{'statPerks': {'defense': 5003, 'flex': 5003, 'offense': 5007}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 582, 'var2': 0, 'var3': 0}, {'perk': 9111, 'var1': 725, 'var2': 250, 'var3': 0}, {'perk': 9105, 'var1': 6, 'var2': 20, 'var3': 0}, {'perk': 8014, 'var1': 352, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8106, 'var1': 5, 'var2': 0, 'var3': 0}, {'perk': 8143, 'var1': 380, 'var2': 0, 'var3': 0}], 'style': 8100}]}",21657,10472,9855,o1qbPYn6N8p9aH8IbgFY3yn9kZhvPCtpA3XH_EAlfco0-LoU3y3wSFtI1HteDfAZ4eCwrn_6xH_hAg,42,24,33,12,4,4,23,32,222,VortexOfDoom,200,13,1005,28865,14208,0,22954,3576,0,12,142,850,685,1894,0,1,4,False,False,34,False,0,True,2,16.8,14277,1.3,22.6,0.4,614.2,0.2,378.5,181.5,666.9,849.8,1289.1,623.3,586.6,2.5,1.4,2.0,0.7,1718.2,845.7,0.0,1366.3,212.9,0.0,0.7,8.5
7,12,0,15,Kennen,0,1908,1908,1908,7384,6,False,False,True,False,False,10764,10550,0,0,1,4636,3020,4629,0,0,2052,1,9,7,3,235,31186,19037,6962,0,0,"{'statPerks': {'defense': 5001, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8128, 'var1': 971, 'var2': 16, 'var3': 0}, {'perk': 8143, 'var1': 517, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8106, 'var1': 5, 'var2': 0, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8347, 'var1': 0, 'var2': 0, 'var3': 0}, {'perk': 8304, 'var1': 5, 'var2': 0, 'var3': 0}], 'style': 8300}]}",2493,683,6813,_xS46B7hzxyE7BHyyzv-Y0XvEtJGAZDLZn-FYufCdmGJ8msLOiiOpQIX13ZOf9162FnBoTi0fIZRAg,57,14,27,7,26,32,3,4,249,TornadoForce,200,23,1005,34944,20605,0,14540,1018,0,16,126,1265,885,764,1,2,4,False,False,34,False,0,True,2,16.8,12431,0.7,113.6,0.4,640.7,0.5,1856.3,1133.2,414.4,739.9,148.4,40.7,405.5,3.4,0.8,1.6,0.4,2080.0,1226.5,0.0,865.5,60.6,0.0,1.0,7.5
8,13,0,16,Graves,0,558,558,558,14471,8,False,False,True,False,False,13628,13400,0,0,1,3111,6676,3031,8001,0,0,3,12,5,3,168,1429,891,7877,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8112, 'var1': 665, 'var2': 0, 'var3': 0}, {'perk': 8126, 'var1': 586, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 18, 'var2': 0, 'var3': 0}, {'perk': 8106, 'var1': 5, 'var2': 0, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 9111, 'var1': 590, 'var2': 250, 'var3': 0}, {'perk': 8014, 'var1': 653, 'var2': 0, 'var3': 0}], 'style': 8000}]}",79753,19450,8453,2nvkkeRUGmQkSu-loUlFBl6iHFkpurnHTsa8o8bEbp5oVUEp1p449chwVNNTkXeO3iPw-f-M0u_FAA,40,16,11,6,2,4,6,21,338,Zonk,200,22,1005,83307,21017,0,17438,1197,0,99,162,2125,675,1106,0,1,4,False,False,34,False,0,True,2,16.8,61732,0.8,33.2,0.5,811.2,0.7,85.1,53.0,468.9,3674.5,4747.2,1157.7,503.2,2.4,1.0,0.7,0.4,4958.8,1251.0,0.0,1038.0,71.2,0.0,5.9,9.6
9,19,0,15,Chogath,4,1134,1134,1134,26790,8,False,False,False,True,False,11156,10825,0,0,1,6662,3111,3748,3076,3044,2052,2,6,2,1,207,27694,11877,10582,0,0,"{'statPerks': {'defense': 5003, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8437, 'var1': 1005, 'var2': 755, 'var3': 0}, {'perk': 8446, 'var1': 591, 'var2': 0, 'var3': 0}, {'perk': 8429, 'var1': 52, 'var2': 17, 'var3': 15}, {'perk': 8451, 'var1': 238, 'var2': 0, 'var3': 0}], 'style': 8400}, {'description': 'subStyle', 'selections': [{'perk': 8304, 'var1': 5, 'var2': 0, 'var3': 0}, {'perk': 8347, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8300}]}",12844,2549,15221,aBxgFz6P7_YofCdPFDyKKeW-ABQw4wNPPZHUaIZ7aidFEXOEnKU2A2qYL5nmOVY7Sn7HB2TC0i245Q,59,25,30,5,23,32,3,4,45,TobiasLicker,200,112,1005,44763,16227,0,28011,4252,0,29,160,4224,1800,2208,1,1,4,False,False,34,False,0,True,2,16.8,27402,1.1,67.5,0.5,664.0,0.4,1648.5,707.0,629.9,1631.1,764.5,151.7,906.0,3.5,1.5,1.8,0.3,2664.5,965.9,0.0,1667.3,253.1,0.0,1.7,9.5
