,assists,bountyLevel,champLevel,championName,consumablesPurchased,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,gameEndedInSurrender,goldEarned,goldSpent,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item1,item2,item3,item4,item5,item6,killingSprees,kills,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,nexusKills,nexusTakedowns,perks,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,puuid,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,summonerName,teamId,timeCCingOthers,timePlayed,totalDamageDealt,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeSpentDead,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,win,objectives.champion.first,objectives.champion.kills,objectives.inhibitor.first,objectives.inhibitor.kills,objectives.tower.first,objectives.tower.kills,gameDuration,timeStarted,minionDamage,assists_pm,damageDealtToBuildings_pm,deaths_pm,goldEarned_pm,kills_pm,magicDamageDealt_pm,magicDamageDealtToChampions_pm,magicDamageTaken_pm,minionDamage_pm,physicalDamageDealt_pm,physicalDamageDealtToChampions_pm,physicalDamageTaken_pm,spell1Casts_pm,spell2Casts_pm,spell3Casts_pm,spell4Casts_pm,totalDamageDealt_pm,totalDamageDealtToChampions_pm,totalDamageShieldedOnTeammates_pm,totalDamageTaken_pm,totalHeal_pm,totalHealsOnTeammates_pm,totalMinionsKilled_pm,totalTimeSpentDead_pm
0,17,3,18,Varus,7,2691,2691,2691,3795,2,False,False,False,False,False,15174,10600,0,1,0,0,6694,6691,3158,3042,0,2,6,3,1,694,2121,1271,9151,0,1,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8128, 'var1': 915, 'var2': 15, 'var3': 0}, {'perk': 8139, 'var1': 1587, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 18, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 2215, 'var2': 5, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8009, 'var1': 4817, 'var2': 0, 'var3': 0}, {'perk': 8014, 'var1': 390, 'var2': 0, 'var3': 0}], 'style': 8000}]}",108003,22068,2721,d19LE8MIZsyTvr3IKaDAn8QvJoNW0d9_xw3ligJ93Wytt8F5m4xXda6OLv3YVqjT0cp_M39nbWeI_g,127,0,69,10,4,4,5,7,456,Shuri I ken,100,27,1360,110124,23339,0,12518,6665,596,83,64,0,0,645,1,4,1,True,False,43,True,1,False,4,22.7,1625858294000,84094,0.7,118.5,0.1,668.5,0.3,93.4,56.0,403.1,3704.6,4757.8,972.2,119.9,5.6,0.0,3.0,0.4,4851.3,1028.1,0.0,551.5,293.6,26.3,3.7,2.8
1,3,2,18,Ahri,5,658,658,658,7031,15,False,False,False,False,False,18072,16250,0,0,0,3040,6655,3020,3135,3089,2052,8,23,3,3,185,47606,28072,19229,1,1,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8112, 'var1': 2805, 'var2': 0, 'var3': 0}, {'perk': 8143, 'var1': 678, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8106, 'var1': 5, 'var2': 0, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8226, 'var1': 250, 'var2': 243, 'var3': 0}, {'perk': 8210, 'var1': 32, 'var2': 0, 'var3': 0}], 'style': 8200}]}",1839,817,5825,sqhjmNaIaz0ws_r64YuwwqUsd5OclMzaK_LLQvRqvgmCihBYhHM9r61sNpOPoK5rGJUM8iSvH6BftQ,47,30,31,29,6,4,17,32,201,Sifu Squinky,100,20,1360,61948,35537,0,26983,2027,0,25,400,12503,6647,1928,0,2,1,True,False,43,True,1,False,4,22.7,1625858294000,25753,0.1,29.0,0.7,796.1,1.0,2097.2,1236.7,847.1,1134.5,81.0,36.0,256.6,2.1,1.3,1.4,1.3,2729.0,1565.5,0.0,1188.7,89.3,0.0,1.1,17.6
2,11,0,18,Zyra,2,1883,1883,1883,14215,12,False,False,False,False,False,13116,11685,1,1,0,3111,3102,4637,1026,1052,0,0,2,0,1,222,58948,15263,15875,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5007}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8229, 'var1': 1943, 'var2': 0, 'var3': 0}, {'perk': 8224, 'var1': 1265, 'var2': 0, 'var3': 0}, {'perk': 8233, 'var1': 8, 'var2': 50, 'var3': 0}, {'perk': 8237, 'var1': 679, 'var2': 0, 'var3': 0}], 'style': 8200}, {'description': 'subStyle', 'selections': [{'perk': 8135, 'var1': 1484, 'var2': 5, 'var3': 0}, {'perk': 8126, 'var1': 160, 'var2': 0, 'var3': 0}], 'style': 8100}]}",1803,94,3384,38vxjGByU127Vrc_WupovUP5tTRMPVsLsI3swC5Iosx4DgLs3x7OQMTX4nQ0_xDDAgYk9G4HtNMgDw,88,90,41,8,3,4,4,14,261,1tapDarkBlaze,100,23,1360,61844,16450,0,20403,1423,0,56,258,1092,1092,1144,1,4,1,True,False,43,True,1,False,4,22.7,1625858294000,43511,0.5,83.0,0.5,577.8,0.1,2596.8,672.4,699.3,1916.8,79.4,4.1,149.1,3.9,4.0,1.8,0.4,2724.4,724.7,0.0,898.8,62.7,0.0,2.5,11.4
3,9,3,18,Garen,0,3670,3670,3670,39707,8,False,False,False,False,False,14192,9833,0,1,0,3111,3155,3076,3065,1028,0,2,7,4,2,206,232,82,14042,0,1,"{'statPerks': {'defense': 5001, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 416, 'var2': 0, 'var3': 0}, {'perk': 9111, 'var1': 536, 'var2': 160, 'var3': 0}, {'perk': 9105, 'var1': 18, 'var2': 40, 'var3': 0}, {'perk': 8014, 'var1': 272, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8210, 'var1': 26, 'var2': 0, 'var3': 0}, {'perk': 8236, 'var1': 28, 'var2': 0, 'var3': 0}], 'style': 8200}]}",48909,11172,11248,MaKWIvacQoJmvbA-l4PION5O6BF5NkJ4GUEeA9kyAM8i3jYlx3MkOg4_iXXVad4tQVhxEtm4Hew1ng,51,26,42,4,5,4,36,32,231,Turbopikken,100,27,1360,53817,15930,0,28721,2085,0,58,190,4675,4675,3430,1,4,1,True,False,43,True,1,False,4,22.7,1625858294000,34217,0.4,161.7,0.4,625.2,0.3,10.2,3.6,618.6,1507.4,2154.6,492.2,495.5,2.2,1.1,1.9,0.2,2370.8,701.8,0.0,1265.2,91.9,0.0,2.6,8.4
4,16,0,18,Fizz,2,946,946,946,14261,11,False,False,False,False,False,13358,11900,0,0,0,3089,3020,3100,3108,0,2052,1,5,2,2,259,38655,24380,16610,0,0,"{'statPerks': {'defense': 5003, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8229, 'var1': 1130, 'var2': 0, 'var3': 0}, {'perk': 8226, 'var1': 250, 'var2': 95, 'var3': 0}, {'perk': 8210, 'var1': 13, 'var2': 0, 'var3': 0}, {'perk': 8236, 'var1': 48, 'var2': 0, 'var3': 0}], 'style': 8200}, {'description': 'subStyle', 'selections': [{'perk': 8139, 'var1': 1204, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 1365, 'var2': 5, 'var3': 0}], 'style': 8100}]}",4455,1848,8990,3tOHk6Ng4hNf3Cuaz2kiY-2ftoHApLyxFV-BDRcoWk3NMfZb0aEwOF4evu_vtD_kO-pIpDbHi1pPbA,17,14,26,13,2,4,18,32,311,JunaCHina,100,17,1360,43881,26998,0,27051,2878,0,35,290,770,770,1450,1,1,1,True,False,43,True,1,False,4,22.7,1625858294000,15937,0.7,41.7,0.5,588.5,0.2,1702.9,1074.0,731.7,702.1,196.3,81.4,396.0,0.7,0.6,1.1,0.6,1933.1,1189.3,0.0,1191.7,126.8,0.0,1.5,12.8
5,26,0,18,Nidalee,2,1373,1373,1373,8394,7,False,True,False,True,False,15845,14550,0,0,1,3089,3020,4628,3135,1026,2052,4,14,4,2,291,46447,30453,12786,0,0,"{'statPerks': {'defense': 5001, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8128, 'var1': 2006, 'var2': 26, 'var3': 0}, {'perk': 8139, 'var1': 1508, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 1923, 'var2': 4, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8009, 'var1': 5077, 'var2': 0, 'var3': 0}, {'perk': 8014, 'var1': 857, 'var2': 0, 'var3': 0}], 'style': 8000}]}",9083,1037,7521,rG0XEWNa4Nv0mbOGAQqIdftG6XYHsFfvzlN8uZa8yexicTOHk1TDcRlGopTyJ8sfmzukjqjHh0WRww,145,85,84,75,13,32,5,4,32,Fletup,200,0,1360,76264,31970,0,22621,15464,7817,31,190,20733,480,2314,1,1,4,False,True,48,False,0,True,1,22.7,1625858294000,42921,1.1,60.5,0.3,698.0,0.6,2046.1,1341.5,563.3,1890.8,400.1,45.7,331.3,6.4,3.7,3.7,3.3,3359.6,1408.4,0.0,996.5,681.2,344.4,1.4,8.4
6,14,0,18,Twitch,2,869,869,869,11291,9,False,False,True,False,False,14876,14700,0,0,1,3006,3085,3153,3036,1038,0,4,12,3,3,452,445,445,14546,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 9923, 'var1': 64, 'var2': 88, 'var3': 0}, {'perk': 8139, 'var1': 1475, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 18, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 3243, 'var2': 5, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 9111, 'var1': 792, 'var2': 260, 'var3': 0}, {'perk': 9104, 'var1': 10, 'var2': 10, 'var3': 0}], 'style': 8000}]}",82776,20892,11475,zAFyj_YbYsOBDoy-rujR2Gv92a4D4EV6diciO0QqEdJAg1u_nxACNT5ykOe93jW3mZPd0U8e6oKUdg,38,20,10,5,5,4,7,7,457,SoNot,200,4,1360,94647,26300,0,29985,8023,907,86,246,11425,4963,3963,0,1,4,False,True,48,False,0,True,1,22.7,1625858294000,67478,0.6,38.3,0.4,655.3,0.5,19.6,19.6,640.8,2972.6,3646.5,920.4,505.5,1.7,0.9,0.4,0.2,4169.5,1158.6,0.0,1320.9,353.4,40.0,3.8,10.8
7,25,0,18,KogMaw,2,366,366,366,6146,6,True,False,True,False,False,14856,13500,0,0,1,3165,3020,3089,4637,0,0,2,10,5,2,408,63164,19779,12079,0,0,"{'statPerks': {'defense': 5003, 'flex': 5002, 'offense': 5007}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8229, 'var1': 1780, 'var2': 0, 'var3': 0}, {'perk': 8226, 'var1': 250, 'var2': 1106, 'var3': 0}, {'perk': 8233, 'var1': 6, 'var2': 0, 'var3': 0}, {'perk': 8237, 'var1': 631, 'var2': 0, 'var3': 0}], 'style': 8200}, {'description': 'subStyle', 'selections': [{'perk': 8014, 'var1': 603, 'var2': 0, 'var3': 0}, {'perk': 8009, 'var1': 5732, 'var2': 0, 'var3': 0}], 'style': 8000}]}",5346,1093,6422,uu650ZbmTnnR0V58ft-21GoPdln0Zv29R_YDKD2PI7lKqOwyimmFOswFni8EgQzRWBMbWUBGWrwG0Q,89,22,72,114,3,13,5,4,582,Infinite Dreams,200,8,1360,71741,23175,0,20846,3110,0,50,144,3229,2301,2344,0,1,4,False,True,48,False,0,True,1,22.7,1625858294000,48200,1.1,16.1,0.3,654.4,0.4,2782.6,871.3,532.1,2123.3,235.5,48.1,282.9,3.9,1.0,3.2,5.0,3160.4,1020.9,0.0,918.3,137.0,0.0,2.2,6.3
8,25,0,18,Velkoz,2,76,76,76,7767,10,True,False,False,False,False,14150,13700,0,0,1,3020,4628,3089,3135,0,2052,1,6,2,1,260,67385,13483,13340,0,0,"{'statPerks': {'defense': 5001, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8229, 'var1': 1618, 'var2': 0, 'var3': 0}, {'perk': 8226, 'var1': 250, 'var2': 799, 'var3': 0}, {'perk': 8210, 'var1': 26, 'var2': 0, 'var3': 0}, {'perk': 8236, 'var1': 48, 'var2': 0, 'var3': 0}], 'style': 8200}, {'description': 'subStyle', 'selections': [{'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8105, 'var1': 13, 'var2': 5, 'var3': 0}], 'style': 8100}]}",4217,147,7392,Df0SykbDZTLai8a7eYJYW2wvWHLCOjIfZIgi9pP7f4audaIBHy6iSOfG4FJKQSB7PeYhbU6ZtOw1Wg,104,71,40,5,5,3,5,4,157,oleenzo,200,21,1360,79890,14485,0,22680,1016,0,72,250,8287,854,1947,0,0,4,False,True,48,False,0,True,1,22.7,1625858294000,65329,1.1,3.3,0.4,623.3,0.3,2968.5,594.0,587.7,2877.9,185.8,6.5,325.6,4.6,3.1,1.8,0.2,3519.4,638.1,0.0,999.1,44.8,0.0,3.2,11.0
9,31,0,18,Seraphine,2,129,129,129,10195,11,True,False,False,False,False,13512,12150,0,0,1,3157,4629,6616,0,3158,0,0,5,0,2,237,38388,10747,16319,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5007}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8229, 'var1': 1327, 'var2': 0, 'var3': 0}, {'perk': 8226, 'var1': 250, 'var2': 553, 'var3': 0}, {'perk': 8210, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8236, 'var1': 48, 'var2': 0, 'var3': 0}], 'style': 8200}, {'description': 'subStyle', 'selections': [{'perk': 8009, 'var1': 4709, 'var2': 0, 'var3': 0}, {'perk': 8014, 'var1': 372, 'var2': 0, 'var3': 0}], 'style': 8000}]}",2447,618,5479,zzgnNWmeXMAc1EkrgXCUQUZFCMTLzEP2WGyoY388X6DsVTgywDqZwTPApCirr0AdNlj8Ea83PKCHfA,92,53,64,5,4,4,5,13,432,ìsa,200,23,1360,40835,11366,5511,24412,6027,3019,34,278,0,0,2614,0,0,4,False,True,48,False,0,True,1,22.7,1625858294000,29340,1.4,5.7,0.5,595.2,0.2,1691.1,473.4,718.9,1292.5,107.8,27.2,241.4,4.1,2.3,2.8,0.2,1798.9,500.7,242.8,1075.4,265.5,133.0,1.5,12.2
