,assists,bountyLevel,champLevel,championName,consumablesPurchased,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,gameEndedInSurrender,goldEarned,goldSpent,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item1,item2,item3,item4,item5,item6,killingSprees,kills,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,nexusKills,nexusTakedowns,perks,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,puuid,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,summonerName,teamId,timeCCingOthers,timePlayed,totalDamageDealt,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeSpentDead,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,win,objectives.champion.first,objectives.champion.kills,objectives.inhibitor.first,objectives.inhibitor.kills,objectives.tower.first,objectives.tower.kills,gameDuration,timeStarted,minionDamage,assists_pm,damageDealtToBuildings_pm,deaths_pm,goldEarned_pm,kills_pm,magicDamageDealt_pm,magicDamageDealtToChampions_pm,magicDamageTaken_pm,minionDamage_pm,physicalDamageDealt_pm,physicalDamageDealtToChampions_pm,physicalDamageTaken_pm,spell1Casts_pm,spell2Casts_pm,spell3Casts_pm,spell4Casts_pm,totalDamageDealt_pm,totalDamageDealtToChampions_pm,totalDamageShieldedOnTeammates_pm,totalDamageTaken_pm,totalHeal_pm,totalHealsOnTeammates_pm,totalMinionsKilled_pm,totalTimeSpentDead_pm
0,31,0,18,Morgana,2,1944,1944,1944,6546,9,False,False,False,True,False,13290,13100,0,2,0,3020,6655,3165,3089,0,0,1,6,3,1,296,41721,16519,13596,0,0,"{'statPerks': {'defense': 5001, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8229, 'var1': 2512, 'var2': 0, 'var3': 0}, {'perk': 8226, 'var1': 250, 'var2': 850, 'var3': 0}, {'perk': 8210, 'var1': 40, 'var2': 0, 'var3': 0}, {'perk': 8236, 'var1': 48, 'var2': 0, 'var3': 0}], 'style': 8200}, {'description': 'subStyle', 'selections': [{'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8105, 'var1': 13, 'var2': 5, 'var3': 0}], 'style': 8100}]}",2949,382,6060,Z_WxIf-tdTYgGUENsuvgnRADtz2FuFyiouyu9K73QkF50omk95HH1Kb4iq_1CbRpcoutKohVtHqCNg,51,66,26,5,8,32,2,4,143,DrejkoEspada,100,39,1240,45201,17301,1928,19806,2494,0,34,264,530,400,150,2,4,0,True,False,56,True,3,True,4,20.7,1633038460000,25956,1.5,93.9,0.4,642.0,0.3,2015.5,798.0,656.8,1253.9,142.5,18.5,292.8,2.5,3.2,1.3,0.2,2183.6,835.8,93.1,956.8,120.5,0.0,1.6,12.8
1,20,3,18,Nidalee,2,1056,1056,1056,6280,5,False,False,True,False,False,13791,12200,2,3,0,3089,3020,3135,3916,1028,2052,4,13,4,2,270,41809,23755,17440,1,1,"{'statPerks': {'defense': 5001, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8229, 'var1': 960, 'var2': 0, 'var3': 0}, {'perk': 8226, 'var1': 250, 'var2': 823, 'var3': 0}, {'perk': 8210, 'var1': 14, 'var2': 0, 'var3': 0}, {'perk': 8236, 'var1': 48, 'var2': 0, 'var3': 0}], 'style': 8200}, {'description': 'subStyle', 'selections': [{'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8105, 'var1': 13, 'var2': 5, 'var3': 0}], 'style': 8100}]}",1301,316,4234,LXPy94s3K5sG_VQBw9Jc2AKl0yIu29BmVk74Fq9uWHwD4If77Bi0Nx5n9tk9gG_Rh41zHA1B493ELg,163,60,57,72,3,13,2,4,115,Logi96,100,2,1240,43110,24072,0,22259,11030,1014,26,148,0,0,584,1,4,0,True,False,56,True,3,True,4,20.7,1633038460000,17982,1.0,51.0,0.2,666.2,0.6,2019.8,1147.6,842.5,868.7,62.9,15.3,204.5,7.9,2.9,2.8,3.5,2082.6,1162.9,0.0,1075.3,532.9,49.0,1.3,7.1
2,27,1,18,Karma,2,879,879,879,19235,7,False,False,True,False,False,15717,13900,0,2,0,3157,1058,3020,3165,4629,0,6,19,6,2,267,63679,30757,13544,0,1,"{'statPerks': {'defense': 5001, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8229, 'var1': 2291, 'var2': 0, 'var3': 0}, {'perk': 8226, 'var1': 250, 'var2': 702, 'var3': 0}, {'perk': 8210, 'var1': 32, 'var2': 0, 'var3': 0}, {'perk': 8236, 'var1': 48, 'var2': 0, 'var3': 0}], 'style': 8200}, {'description': 'subStyle', 'selections': [{'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8105, 'var1': 13, 'var2': 5, 'var3': 0}], 'style': 8100}]}",3855,319,7314,MZ19hCfM4HZU2fLTl5pGhMMGF1KtIKoebDdv0bye6zWSRVrPvny5RgNRv8Sz5t0oVp3xe0wDTO9MkQ,105,28,124,46,6,4,5,13,179,HeziK,100,28,1240,67535,31076,1953,20859,1274,0,35,216,0,0,0,0,2,0,True,False,56,True,3,True,4,20.7,1633038460000,35580,1.3,42.5,0.3,759.3,0.9,3076.3,1485.8,654.3,1718.8,186.2,15.4,353.3,5.1,1.4,6.0,2.2,3262.6,1501.3,94.3,1007.7,61.5,0.0,1.7,10.4
3,31,3,18,Nautilus,0,181,181,181,72464,10,False,False,True,False,False,13421,10950,1,2,0,3068,3083,3075,3047,0,2052,3,8,3,2,143,31057,15592,18233,0,1,"{'statPerks': {'defense': 5001, 'flex': 5002, 'offense': 5007}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8439, 'var1': 915, 'var2': 0, 'var3': 0}, {'perk': 8463, 'var1': 850, 'var2': 0, 'var3': 0}, {'perk': 8429, 'var1': 61, 'var2': 21, 'var3': 13}, {'perk': 8453, 'var1': 202, 'var2': 1820, 'var3': 0}], 'style': 8400}, {'description': 'subStyle', 'selections': [{'perk': 8226, 'var1': 250, 'var2': 703, 'var3': 0}, {'perk': 8210, 'var1': 32, 'var2': 0, 'var3': 0}], 'style': 8200}]}",10152,4201,18443,RTLTdOuCKBfdC2yQateHzyIuCD9OIqUQl9Kb1Y56mPevRnaqVuT3_lfgH5Toto9wcz7hoE3Gk1dkIg,50,58,53,11,18,32,6,4,282,Irandiel,100,108,1240,42064,20608,0,37281,2229,356,26,222,855,815,604,0,1,0,True,False,56,True,3,True,4,20.7,1633038460000,21275,1.5,8.7,0.5,648.4,0.4,1500.3,753.2,880.8,1027.8,490.4,202.9,891.0,2.4,2.8,2.6,0.5,2032.1,995.6,0.0,1801.0,107.7,17.2,1.3,10.7
4,23,0,18,MissFortune,0,3442,3442,3442,9307,10,False,False,True,False,False,14594,14400,0,1,0,3006,3031,3094,3065,3134,2052,1,10,4,2,168,4282,1941,13143,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8128, 'var1': 1509, 'var2': 26, 'var3': 0}, {'perk': 8126, 'var1': 1164, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 18, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 1867, 'var2': 5, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8233, 'var1': 12, 'var2': 0, 'var3': 0}, {'perk': 8236, 'var1': 28, 'var2': 0, 'var3': 0}], 'style': 8200}]}",58385,19373,8522,T5PNZRNbS-jSpAiTBy1m_Xa8J-jcVei7uGpmXyvpiQdr0T0QTluy-PNtLQc2wQwJT4I3DY6O_h6VWQ,32,35,33,6,10,32,4,4,125,Mniec,100,11,1240,64039,22598,0,21850,382,0,63,272,1372,1282,184,1,3,0,True,False,56,True,3,True,4,20.7,1633038460000,37999,1.1,166.3,0.5,705.0,0.5,206.9,93.8,634.9,1835.7,2820.5,935.9,411.7,1.5,1.7,1.6,0.3,3093.7,1091.7,0.0,1055.6,18.5,0.0,3.0,13.1
5,15,0,17,Quinn,2,0,0,0,23210,14,False,True,False,False,False,12569,11850,0,0,3,6676,3006,3072,1036,1036,0,1,8,2,1,160,1122,219,20205,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8005, 'var1': 1613, 'var2': 882, 'var3': 731}, {'perk': 9111, 'var1': 502, 'var2': 230, 'var3': 0}, {'perk': 9104, 'var1': 9, 'var2': 20, 'var3': 0}, {'perk': 8014, 'var1': 393, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8139, 'var1': 1450, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 2659, 'var2': 5, 'var3': 0}], 'style': 8100}]}",49087,19188,11630,1M4p7OZz0-rxK45QE9MK_BxJMEvIrzVS2LXme5-UCIVg8FVWl1ETdx1prT6y0YMVyTU3lh7CZD0yHg,37,11,40,16,6,4,7,7,226,BettyHarleyQuinn,200,33,1240,54775,19407,0,32261,4113,578,30,312,4565,0,426,0,0,4,False,True,41,False,0,False,0,20.7,1633038460000,35368,0.7,0.0,0.7,607.2,0.4,54.2,10.6,976.1,1708.6,2371.4,927.0,561.8,1.8,0.5,1.9,0.8,2646.1,937.5,0.0,1558.5,198.7,27.9,1.4,15.1
6,13,0,18,Neeko,3,0,0,0,15713,14,True,False,False,False,False,16528,16400,0,0,3,3020,3157,3089,3135,3102,0,4,19,4,3,115,106243,34295,18258,0,0,"{'statPerks': {'defense': 5003, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8112, 'var1': 1819, 'var2': 0, 'var3': 0}, {'perk': 8126, 'var1': 722, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 2918, 'var2': 5, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8226, 'var1': 250, 'var2': 572, 'var3': 0}, {'perk': 8210, 'var1': 37, 'var2': 0, 'var3': 0}], 'style': 8200}]}",4472,699,4817,aNzk3RmZimap09rgMOoypo_UZFgZgS-iQ25uzXK84sVfZaerqh89KbF5XeSp2DQmgdUFGcabFylaFQ,57,18,41,11,4,4,18,32,280,Kurdziel69,200,60,1240,115099,36282,0,23796,503,0,75,346,4382,1287,720,0,0,4,False,True,41,False,0,False,0,20.7,1633038460000,78817,0.6,0.0,0.7,798.5,0.9,5132.5,1656.8,882.0,3807.6,216.0,33.8,232.7,2.8,0.9,2.0,0.5,5560.3,1752.8,0.0,1149.6,24.3,0.0,3.6,16.7
7,26,0,18,Xerath,0,0,0,0,5938,11,True,False,False,False,False,12309,12150,0,0,3,3020,3040,2424,3089,4630,2052,0,3,0,1,207,75566,35525,15262,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8128, 'var1': 1691, 'var2': 21, 'var3': 0}, {'perk': 8143, 'var1': 138, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8105, 'var1': 13, 'var2': 5, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8347, 'var1': 0, 'var2': 0, 'var3': 0}, {'perk': 8313, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8300}]}",3289,482,3818,Vv6-cSI7UZU1BYbwcyrJidX_n8d8ZpSA79URKqU8Ks4aGpkijEqgeAD5wDanM2E5EtwD_DK2K5UhXw,97,46,37,39,1,13,6,4,323,Ripa,200,46,1240,78855,36008,0,19947,1500,0,54,258,0,0,866,0,0,4,False,True,41,False,0,False,0,20.7,1633038460000,42847,1.3,0.0,0.5,594.6,0.1,3650.5,1716.2,737.3,2069.9,158.9,23.3,184.4,4.7,2.2,1.8,1.9,3809.4,1739.5,0.0,963.6,72.5,0.0,2.6,12.5
8,30,0,18,Ivern,6,0,0,0,19879,9,False,False,False,False,False,11392,11385,0,0,3,3107,3083,3117,3114,1052,0,0,1,0,1,260,11317,4521,22110,0,0,"{'statPerks': {'defense': 5003, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8465, 'var1': 4023, 'var2': 0, 'var3': 0}, {'perk': 8446, 'var1': 0, 'var2': 0, 'var3': 0}, {'perk': 8429, 'var1': 61, 'var2': 14, 'var3': 12}, {'perk': 8453, 'var1': 389, 'var2': 2282, 'var3': 0}], 'style': 8400}, {'description': 'subStyle', 'selections': [{'perk': 8275, 'var1': 11, 'var2': 0, 'var3': 0}, {'perk': 8210, 'var1': 28, 'var2': 0, 'var3': 0}], 'style': 8200}]}",8478,2818,6053,1D3qJfAvjv_HN394SAIvyK4u-sH_2OLm7QP7ETstsItOjj5AS6XZUGWiQU9FQEOpdh3SyuGDvMPAxg,46,42,82,39,6,4,5,13,348,Salemi,200,60,1240,19796,7340,9150,28343,2451,913,14,220,0,0,180,0,0,4,False,True,41,False,0,False,0,20.7,1633038460000,12456,1.4,0.0,0.4,550.3,0.0,546.7,218.4,1068.1,601.7,409.6,136.1,292.4,2.2,2.0,4.0,1.9,956.3,354.6,442.0,1369.2,118.4,44.1,0.7,10.6
9,7,0,17,Khazix,0,0,0,0,19221,8,False,False,False,False,False,13769,13450,0,0,3,3111,6676,3814,3142,1036,2052,4,10,3,2,244,4079,1396,12731,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8128, 'var1': 1031, 'var2': 16, 'var3': 0}, {'perk': 8143, 'var1': 599, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 18, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 1857, 'var2': 4, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8233, 'var1': 8, 'var2': 40, 'var3': 0}, {'perk': 8236, 'var1': 28, 'var2': 0, 'var3': 0}], 'style': 8200}]}",54929,16664,6466,227_QwNoBQM8W5JxVavXD8i7aaoky27k1iI4pwFNfp6TkBJtc2_NT3XcRYIL7VhaAqIkbVa5KUf-Cg,46,52,28,20,6,7,5,4,167,Dezzor,200,9,1240,59243,18295,0,19501,4066,465,45,220,235,235,304,0,0,4,False,True,41,False,0,False,0,20.7,1633038460000,40948,0.3,0.0,0.4,665.2,0.5,197.1,67.4,615.0,1978.2,2653.6,805.0,312.4,2.2,2.5,1.4,1.0,2862.0,883.8,0.0,942.1,196.4,22.5,2.2,10.6
