,assists,bountyLevel,champLevel,championName,consumablesPurchased,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,gameEndedInSurrender,goldEarned,goldSpent,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item1,item2,item3,item4,item5,item6,killingSprees,kills,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,nexusKills,nexusTakedowns,perks,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,puuid,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,summonerName,teamId,timeCCingOthers,timePlayed,totalDamageDealt,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeSpentDead,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,win,objectives.champion.first,objectives.champion.kills,objectives.inhibitor.first,objectives.inhibitor.kills,objectives.tower.first,objectives.tower.kills,gameDuration,minionDamage,assists_pm,damageDealtToBuildings_pm,deaths_pm,goldEarned_pm,kills_pm,magicDamageDealt_pm,magicDamageDealtToChampions_pm,magicDamageTaken_pm,minionDamage_pm,physicalDamageDealt_pm,physicalDamageDealtToChampions_pm,physicalDamageTaken_pm,spell1Casts_pm,spell2Casts_pm,spell3Casts_pm,spell4Casts_pm,totalDamageDealt_pm,totalDamageDealtToChampions_pm,totalDamageShieldedOnTeammates_pm,totalDamageTaken_pm,totalHeal_pm,totalHealsOnTeammates_pm,totalMinionsKilled_pm,totalTimeSpentDead_pm
0,27,1,18,Sett,0,2387,2387,2387,91102,12,False,False,False,False,False,16045,14150,0,2,2,3143,3111,3053,3065,1011,2052,4,15,2,2,167,0,0,19095,0,1,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5007}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 881, 'var2': 0, 'var3': 0}, {'perk': 9111, 'var1': 2508, 'var2': 420, 'var3': 0}, {'perk': 9105, 'var1': 3, 'var2': 10, 'var3': 0}, {'perk': 8299, 'var1': 1790, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8139, 'var1': 1718, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 3978, 'var2': 5, 'var3': 0}], 'style': 8100}]}",76994,37540,39385,mt2HA7Oe3pAw8xBP81s1-uq336725zZ-yRdxaQuNJVTVAig4tDHhzlouZ7c-4ODRPs-MmeDtle38lg,56,30,40,11,4,4,35,32,430,les mi,100,56,1240,93929,49812,0,60843,16155,0,42,304,16935,12272,2363,2,3,2,True,False,58,False,2,False,4,20.7,41730,1.3,115.3,0.6,775.1,0.7,0.0,0.0,922.5,2015.9,3719.5,1813.5,1902.7,2.7,1.4,1.9,0.5,4537.6,2406.4,0.0,2939.3,780.4,0.0,2.0,14.7
1,30,0,18,Karthus,2,64,64,64,6370,10,False,False,False,False,False,13623,12600,0,0,2,3020,3040,3135,1058,1058,0,2,8,3,3,257,79224,33642,11862,0,0,"{'statPerks': {'defense': 5003, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8128, 'var1': 1675, 'var2': 21, 'var3': 0}, {'perk': 8126, 'var1': 1077, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 2933, 'var2': 5, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8233, 'var1': 7, 'var2': 0, 'var3': 0}, {'perk': 8237, 'var1': 578, 'var2': 0, 'var3': 0}], 'style': 8200}]}",337,36,5553,dtWR295Qrxbb6YMMiRBvy4X1Jve56TRz8mWDX_a-bG_PrIS3fXsXC-eCJpuZJGs4oqFPjFKiIC4ZwQ,269,24,25,4,4,4,3,14,209,Re4perx,100,20,1240,81170,35288,0,17875,0,0,55,284,1609,1609,460,0,0,2,True,False,58,False,2,False,4,20.7,45818,1.4,3.1,0.5,658.1,0.4,3827.2,1625.2,573.0,2213.4,16.3,1.7,268.3,13.0,1.2,1.2,0.2,3921.3,1704.7,0.0,863.5,0.0,0.0,2.7,13.7
2,29,2,18,Yorick,0,5483,5483,5483,37807,9,False,False,False,False,False,16102,13500,2,2,2,3074,3053,3065,1001,1029,2052,5,13,3,2,151,25599,8575,18885,1,1,"{'statPerks': {'defense': 5001, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 975, 'var2': 0, 'var3': 0}, {'perk': 9111, 'var1': 1647, 'var2': 420, 'var3': 0}, {'perk': 9105, 'var1': 5, 'var2': 0, 'var3': 0}, {'perk': 8014, 'var1': 1125, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8135, 'var1': 5081, 'var2': 5, 'var3': 0}, {'perk': 8139, 'var1': 1511, 'var2': 0, 'var3': 0}], 'style': 8100}]}",89410,25896,28688,fOsc4MY62UYheCXbEStmSrML3QXKq3MiG4Duq1RL7hWJyoa6HCOOIBfceJe5nnZrrUr4JUe4aiFeqA,99,38,62,8,24,32,4,4,326,ÐRΑkΦ,100,13,1240,116433,35872,0,49256,16553,0,91,228,1422,1400,1681,1,3,2,True,False,58,False,2,False,4,20.7,75078,1.4,264.9,0.4,777.9,0.6,1236.7,414.3,912.3,3627.0,4319.3,1251.0,1385.9,4.8,1.8,3.0,0.4,5624.8,1732.9,0.0,2379.5,799.7,0.0,4.4,11.0
3,32,0,18,Singed,2,109,109,109,30510,12,False,False,False,False,False,13379,12750,0,1,2,4637,4633,3047,3075,0,2052,1,7,3,1,167,32155,15790,13168,0,0,"{'statPerks': {'defense': 5003, 'flex': 5003, 'offense': 5007}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 188, 'var2': 0, 'var3': 0}, {'perk': 9111, 'var1': 1857, 'var2': 390, 'var3': 0}, {'perk': 9105, 'var1': 3, 'var2': 40, 'var3': 0}, {'perk': 8299, 'var1': 1106, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8444, 'var1': 1925, 'var2': 0, 'var3': 0}, {'perk': 8242, 'var1': 185, 'var2': 0, 'var3': 0}], 'style': 8400}]}",1185,745,18582,h64KY3TPXAjI_ulS1KhqemgnZKTnSLZVKy3X9cdKNHUdxSRlslLwc3yTf5HBbuH-zfn5NE8XKmDs5w,54,39,38,9,6,4,26,32,401,lopuchovec,100,44,1240,36247,18751,0,33634,3005,0,25,306,2906,2215,1883,0,1,2,True,False,58,False,2,False,4,20.7,17387,1.5,5.3,0.6,646.3,0.3,1553.4,762.8,636.1,840.0,57.2,36.0,897.7,2.6,1.9,1.8,0.4,1751.1,905.8,0.0,1624.8,145.2,0.0,1.2,14.8
4,28,0,18,Neeko,2,1678,1678,1678,12517,8,False,False,False,False,False,15627,15200,0,2,2,3020,3165,4629,3135,3102,2052,4,15,5,2,231,109502,38146,9060,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5007}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8128, 'var1': 2491, 'var2': 32, 'var3': 0}, {'perk': 8139, 'var1': 1862, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8106, 'var1': 5, 'var2': 0, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8009, 'var1': 5824, 'var2': 0, 'var3': 0}, {'perk': 8014, 'var1': 1018, 'var2': 0, 'var3': 0}], 'style': 8000}]}",5607,1061,10141,P4xm3pLeu-OCGERfw9ZqbuTHYVy75fMAFmpIZsbN6RANZWGfsLcSbybW5jeUuhaZWKse94YNJbBQxQ,101,29,65,13,5,4,24,32,316,NicoDiAngeIo,100,65,1240,116479,40178,0,20219,3274,0,55,198,1370,970,1016,0,3,2,True,False,58,False,2,False,4,20.7,74623,1.4,81.1,0.4,754.9,0.7,5290.0,1842.8,437.7,3605.0,270.9,51.3,489.9,4.9,1.4,3.1,0.6,5627.0,1941.0,0.0,976.8,158.2,0.0,2.7,9.6
5,22,0,18,Annie,4,1049,1049,1049,10811,11,False,False,True,False,False,13274,11600,0,1,2,6656,3157,3135,3916,1058,0,1,8,2,2,191,56794,25998,12420,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8229, 'var1': 2222, 'var2': 0, 'var3': 0}, {'perk': 8226, 'var1': 250, 'var2': 673, 'var3': 0}, {'perk': 8210, 'var1': 22, 'var2': 0, 'var3': 0}, {'perk': 8237, 'var1': 506, 'var2': 0, 'var3': 0}], 'style': 8200}, {'description': 'subStyle', 'selections': [{'perk': 8313, 'var1': 0, 'var2': 0, 'var3': 0}, {'perk': 8347, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8300}]}",2407,918,7900,8B8dyssuiXRda9KNN9IV-PGZX_zUgnNBEozUKj3NISIEbgehZ3c47vnU6wNVJRlZYy8Fxsp-fWanpw,66,61,69,19,4,4,21,32,318,Kayzem,200,31,1240,60437,27902,2901,22403,825,0,31,318,1235,985,2082,0,2,4,False,True,51,True,2,True,2,20.7,31486,1.1,50.7,0.5,641.3,0.4,2743.7,1255.9,600.0,1521.1,116.3,44.3,381.6,3.2,2.9,3.3,0.9,2919.7,1347.9,140.1,1082.3,39.9,0.0,1.5,15.4
6,20,0,18,Illaoi,0,1187,1187,1187,33707,15,True,False,False,True,False,12181,12300,1,2,2,3111,3065,3083,1057,1028,0,1,5,2,2,97,0,0,22866,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 748, 'var2': 0, 'var3': 0}, {'perk': 8009, 'var1': 2444, 'var2': 0, 'var3': 0}, {'perk': 9105, 'var1': 8, 'var2': 40, 'var3': 0}, {'perk': 8299, 'var1': 1815, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8139, 'var1': 1210, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 2752, 'var2': 5, 'var3': 0}], 'style': 8100}]}",76346,23133,23327,oE0ziwprOPWTIcBgYYyL3TpfwABFuPWvbLWTKfLXpdAltBE6YlDesT7lCdwVdfKzIOpLQe7xas3Vzw,60,69,29,13,32,32,5,4,253,Mafla Jinx,200,1,1240,96481,24258,0,50600,11415,0,20,378,20135,1125,4406,1,2,4,False,True,51,True,2,True,2,20.7,71036,1.0,57.3,0.7,588.5,0.2,0.0,0.0,1104.6,3431.7,3688.2,1117.5,1126.9,2.9,3.3,1.4,0.6,4660.9,1171.9,0.0,2444.4,551.4,0.0,1.0,18.3
7,24,1,18,FiddleSticks,2,335,335,335,15293,11,True,False,False,False,False,13525,12900,1,2,2,4636,3157,3020,3116,0,3330,1,7,2,2,222,64104,27421,22069,0,0,"{'statPerks': {'defense': 5003, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8128, 'var1': 1702, 'var2': 28, 'var3': 0}, {'perk': 8139, 'var1': 1359, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 2204, 'var2': 5, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8453, 'var1': 1012, 'var2': 20, 'var3': 0}, {'perk': 8429, 'var1': 61, 'var2': 17, 'var3': 12}], 'style': 8400}]}",1589,526,12527,BSjg-3U3qKY6oOAwLKuyGS3XnW1384fXljRlO7dRLhlvozqUmPvd69Z9pOpW0ckyLf-53W3ApofsKw,30,58,48,9,5,4,20,32,227,call me Rose,200,63,1240,66604,28757,0,38642,11908,0,39,292,910,810,4045,1,1,4,False,True,51,True,2,True,2,20.7,37512,1.2,16.2,0.5,653.4,0.3,3096.8,1324.7,1066.1,1812.2,76.8,25.4,605.2,1.4,2.8,2.3,0.4,3217.6,1389.2,0.0,1866.8,575.3,0.0,1.9,14.1
8,14,2,18,Irelia,1,304,304,304,42363,10,False,True,True,False,False,17611,14750,0,1,2,6632,3111,3091,3053,3123,2052,5,18,6,3,196,41481,15638,26030,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 2037, 'var2': 0, 'var3': 0}, {'perk': 8009, 'var1': 3383, 'var2': 0, 'var3': 0}, {'perk': 9103, 'var1': 9, 'var2': 50, 'var3': 0}, {'perk': 8299, 'var1': 1552, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8139, 'var1': 1390, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 8481, 'var2': 5, 'var3': 0}], 'style': 8100}]}",132497,31896,23483,QRbY_hnCIUAyNJhdpbW6Y9bWIPPygitoWrqTQxIyFPBseNpWl0mTrgzGEh4IJq_Up5EsuxbEMrBvqA,222,22,69,6,6,4,26,32,452,Highly Religious,200,27,1240,175833,48900,0,53796,12552,0,153,236,1855,1365,4282,0,1,4,False,True,51,True,2,True,2,20.7,126629,0.7,14.7,0.5,850.8,0.9,2003.9,755.5,1257.5,6117.3,6400.8,1540.9,1134.4,10.7,1.1,3.3,0.3,8494.3,2362.3,0.0,2598.8,606.4,0.0,7.4,11.4
9,19,0,18,Lucian,2,1830,1830,1830,18664,11,True,False,True,False,False,15423,14750,0,1,2,6672,3072,3111,3508,6676,2052,4,13,3,2,212,5288,3014,12768,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8005, 'var1': 1755, 'var2': 1065, 'var3': 689}, {'perk': 9111, 'var1': 631, 'var2': 320, 'var3': 0}, {'perk': 9103, 'var1': 7, 'var2': 10, 'var3': 0}, {'perk': 8014, 'var1': 1162, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8135, 'var1': 2779, 'var2': 5, 'var3': 0}, {'perk': 8143, 'var1': 702, 'var2': 0, 'var3': 0}], 'style': 8100}]}",77355,32502,12860,N-vTMXkV8F67t110LjV6Sd2l-wosMExI3OCJLTbw9RmPDOx4WsP5uBYxtNw_RUNwt4lk1df897JF1w,46,38,40,11,4,21,5,4,376,Kokoshmar,200,0,1240,88651,38637,0,29278,2192,0,40,262,6007,3119,3649,0,2,4,False,True,51,True,2,True,2,20.7,48184,0.9,88.4,0.5,745.1,0.6,255.5,145.6,616.8,2327.7,3737.0,1570.1,621.3,2.2,1.8,1.9,0.5,4282.7,1866.5,0.0,1414.4,105.9,0.0,1.9,12.7
