,assists,bountyLevel,champLevel,championName,consumablesPurchased,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,gameEndedInSurrender,goldEarned,goldSpent,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item1,item2,item3,item4,item5,item6,killingSprees,kills,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,nexusKills,nexusTakedowns,perks,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,puuid,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,summonerName,teamId,timeCCingOthers,timePlayed,totalDamageDealt,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeSpentDead,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,win,objectives.champion.first,objectives.champion.kills,objectives.inhibitor.first,objectives.inhibitor.kills,objectives.tower.first,objectives.tower.kills,gameDuration,timeStarted,minionDamage,assists_pm,damageDealtToBuildings_pm,deaths_pm,goldEarned_pm,kills_pm,magicDamageDealt_pm,magicDamageDealtToChampions_pm,magicDamageTaken_pm,minionDamage_pm,physicalDamageDealt_pm,physicalDamageDealtToChampions_pm,physicalDamageTaken_pm,spell1Casts_pm,spell2Casts_pm,spell3Casts_pm,spell4Casts_pm,totalDamageDealt_pm,totalDamageDealtToChampions_pm,totalDamageShieldedOnTeammates_pm,totalDamageTaken_pm,totalHeal_pm,totalHealsOnTeammates_pm,totalMinionsKilled_pm,totalTimeSpentDead_pm
0,15,1,18,Urgot,0,1163,1163,1163,39121,10,True,False,False,False,False,15814,14600,1,3,0,3111,3065,3053,6630,1053,2052,4,14,4,2,187,0,0,25292,1,1,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8005, 'var1': 1598, 'var2': 926, 'var3': 671}, {'perk': 9111, 'var1': 1703, 'var2': 290, 'var3': 0}, {'perk': 9105, 'var1': 4, 'var2': 50, 'var3': 0}, {'perk': 8299, 'var1': 1157, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8473, 'var1': 432, 'var2': 0, 'var3': 0}, {'perk': 8451, 'var1': 278, 'var2': 0, 'var3': 0}], 'style': 8400}]}",81305,23051,8991,uGAbVmB5W49CVgjtM9uPrwkNdVD0JElekdqMI8jg6rosVGFhMqB7yvk__8n3b-m2weSqwUMB-6nvdw,24,35,25,19,6,4,23,32,77,LordOfSmoking,100,28,1288,84608,26164,0,34943,8337,0,81,260,3303,3113,660,1,1,1,True,True,61,True,3,True,4,21.5,1628592555000,57281,0.7,54.1,0.5,735.5,0.7,0.0,0.0,1176.4,2664.2,3781.6,1072.1,418.2,1.1,1.6,1.2,0.9,3935.3,1216.9,0.0,1625.3,387.8,0.0,3.8,12.1
1,11,0,18,MasterYi,3,2092,2092,2092,15881,16,False,False,False,False,False,16789,14400,0,2,0,3006,6676,6675,3508,1018,2052,5,19,3,3,114,0,0,20067,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 9923, 'var1': 37, 'var2': 72, 'var3': 0}, {'perk': 8143, 'var1': 841, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 18, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 2184, 'var2': 5, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8014, 'var1': 794, 'var2': 0, 'var3': 0}, {'perk': 9111, 'var1': 900, 'var2': 300, 'var3': 0}], 'style': 8000}]}",54780,24577,10642,yp267lyFTMsFiLcqGRPZ2g4o9ALIOgvyQLKRYH1zzIJrfpv7CqvZyCkIy1NA_Eu01AI8i6oMumR1PA,36,18,26,11,5,4,32,32,393,Maipler,100,1,1288,60246,28969,0,32636,6211,0,44,384,5465,4391,1927,2,2,1,True,True,61,True,3,True,4,21.5,1628592555000,29185,0.5,97.3,0.7,780.9,0.9,0.0,0.0,933.3,1357.4,2547.9,1143.1,495.0,1.7,0.8,1.2,0.5,2802.1,1347.4,0.0,1518.0,288.9,0.0,2.0,17.9
2,21,0,18,Teemo,0,1134,1134,1134,7243,12,True,False,False,False,False,14351,13950,1,2,0,6653,4637,3165,4629,4630,0,1,7,2,2,219,44180,21717,17712,0,1,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5007}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8128, 'var1': 1704, 'var2': 24, 'var3': 0}, {'perk': 8143, 'var1': 172, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8106, 'var1': 5, 'var2': 0, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8236, 'var1': 48, 'var2': 0, 'var3': 0}, {'perk': 8210, 'var1': 17, 'var2': 0, 'var3': 0}], 'style': 8200}]}",4968,916,4733,wzgFtIF0S2_EaZR7Ic_N3fEBt7h6AcMx2sE2Ae6I0gMEv-9G4N8JL-UjP_cQvLggMuGIaEwoKAz0hg,30,29,0,71,6,21,3,4,247,Tru3c,100,33,1288,49148,22634,0,23568,325,0,45,266,0,0,1122,1,3,1,True,True,61,True,3,True,4,21.5,1628592555000,25380,1.0,52.7,0.6,667.5,0.3,2054.9,1010.1,823.8,1180.5,231.1,42.6,220.1,1.4,1.3,0.0,3.3,2286.0,1052.7,0.0,1096.2,15.1,0.0,2.1,12.4
3,19,1,18,Garen,0,1421,1421,1421,56019,10,False,True,True,False,False,14454,13300,0,1,0,6631,3065,4401,3053,0,2052,2,10,2,2,164,0,0,22081,0,0,"{'statPerks': {'defense': 5002, 'flex': 5002, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 447, 'var2': 0, 'var3': 0}, {'perk': 9111, 'var1': 1386, 'var2': 290, 'var3': 0}, {'perk': 9104, 'var1': 5, 'var2': 40, 'var3': 0}, {'perk': 8299, 'var1': 509, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8429, 'var1': 62, 'var2': 16, 'var3': 19}, {'perk': 8451, 'var1': 263, 'var2': 0, 'var3': 0}], 'style': 8400}]}",40190,13991,14340,2B_WuDsnfGWaiKxIPQAWfCVQ6RQW-SfyUR2Pwsnil3_CyC7MtsqhXHPOioq4e_urz2Bm-klUthln1A,44,24,22,8,33,32,7,6,130,Lectric,100,32,1288,46792,20148,0,39043,4951,0,37,260,6602,6157,2621,0,4,1,True,True,61,True,3,True,4,21.5,1628592555000,25223,0.9,66.1,0.5,672.3,0.5,0.0,0.0,1027.0,1173.2,1869.3,650.7,667.0,2.0,1.1,1.0,0.4,2176.4,937.1,0.0,1816.0,230.3,0.0,1.7,12.1
4,24,0,18,Diana,1,1447,1447,1447,17930,14,True,False,True,False,False,14228,13700,1,1,0,3157,3152,3020,3115,0,2052,2,11,4,3,123,46777,24553,20107,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8128, 'var1': 1770, 'var2': 21, 'var3': 0}, {'perk': 8143, 'var1': 1073, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8106, 'var1': 5, 'var2': 0, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8009, 'var1': 2001, 'var2': 0, 'var3': 0}, {'perk': 8014, 'var1': 670, 'var2': 0, 'var3': 0}], 'style': 8000}]}",3760,1295,6134,40geOKCDGiE3_M9tc2cTRbLVdOHluLCndiXrP35rytjaHMl_5xejuHoZ_koFJ6qFBkd-33FoNE_q-A,48,20,29,9,4,4,28,32,244,peTRUexe,100,9,1288,52177,26989,0,28923,166,0,28,358,1640,1140,2681,0,2,1,True,True,61,True,3,True,4,21.5,1628592555000,23741,1.1,67.3,0.7,661.8,0.5,2175.7,1142.0,935.2,1104.2,174.9,60.2,285.3,2.2,0.9,1.3,0.4,2426.8,1255.3,0.0,1345.3,7.7,0.0,1.3,16.7
5,27,0,18,Nidalee,2,0,0,0,11039,10,False,False,False,False,False,14470,12500,0,0,3,4628,3020,3100,1058,1026,2052,3,10,2,1,222,55340,23188,6998,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8128, 'var1': 1666, 'var2': 27, 'var3': 0}, {'perk': 8143, 'var1': 245, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 2649, 'var2': 5, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8009, 'var1': 5135, 'var2': 0, 'var3': 0}, {'perk': 8014, 'var1': 589, 'var2': 0, 'var3': 0}], 'style': 8000}]}",5753,1142,13386,Yy-DYxjUXQeqhhp7fGhpGyO3Ivym183bsbOvpxdUaWpeuP7-DX1_VLKTGMqxFwkt64cm7HUF-QjygQ,131,111,60,60,5,4,1,13,413,Gαli,200,0,1288,61094,24330,0,23958,9573,2566,36,262,0,0,3573,0,0,4,False,False,62,False,0,False,1,21.5,1628592555000,36764,1.3,0.0,0.5,673.0,0.5,2574.0,1078.5,325.5,1710.0,267.6,53.1,622.6,6.1,5.2,2.8,2.8,2841.6,1131.6,0.0,1114.3,445.3,119.3,1.7,12.2
6,29,0,18,Ziggs,4,638,638,638,8725,12,False,False,False,False,False,17154,16700,0,0,3,3089,3020,3135,4628,4637,2052,3,16,6,4,187,115798,30007,10410,0,0,"{'statPerks': {'defense': 5003, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8229, 'var1': 2262, 'var2': 0, 'var3': 0}, {'perk': 8226, 'var1': 250, 'var2': 714, 'var3': 0}, {'perk': 8233, 'var1': 7, 'var2': 30, 'var3': 0}, {'perk': 8236, 'var1': 48, 'var2': 0, 'var3': 0}], 'style': 8200}, {'description': 'subStyle', 'selections': [{'perk': 8009, 'var1': 6748, 'var2': 0, 'var3': 0}, {'perk': 8014, 'var1': 1026, 'var2': 0, 'var3': 0}], 'style': 8000}]}",4945,801,12015,2les2jp-Oaax4u8dFOf0u76CjzdrSKiUUmNeihmPApBZLRuAzPYakYi3gmhX7p7tnItx1crsc2OW6g,153,59,50,12,4,4,4,32,282,BÐÐ,200,23,1288,120814,30878,0,24664,980,0,93,294,70,70,2237,0,0,4,False,False,62,False,0,False,1,21.5,1628592555000,89298,1.3,29.7,0.6,797.9,0.7,5386.0,1395.7,484.2,4153.4,230.0,37.3,558.8,7.1,2.7,2.3,0.6,5619.3,1436.2,0.0,1147.2,45.6,0.0,4.3,13.7
7,24,0,18,Qiyana,4,0,0,0,23273,19,False,False,False,False,False,13039,12650,0,0,3,6691,6676,3158,3814,3035,2052,1,10,2,2,122,1554,809,12197,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8128, 'var1': 1288, 'var2': 24, 'var3': 0}, {'perk': 8126, 'var1': 689, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 18, 'var2': 0, 'var3': 0}, {'perk': 8106, 'var1': 5, 'var2': 0, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8014, 'var1': 920, 'var2': 0, 'var3': 0}, {'perk': 8009, 'var1': 2525, 'var2': 0, 'var3': 0}], 'style': 8000}]}",49544,25261,19158,lnwjTlgrX-QGoMmGzKRvXtRxhrxFIsgBXXv-5TRw_zzqObH7WmBVM7iehT8lPIobdPQY2IrNvvmxEA,61,70,33,13,19,32,5,4,437,F i Z Z i X,200,29,1288,52634,27516,0,34770,570,0,24,508,1535,1445,3414,0,0,4,False,False,62,False,0,False,1,21.5,1628592555000,25118,1.1,0.0,0.9,606.5,0.5,72.3,37.6,567.3,1168.3,2304.4,1174.9,891.1,2.8,3.3,1.5,0.6,2448.1,1279.8,0.0,1617.2,26.5,0.0,1.1,23.6
8,27,2,18,Syndra,0,750,750,750,13052,9,False,False,False,False,False,15709,14000,0,0,3,4636,3157,3020,3135,1058,2052,6,18,4,2,226,91962,34254,6484,0,0,"{'statPerks': {'defense': 5001, 'flex': 5008, 'offense': 5007}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8229, 'var1': 2022, 'var2': 0, 'var3': 0}, {'perk': 8275, 'var1': 11, 'var2': 0, 'var3': 0}, {'perk': 8233, 'var1': 11, 'var2': 0, 'var3': 0}, {'perk': 8237, 'var1': 394, 'var2': 0, 'var3': 0}], 'style': 8200}, {'description': 'subStyle', 'selections': [{'perk': 8106, 'var1': 5, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}], 'style': 8100}]}",6570,1594,13269,dBccxg49_hv0zNpoRf4Ta5rApgJ8gZPZlQ8YzwLJ761pef_bcyXs_yP_4yImzDbXKsAxx1viWg08MA,120,155,49,12,4,4,7,7,188,BΕΑSΤ,200,40,1288,100065,36063,0,21757,2781,715,70,240,1532,214,2003,0,0,4,False,False,62,False,0,False,1,21.5,1628592555000,63252,1.3,34.9,0.4,730.7,0.8,4277.3,1593.2,301.6,2942.0,305.6,74.1,617.2,5.6,7.2,2.3,0.6,4654.2,1677.3,0.0,1012.0,129.3,33.3,3.3,11.2
9,29,0,18,Morgana,2,232,232,232,14147,11,False,False,False,False,False,13634,13000,0,0,3,3020,6653,4637,3116,0,2052,2,8,2,2,140,39439,17002,10180,0,0,"{'statPerks': {'defense': 5001, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8229, 'var1': 1940, 'var2': 0, 'var3': 0}, {'perk': 8226, 'var1': 250, 'var2': 1116, 'var3': 0}, {'perk': 8233, 'var1': 8, 'var2': 20, 'var3': 0}, {'perk': 8237, 'var1': 487, 'var2': 0, 'var3': 0}], 'style': 8200}, {'description': 'subStyle', 'selections': [{'perk': 8126, 'var1': 834, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}], 'style': 8100}]}",3942,313,11324,viSp13slN666SgAzavilnXqYiLd8zClUHYoIRpykFCPuvkdeiOIRl7yEuhV1-WzmHDgWCZumIQHsBg,53,72,31,6,12,32,3,4,222,LostAces,200,43,1288,44664,18598,1042,25077,3458,0,40,266,1282,1282,3573,0,0,4,False,False,62,False,0,False,1,21.5,1628592555000,25834,1.3,10.8,0.5,634.1,0.4,1834.4,790.8,473.5,1201.6,183.3,14.6,526.7,2.5,3.3,1.4,0.3,2077.4,865.0,48.5,1166.4,160.8,0.0,1.9,12.4
