,assists,bountyLevel,champLevel,championName,consumablesPurchased,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,gameEndedInSurrender,goldEarned,goldSpent,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item1,item2,item3,item4,item5,item6,killingSprees,kills,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,nexusKills,nexusTakedowns,perks,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,puuid,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,summonerName,teamId,timeCCingOthers,timePlayed,totalDamageDealt,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeSpentDead,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,win,objectives.champion.first,objectives.champion.kills,objectives.inhibitor.first,objectives.inhibitor.kills,objectives.tower.first,objectives.tower.kills,gameDuration,minionDamage,assists_pm,damageDealtToBuildings_pm,deaths_pm,goldEarned_pm,kills_pm,magicDamageDealt_pm,magicDamageDealtToChampions_pm,magicDamageTaken_pm,minionDamage_pm,physicalDamageDealt_pm,physicalDamageDealtToChampions_pm,physicalDamageTaken_pm,spell1Casts_pm,spell2Casts_pm,spell3Casts_pm,spell4Casts_pm,totalDamageDealt_pm,totalDamageDealtToChampions_pm,totalDamageShieldedOnTeammates_pm,totalDamageTaken_pm,totalHeal_pm,totalHealsOnTeammates_pm,totalMinionsKilled_pm,totalTimeSpentDead_pm
0,25,0,17,Bard,1,435,435,435,24273,11,True,False,False,False,False,12128,11700,0,0,2,3020,3100,1043,1026,3094,2052,0,6,0,1,162,35032,16268,9931,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8112, 'var1': 1933, 'var2': 0, 'var3': 0}, {'perk': 8126, 'var1': 1017, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 2027, 'var2': 5, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 9111, 'var1': 858, 'var2': 310, 'var3': 0}, {'perk': 8014, 'var1': 447, 'var2': 0, 'var3': 0}], 'style': 8000}]}",9794,3503,14932,Q9L4unrZNZHuVHy-n5qb4P6bUKKvvFMH3yo5rdS6E9_7S0NMW-g7XmpprGgNwAKGgIXa6EOX2XCiow,57,50,9,7,5,4,6,21,388,Nixxiu,100,24,1122,45632,20576,0,25707,6631,1246,29,298,805,805,844,0,1,4,False,True,45,False,0,False,1,18.7,24621,1.3,23.3,0.6,648.6,0.3,1873.4,869.9,531.1,1316.6,523.7,187.3,798.5,3.0,2.7,0.5,0.4,2440.2,1100.3,0.0,1374.7,354.6,66.6,1.6,15.9
1,23,0,17,Morgana,2,225,225,225,12642,7,True,False,False,False,False,12876,12000,0,0,2,3157,3020,3165,1058,1058,2052,4,10,3,2,276,68564,27012,6466,0,0,"{'statPerks': {'defense': 5001, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8128, 'var1': 1838, 'var2': 29, 'var3': 0}, {'perk': 8139, 'var1': 1728, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 2742, 'var2': 5, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8009, 'var1': 5954, 'var2': 0, 'var3': 0}, {'perk': 8014, 'var1': 862, 'var2': 0, 'var3': 0}], 'style': 8000}]}",5580,974,14221,T2QBaC2tiCFGhzgh0ZraFDst-H3KYBg_f_BX7nlxvUMI30QCMSRkeFfNvKDjX2JyCnjpNP7Ttw-lDQ,64,76,26,7,2,4,27,32,240,Xecutor,100,61,1122,75330,28986,2613,21608,6917,0,38,206,1185,1000,920,0,0,4,False,True,45,False,0,False,1,18.7,46119,1.2,12.0,0.4,688.6,0.5,3666.5,1444.5,345.8,2466.3,298.4,52.1,760.5,3.4,4.1,1.4,0.4,4028.3,1550.1,139.7,1155.5,369.9,0.0,2.0,11.0
2,17,0,17,Irelia,1,834,834,834,37464,12,False,True,False,False,False,14663,14350,0,0,2,6035,3111,6632,3053,0,2052,3,14,4,3,117,15403,7964,14601,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 794, 'var2': 0, 'var3': 0}, {'perk': 9111, 'var1': 1030, 'var2': 310, 'var3': 0}, {'perk': 9105, 'var1': 5, 'var2': 40, 'var3': 0}, {'perk': 8299, 'var1': 1082, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8143, 'var1': 793, 'var2': 0, 'var3': 0}, {'perk': 8106, 'var1': 5, 'var2': 0, 'var3': 0}], 'style': 8100}]}",73036,18239,24260,IiLdQVemkvyErXxQ4UJPWgxfnvhbqfoWVyBUv_AuCQ16enk5ITMbKE93GEWTto52l6jwuJYibzz9HQ,127,15,41,8,4,4,24,32,298,Ackermän ,100,14,1122,89639,27089,0,40577,9392,0,91,258,1200,885,1715,0,0,4,False,True,45,False,0,False,1,18.7,61716,0.9,44.6,0.6,784.1,0.7,823.7,425.9,780.8,3300.3,3905.7,975.3,1297.3,6.8,0.8,2.2,0.4,4793.5,1448.6,0.0,2169.9,502.2,0.0,4.9,13.8
3,23,0,17,TahmKench,3,90,90,90,79974,9,True,False,False,False,False,11682,11150,0,0,2,3047,6662,3075,3083,1033,0,0,4,0,1,222,48022,19266,15462,0,0,"{'statPerks': {'defense': 5002, 'flex': 5003, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8437, 'var1': 1867, 'var2': 1581, 'var3': 0}, {'perk': 8401, 'var1': 911, 'var2': 0, 'var3': 0}, {'perk': 8444, 'var1': 2915, 'var2': 0, 'var3': 0}, {'perk': 8451, 'var1': 374, 'var2': 0, 'var3': 0}], 'style': 8400}, {'description': 'subStyle', 'selections': [{'perk': 9111, 'var1': 2151, 'var2': 270, 'var3': 0}, {'perk': 9105, 'var1': 5, 'var2': 40, 'var3': 0}], 'style': 8000}]}",13118,4281,31906,2_B7BwBtVJumY72hb-TFzwb7k36eYE4MvcXqbZ0YW7xmw8XzkpkeeRNhsmkNYfjgvNtZy8hoVciISg,82,29,15,14,4,4,15,32,540,Èxòdia,100,64,1122,61951,24263,227,49056,13579,0,39,246,810,715,1686,0,0,4,False,True,45,False,0,False,1,18.7,37598,1.2,4.8,0.5,624.7,0.2,2568.0,1030.3,826.8,2010.6,701.5,228.9,1706.2,4.4,1.6,0.8,0.7,3312.9,1297.5,12.1,2623.3,726.1,0.0,2.1,13.2
4,15,0,17,Nidalee,1,829,829,829,16651,11,True,False,False,False,False,12548,12450,0,0,2,3020,3100,3165,0,3157,2052,3,9,3,2,204,33467,16353,9962,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8128, 'var1': 1006, 'var2': 18, 'var3': 0}, {'perk': 8126, 'var1': 715, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 2398, 'var2': 5, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8009, 'var1': 2184, 'var2': 0, 'var3': 0}, {'perk': 8014, 'var1': 444, 'var2': 0, 'var3': 0}], 'style': 8000}]}",11049,1793,18437,fB7BqG5uZfxeuXL0I5FIEeGm8U823Uz3dUZ7UQs5btIp41WhPuchnmBHUqZXuabvXU7mTbyOL08teA,110,80,50,66,4,4,3,13,279,MindYourPudding,100,0,1122,45064,18694,0,29087,7855,652,18,298,547,547,686,1,1,4,False,True,45,False,0,False,1,18.7,25541,0.8,44.3,0.6,671.0,0.5,1789.7,874.5,532.7,1365.8,590.9,95.9,985.9,5.9,4.3,2.7,3.5,2409.8,999.7,0.0,1555.5,420.1,34.9,1.0,15.9
5,25,0,17,Vi,0,1571,1571,1571,46620,11,False,False,True,False,False,12593,12550,0,1,0,3053,6630,3111,1036,3211,2052,2,10,3,2,101,763,619,25499,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 9923, 'var1': 73, 'var2': 93, 'var3': 0}, {'perk': 8139, 'var1': 1252, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 18, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 1839, 'var2': 5, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8401, 'var1': 1081, 'var2': 0, 'var3': 0}, {'perk': 8451, 'var1': 254, 'var2': 0, 'var3': 0}], 'style': 8400}]}",48055,27145,9827,EPxQIf4o6aeb7_ZEY0gip-vhOOTkXpQn8i7fuOqs4_XBGQ4A1-Lk-KHK6daSZSdfs2U03E1v6q2cQg,40,0,63,9,3,4,22,32,213,WZOOM7,200,32,1122,49643,28304,0,36214,6928,0,23,282,825,540,886,0,2,1,True,False,50,True,2,True,4,18.7,19768,1.3,84.0,0.6,673.4,0.5,40.8,33.1,1363.6,1057.1,2569.8,1451.6,525.5,2.1,0.0,3.4,0.5,2654.7,1513.6,0.0,1936.6,370.5,0.0,1.2,15.1
6,28,0,18,Katarina,0,165,165,165,24101,10,False,False,False,False,False,12358,11150,1,1,0,3153,3165,4633,1026,0,2052,1,6,4,3,157,47169,28300,17137,1,1,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 2208, 'var2': 0, 'var3': 0}, {'perk': 9111, 'var1': 1251, 'var2': 340, 'var3': 0}, {'perk': 9105, 'var1': 8, 'var2': 30, 'var3': 0}, {'perk': 8299, 'var1': 1281, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8143, 'var1': 1385, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 1825, 'var2': 5, 'var3': 0}], 'style': 8100}]}",11348,8663,11565,NlGXGhAu24KQG6RnbmdZcfz9PdKEE1zIPWviHD9NBJs8ol5putS4nqvUra7fQEUgwMc5RYDztpbsuA,47,41,0,14,23,32,5,4,179,doublebuff1,200,1,1122,62614,40238,0,30072,6650,0,28,254,4097,3273,1369,0,0,1,True,False,50,True,2,True,4,18.7,22211,1.5,8.8,0.5,660.9,0.3,2522.4,1513.4,916.4,1187.8,606.8,463.3,618.4,2.5,2.2,0.0,0.7,3348.3,2151.8,0.0,1608.1,355.6,0.0,1.5,13.6
7,39,0,18,Lulu,1,1163,1163,1163,8382,8,False,False,False,True,False,11134,10800,0,2,0,3070,2065,3504,6616,3011,2052,0,1,0,1,207,9361,3847,10668,0,0,"{'statPerks': {'defense': 5001, 'flex': 5003, 'offense': 5007}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8465, 'var1': 3918, 'var2': 0, 'var3': 0}, {'perk': 8463, 'var1': 3872, 'var2': 0, 'var3': 0}, {'perk': 8444, 'var1': 1082, 'var2': 0, 'var3': 0}, {'perk': 8453, 'var1': 377, 'var2': 1527, 'var3': 0}], 'style': 8400}, {'description': 'subStyle', 'selections': [{'perk': 8009, 'var1': 3510, 'var2': 0, 'var3': 0}, {'perk': 9104, 'var1': 6, 'var2': 40, 'var3': 0}], 'style': 8000}]}",1616,902,4333,BSjg-3U3qKY6oOAwLKuyGS3XnW1384fXljRlO7dRLhlvozqUmPvd69Z9pOpW0ckyLf-53W3ApofsKw,64,44,76,8,4,4,6,3,221,call me Rose,200,41,1122,10978,4749,9569,15564,2844,1063,5,196,0,0,561,2,4,1,True,False,50,True,2,True,4,18.7,5066,2.1,62.2,0.4,595.4,0.1,500.6,205.7,570.5,270.9,86.4,48.2,231.7,3.4,2.4,4.1,0.4,587.1,254.0,511.7,832.3,152.1,56.8,0.3,10.5
8,10,5,18,Graves,2,5674,5674,5674,27080,7,False,False,True,False,False,19023,17300,1,2,0,6673,3006,3036,6676,1038,2052,6,29,7,5,250,4840,3211,25306,0,1,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8128, 'var1': 2133, 'var2': 34, 'var3': 0}, {'perk': 8139, 'var1': 2083, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 18, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 3360, 'var2': 5, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 9111, 'var1': 998, 'var2': 390, 'var3': 0}, {'perk': 8014, 'var1': 1715, 'var2': 0, 'var3': 0}], 'style': 8000}]}",124574,49793,6836,QRbY_hnCIUAyNJhdpbW6Y9bWIPPygitoWrqTQxIyFPBseNpWl0mTrgzGEh4IJq_Up5EsuxbEMrBvqA,53,28,27,11,4,4,26,32,429,Highly Religious,200,29,1122,130904,54494,0,33009,6661,0,96,182,1489,1489,867,2,4,1,True,False,50,True,2,True,4,18.7,70736,0.5,303.4,0.4,1017.3,1.6,258.8,171.7,1353.3,3782.7,6661.7,2662.7,365.6,2.8,1.5,1.4,0.6,7000.2,2914.1,0.0,1765.2,356.2,0.0,5.1,9.7
9,18,0,16,Malzahar,2,508,508,508,8079,9,False,False,True,False,False,11359,10250,0,1,0,3158,3003,4637,0,0,2052,1,4,2,1,164,46933,20444,8251,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8128, 'var1': 992, 'var2': 20, 'var3': 0}, {'perk': 8126, 'var1': 725, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8106, 'var1': 4, 'var2': 0, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8009, 'var1': 3597, 'var2': 0, 'var3': 0}, {'perk': 8014, 'var1': 553, 'var2': 0, 'var3': 0}], 'style': 8000}]}",1888,588,4931,4IaO_PdZeVlpYqmGw098QfRV9k8cfJsdyRkd-4CgK8-Wmpxa_ZJbFMuMrQA_7WGHr1-R8ypFgQxySQ,63,57,57,9,5,4,7,6,267,G20 320iX Msport,200,64,1122,49371,21582,0,14451,935,0,55,220,550,550,1268,0,2,1,True,False,50,True,2,True,4,18.7,27281,1.0,27.2,0.5,607.4,0.2,2509.8,1093.3,441.2,1458.9,101.0,31.4,263.7,3.4,3.0,3.0,0.5,2640.2,1154.1,0.0,772.8,50.0,0.0,2.9,11.8
