,assists,bountyLevel,champLevel,championName,consumablesPurchased,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,gameEndedInSurrender,goldEarned,goldSpent,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item1,item2,item3,item4,item5,item6,killingSprees,kills,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,nexusKills,nexusTakedowns,perks,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,puuid,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,summonerName,teamId,timeCCingOthers,timePlayed,totalDamageDealt,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeSpentDead,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,win,objectives.champion.first,objectives.champion.kills,objectives.inhibitor.first,objectives.inhibitor.kills,objectives.tower.first,objectives.tower.kills,gameDuration,minionDamage,assists_pm,damageDealtToBuildings_pm,deaths_pm,goldEarned_pm,kills_pm,magicDamageDealt_pm,magicDamageDealtToChampions_pm,magicDamageTaken_pm,minionDamage_pm,physicalDamageDealt_pm,physicalDamageDealtToChampions_pm,physicalDamageTaken_pm,spell1Casts_pm,spell2Casts_pm,spell3Casts_pm,spell4Casts_pm,totalDamageDealt_pm,totalDamageDealtToChampions_pm,totalDamageShieldedOnTeammates_pm,totalDamageTaken_pm,totalHeal_pm,totalHealsOnTeammates_pm,totalMinionsKilled_pm,totalTimeSpentDead_pm
0,19,0,15,Riven,0,401,401,401,21297,10,True,False,False,False,False,11926,12000,0,0,1,3071,6630,3111,3133,0,2052,4,14,4,2,143,0,0,8762,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 479, 'var2': 0, 'var3': 0}, {'perk': 9111, 'var1': 1099, 'var2': 330, 'var3': 0}, {'perk': 9105, 'var1': 5, 'var2': 30, 'var3': 0}, {'perk': 8299, 'var1': 1019, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8139, 'var1': 777, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 797, 'var2': 5, 'var3': 0}], 'style': 8100}]}",29453,17690,19756,cmkb0c9l0ldQuosCpdC-TvCLG_p4Hd4ypEFW7tI6YTJRmv0siyaoXFvhi0iISIntpHQkOboyWb2m3w,168,25,57,12,16,32,4,4,393,Darkin Q,100,28,954,29918,18155,0,29939,6817,0,22,216,465,465,1420,0,1,4,False,True,48,False,0,False,1,15.9,11362,1.2,25.2,0.6,750.1,0.9,0.0,0.0,551.1,714.6,1852.4,1112.6,1242.5,10.6,1.6,3.6,0.8,1881.6,1141.8,0.0,1883.0,428.7,0.0,1.4,13.6
1,19,0,15,Azir,0,606,606,606,6070,7,False,False,False,False,False,10047,9485,0,0,1,3006,3115,1052,1011,1026,2052,3,6,2,1,241,29186,9502,6732,0,0,"{'statPerks': {'defense': 5001, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8229, 'var1': 883, 'var2': 0, 'var3': 0}, {'perk': 8226, 'var1': 250, 'var2': 178, 'var3': 0}, {'perk': 8210, 'var1': 16, 'var2': 0, 'var3': 0}, {'perk': 8236, 'var1': 24, 'var2': 0, 'var3': 0}], 'style': 8200}, {'description': 'subStyle', 'selections': [{'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8105, 'var1': 13, 'var2': 5, 'var3': 0}], 'style': 8100}]}",5024,909,10123,GREL6xwIfpcpsKQR1mXV_WWWKLBgimY972f_HMXq_xg0Fv0JkZ2AapQNM9BNYz6kzp7QT0W2Jz9ySA,22,59,6,5,12,32,4,4,255,3ddy95,100,13,954,37407,10892,0,17528,2259,0,29,188,3196,481,673,0,1,4,False,True,48,False,0,False,1,15.9,25909,1.2,38.1,0.4,631.9,0.4,1835.6,597.6,423.4,1629.5,316.0,57.2,636.7,1.4,3.7,0.4,0.3,2352.6,685.0,0.0,1102.4,142.1,0.0,1.8,11.8
2,30,0,16,Ziggs,4,5432,5432,5432,4056,10,True,False,False,False,False,10642,10000,0,0,1,3020,1058,4628,1058,0,2052,1,6,2,2,137,50171,17714,3611,0,0,"{'statPerks': {'defense': 5003, 'flex': 5008, 'offense': 5007}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8128, 'var1': 994, 'var2': 20, 'var3': 0}, {'perk': 8126, 'var1': 553, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8106, 'var1': 5, 'var2': 0, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8009, 'var1': 3317, 'var2': 0, 'var3': 0}, {'perk': 8014, 'var1': 382, 'var2': 0, 'var3': 0}], 'style': 8000}]}",2169,953,11282,V9oU3uSFSRPjGVEYhzZ54Kha5AOBnfJoVzWRaaoE_kf8NVQlG7mVwu1H-mjMCGz0o-at5ntfUbmTcw,103,43,30,7,3,14,2,4,216,Supergiu,100,23,954,58067,19394,0,15680,277,0,40,238,5726,726,786,1,1,4,False,True,48,False,0,False,1,15.9,33241,1.9,341.6,0.6,669.3,0.4,3155.4,1114.1,227.1,2090.6,136.4,59.9,709.6,6.5,2.7,1.9,0.4,3652.0,1219.7,0.0,986.2,17.4,0.0,2.5,15.0
3,28,0,15,Jhin,2,437,437,437,6404,10,True,False,False,False,False,11381,10850,0,0,1,6671,2031,6676,3094,3123,0,3,10,3,2,183,4724,3567,5960,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8128, 'var1': 1451, 'var2': 24, 'var3': 0}, {'perk': 8139, 'var1': 1376, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 18, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 1565, 'var2': 5, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 9103, 'var1': 7, 'var2': 10, 'var3': 0}, {'perk': 8009, 'var1': 2309, 'var2': 0, 'var3': 0}], 'style': 8000}]}",44941,15245,11355,BZJjUmckKjLlT39eNCLx24HjNYrOb-ZUGJo6EjOJuhjdmfEq1QrA6h9IHDXf68a0ya6nT_x3zwK_ZQ,47,34,31,17,4,4,6,21,387,Makechou,100,22,954,51209,18841,0,18726,2807,0,43,210,1543,28,1410,0,1,4,False,True,48,False,0,False,1,15.9,31931,1.8,27.5,0.6,715.8,0.6,297.1,224.3,374.8,2008.2,2826.5,958.8,714.2,3.0,2.1,1.9,1.1,3220.7,1185.0,0.0,1177.7,176.5,0.0,2.7,13.2
4,30,1,16,KogMaw,2,427,427,427,5641,13,False,True,False,False,False,12436,11200,0,0,1,4637,3020,3116,3916,0,2052,3,12,3,3,104,37388,17010,7234,0,0,"{'statPerks': {'defense': 5003, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8229, 'var1': 1560, 'var2': 0, 'var3': 0}, {'perk': 8226, 'var1': 250, 'var2': 414, 'var3': 0}, {'perk': 8210, 'var1': 39, 'var2': 0, 'var3': 0}, {'perk': 8237, 'var1': 450, 'var2': 0, 'var3': 0}], 'style': 8200}, {'description': 'subStyle', 'selections': [{'perk': 8009, 'var1': 4623, 'var2': 0, 'var3': 0}, {'perk': 8014, 'var1': 552, 'var2': 0, 'var3': 0}], 'style': 8000}]}",4348,2019,13325,oE0ziwprOPWTIcBgYYyL3TpfwABFuPWvbLWTKfLXpdAltBE6YlDesT7lCdwVdfKzIOpLQe7xas3Vzw,30,32,41,54,6,7,4,4,248,Mafla Jinx,100,12,954,47206,23887,0,21491,2221,555,28,260,5469,4856,931,0,1,4,False,True,48,False,0,False,1,15.9,22892,1.9,26.9,0.8,782.1,0.8,2351.4,1069.8,455.0,1439.7,273.5,127.0,838.1,1.9,2.0,2.6,3.4,2968.9,1502.3,0.0,1351.6,139.7,34.9,1.8,16.4
5,30,1,16,Lulu,3,2055,2055,2055,8389,8,False,False,True,False,False,12626,11350,1,1,0,2065,3107,3504,3115,0,2052,0,7,0,1,183,18225,5368,8853,1,1,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8214, 'var1': 627, 'var2': 820, 'var3': 0}, {'perk': 8226, 'var1': 250, 'var2': 290, 'var3': 0}, {'perk': 8210, 'var1': 26, 'var2': 0, 'var3': 0}, {'perk': 8237, 'var1': 273, 'var2': 0, 'var3': 0}], 'style': 8200}, {'description': 'subStyle', 'selections': [{'perk': 9111, 'var1': 767, 'var2': 370, 'var3': 0}, {'perk': 9104, 'var1': 5, 'var2': 40, 'var3': 0}], 'style': 8000}]}",5193,1029,7272,dyXG0ovKczAeQk4mmnE9r6Kh45rzyK9pNExtNFAvrQKNURg8CXybfz9xSHCUGgw0LH8VMRxWjl4_ng,48,36,68,8,5,4,18,32,192,Cabakos,200,14,954,24449,7283,3261,17107,2488,457,23,190,1030,885,980,2,5,1,True,False,50,True,1,True,4,15.9,15111,1.9,129.2,0.5,794.1,0.4,1146.2,337.6,556.8,950.4,326.6,64.7,457.4,3.0,2.3,4.3,0.5,1537.7,458.1,205.1,1075.9,156.5,28.7,1.4,11.9
6,18,2,17,Sion,0,2690,2690,2690,16332,10,False,False,True,False,False,13469,12300,0,0,0,3158,6676,6695,3035,3133,2052,5,15,4,4,115,4920,1159,12387,0,1,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8128, 'var1': 1712, 'var2': 22, 'var3': 0}, {'perk': 8143, 'var1': 324, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 18, 'var2': 0, 'var3': 0}, {'perk': 8106, 'var1': 5, 'var2': 0, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8009, 'var1': 2585, 'var2': 0, 'var3': 0}, {'perk': 8299, 'var1': 961, 'var2': 0, 'var3': 0}], 'style': 8000}]}",59799,23406,8996,P22PjRvkwBzfv55JhFA4d3e6tpFZ3ORJ0zknrHHhpZy8vTEjtEH0h4wWEPdKAcAjp5SQ1-dPgNv65w,44,28,30,9,2,4,17,32,272,Majki z Goczał ,200,37,954,65530,25377,0,22096,404,0,47,223,810,810,712,0,4,1,True,False,50,True,1,True,4,15.9,37463,1.1,169.2,0.6,847.1,0.9,309.4,72.9,779.1,2356.2,3760.9,1472.1,565.8,2.8,1.8,1.9,0.6,4121.4,1596.0,0.0,1389.7,25.4,0.0,3.0,14.0
7,20,0,16,Jax,0,963,963,963,27273,16,False,False,False,True,False,10670,10275,0,0,0,3111,3091,1053,1043,1037,2052,0,6,0,1,77,5821,5096,12494,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 702, 'var2': 0, 'var3': 0}, {'perk': 9111, 'var1': 746, 'var2': 260, 'var3': 0}, {'perk': 9104, 'var1': 7, 'var2': 0, 'var3': 0}, {'perk': 8299, 'var1': 729, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8143, 'var1': 673, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 1341, 'var2': 5, 'var3': 0}], 'style': 8100}]}",22578,16938,18366,bmBVdFMIybFoTcFd4kutsvZBE8e1VRFiYvfyretWt0z-oqmVquXC1QbypPrMHr5M1JIEUWdD-qj8Xg,33,32,30,7,27,32,5,4,136,Stidda,200,12,954,29600,22989,0,32137,5729,0,8,304,1200,955,1276,2,2,1,True,False,50,True,1,True,4,15.9,5648,1.3,60.6,1.0,671.1,0.4,366.1,320.5,785.8,355.2,1420.0,1065.3,1155.1,2.1,2.0,1.9,0.4,1861.6,1445.8,0.0,2021.2,360.3,0.0,0.5,19.1
8,17,0,16,Kennen,0,1726,1726,1726,10521,7,False,False,False,False,False,12053,10550,0,1,0,3157,3152,3020,3135,0,0,4,12,3,2,182,39270,19383,6373,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8128, 'var1': 1706, 'var2': 24, 'var3': 0}, {'perk': 8126, 'var1': 454, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8106, 'var1': 5, 'var2': 0, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8224, 'var1': 726, 'var2': 0, 'var3': 0}, {'perk': 8210, 'var1': 16, 'var2': 0, 'var3': 0}], 'style': 8200}]}",6708,1564,7489,Gt1xUdgDPFFw-4ExDm9B0L4dZNQ5qa54tna6l5OrU_1EIKbDc-nSM8p3wYfAowhoP5_ZTU2jlioJkA,50,16,34,7,2,4,24,32,233,PanLolexPL,200,15,954,47551,22289,0,16318,1612,0,38,142,1572,1342,2455,0,2,1,True,False,50,True,1,True,4,15.9,23536,1.1,108.6,0.4,758.1,0.8,2469.8,1219.1,400.8,1480.3,421.9,98.4,471.0,3.1,1.0,2.1,0.4,2990.6,1401.8,0.0,1026.3,101.4,0.0,2.4,8.9
9,12,1,16,Qiyana,0,3924,3924,3924,13422,7,False,False,True,False,False,11758,10550,0,1,0,3111,3142,6676,1036,0,2052,3,10,3,2,138,4379,1293,7685,0,1,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5007}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8112, 'var1': 1052, 'var2': 0, 'var3': 0}, {'perk': 8126, 'var1': 392, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 18, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 2048, 'var2': 5, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8014, 'var1': 508, 'var2': 0, 'var3': 0}, {'perk': 8009, 'var1': 1861, 'var2': 0, 'var3': 0}], 'style': 8000}]}",52383,18784,6176,807SloIX4kTrLy_0RC8peCZvgnP6pdWA-StyWkDNjwBsxrQZNvAZwdm4sS6XOtHcEowMMwTdQ5HE5A,72,74,22,7,3,4,20,32,139,P4w1kk,200,18,954,58091,21306,0,14994,2743,0,43,162,1328,1228,1132,1,4,1,True,False,50,True,1,True,4,15.9,32861,0.8,246.8,0.4,739.5,0.6,275.4,81.3,483.3,2066.7,3294.5,1181.4,388.4,4.5,4.7,1.4,0.4,3653.5,1340.0,0.0,943.0,172.5,0.0,2.7,10.2
