,assists,bountyLevel,champLevel,championName,consumablesPurchased,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,gameEndedInSurrender,goldEarned,goldSpent,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item1,item2,item3,item4,item5,item6,killingSprees,kills,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,nexusKills,nexusTakedowns,perks,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,puuid,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,summonerName,teamId,timeCCingOthers,timePlayed,totalDamageDealt,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeSpentDead,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,win,objectives.champion.first,objectives.champion.kills,objectives.inhibitor.first,objectives.inhibitor.kills,objectives.tower.first,objectives.tower.kills,gameDuration,timeStarted,minionDamage,assists_pm,damageDealtToBuildings_pm,deaths_pm,goldEarned_pm,kills_pm,magicDamageDealt_pm,magicDamageDealtToChampions_pm,magicDamageTaken_pm,minionDamage_pm,physicalDamageDealt_pm,physicalDamageDealtToChampions_pm,physicalDamageTaken_pm,spell1Casts_pm,spell2Casts_pm,spell3Casts_pm,spell4Casts_pm,totalDamageDealt_pm,totalDamageDealtToChampions_pm,totalDamageShieldedOnTeammates_pm,totalDamageTaken_pm,totalHeal_pm,totalHealsOnTeammates_pm,totalMinionsKilled_pm,totalTimeSpentDead_pm
0,22,2,18,Lucian,2,2865,2865,2865,6814,6,False,False,True,False,False,16820,15100,0,0,0,3006,3508,6676,3072,1038,0,6,18,4,2,306,2004,1150,14747,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8005, 'var1': 1331, 'var2': 951, 'var3': 380}, {'perk': 8009, 'var1': 2385, 'var2': 0, 'var3': 0}, {'perk': 9104, 'var1': 5, 'var2': 50, 'var3': 0}, {'perk': 8014, 'var1': 931, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8139, 'var1': 1405, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 4299, 'var2': 5, 'var3': 0}], 'style': 8100}]}",85659,25555,4811,tiw8gn60Cw8JbOedF_WDYnnQS1qprXJUuonIn3be98Ru8Vg4VbilEq3dpECUfA2K7wsPt5nHX0jFRQ,38,26,31,8,5,4,5,7,148,H U G E P E,100,0,1356,94953,29405,0,19845,7599,315,102,174,7289,2699,286,1,2,1,True,False,65,True,2,True,4,22.6,1629562037000,62683,1.0,126.8,0.3,744.2,0.8,88.7,50.9,652.5,2773.6,3790.2,1130.8,212.9,1.7,1.2,1.4,0.4,4201.5,1301.1,0.0,878.1,336.2,13.9,4.5,7.7
1,29,0,18,Shyvana,1,1112,1112,1112,21197,12,False,False,False,True,False,14373,12900,1,2,0,4629,3158,3089,4630,1026,0,2,6,2,1,153,62084,32320,19713,0,0,"{'statPerks': {'defense': 5001, 'flex': 5008, 'offense': 5007}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8128, 'var1': 1657, 'var2': 27, 'var3': 0}, {'perk': 8143, 'var1': 524, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8105, 'var1': 12, 'var2': 5, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8313, 'var1': 0, 'var2': 0, 'var3': 0}, {'perk': 8345, 'var1': 3, 'var2': 0, 'var3': 0}], 'style': 8300}]}",21758,2383,10854,lY1y8Mri_eMwhRi6gzzRvhvbrVqOPbx3OaGIZElJhF37Onh_FUnXLFM_m2Dxu4uqMeDvDODopE67Gw,76,121,98,13,8,6,4,4,321,Lights Øut,100,0,1356,83842,34703,0,31089,1159,0,58,298,0,0,521,1,2,1,True,False,65,True,2,True,4,22.6,1629562037000,48027,1.3,49.2,0.5,636.0,0.3,2747.1,1430.1,872.3,2125.1,962.7,105.4,480.3,3.4,5.4,4.3,0.6,3709.8,1535.5,0.0,1375.6,51.3,0.0,2.6,13.2
2,25,0,18,Renekton,2,0,0,0,32335,11,False,False,False,False,False,13650,13100,0,0,0,6630,3111,3053,3748,3211,0,0,6,0,1,213,2743,1363,24254,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8005, 'var1': 1489, 'var2': 823, 'var3': 665}, {'perk': 9111, 'var1': 1542, 'var2': 310, 'var3': 0}, {'perk': 9105, 'var1': 7, 'var2': 40, 'var3': 0}, {'perk': 8299, 'var1': 1055, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8473, 'var1': 756, 'var2': 0, 'var3': 0}, {'perk': 8242, 'var1': 111, 'var2': 0, 'var3': 0}], 'style': 8400}]}",42797,15380,13128,0sun5-lBLbmXv7mNqjf8D-mQ3RdiTa7i9UW_MO-US3KkPQTsyXNKTJQ9oCPFw6s4WQtSKR2szmPxXw,31,24,35,9,19,32,2,4,211,Crazy Nord,100,19,1356,50831,17363,0,39831,7637,0,29,302,5290,620,2448,0,0,1,True,False,65,True,2,True,4,22.6,1629562037000,33468,1.1,0.0,0.5,604.0,0.3,121.4,60.3,1073.2,1480.9,1893.7,680.5,580.9,1.4,1.1,1.5,0.4,2249.2,768.3,0.0,1762.4,337.9,0.0,1.3,13.4
3,18,3,18,Leblanc,3,2928,2928,2928,9453,6,False,False,True,False,False,17613,15000,1,1,0,2421,3020,4629,3089,3135,0,7,27,7,2,275,53461,37097,9879,0,1,"{'statPerks': {'defense': 5003, 'flex': 5008, 'offense': 5007}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8128, 'var1': 3512, 'var2': 38, 'var3': 0}, {'perk': 8143, 'var1': 1097, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8106, 'var1': 5, 'var2': 0, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8014, 'var1': 1613, 'var2': 0, 'var3': 0}, {'perk': 8009, 'var1': 6017, 'var2': 0, 'var3': 0}], 'style': 8000}]}",8785,1508,6522,xhE2pCHVZWqGkL-g0jffZEYg6VJy_GAsSCoR81N2gD6PBR39pShdYdQlinD3YZAcxmSApR8-wybHTg,58,110,30,36,7,14,5,4,399,BardWard,100,14,1356,63764,40030,0,17582,2648,0,38,176,1517,1424,1180,2,3,1,True,False,65,True,2,True,4,22.6,1629562037000,20806,0.8,129.6,0.3,779.3,1.2,2365.5,1641.5,437.1,920.6,388.7,66.7,288.6,2.6,4.9,1.3,1.6,2821.4,1771.2,0.0,778.0,117.2,0.0,1.7,7.8
4,32,4,18,Lillia,0,1916,1916,1916,15685,4,False,False,True,False,False,15931,13810,0,2,0,4633,4637,1058,1058,3158,0,2,8,4,3,411,57680,26025,20011,1,1,"{'statPerks': {'defense': 5003, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8128, 'var1': 2328, 'var2': 35, 'var3': 0}, {'perk': 8126, 'var1': 1324, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 3062, 'var2': 5, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8210, 'var1': 37, 'var2': 0, 'var3': 0}, {'perk': 8237, 'var1': 705, 'var2': 0, 'var3': 0}], 'style': 8200}]}",4209,962,11541,QYCc5WjaOw4JvL79H1T5RHA1vZMM7n5nQBMYX2NCAZKefADxPmKA0I7mgo-5IdX30dwOtuEx1W4t0w,81,24,74,8,7,7,4,4,466,ΣzrεªliτΨ,100,33,1356,82636,34697,0,31643,16121,634,47,130,20746,7708,90,0,3,1,True,False,65,True,2,True,4,22.6,1629562037000,46023,1.4,84.8,0.2,704.9,0.4,2552.2,1151.5,885.4,2036.4,186.2,42.6,510.7,3.6,1.1,3.3,0.4,3656.5,1535.3,0.0,1400.1,713.3,28.1,2.1,5.8
5,21,0,18,Cassiopeia,1,247,247,247,11885,12,True,False,False,False,False,15223,14850,0,0,2,6653,4637,1058,0,3116,2052,2,6,2,2,192,94504,33055,27176,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8230, 'var1': 19, 'var2': 0, 'var3': 0}, {'perk': 8226, 'var1': 250, 'var2': 1516, 'var3': 0}, {'perk': 8210, 'var1': 18, 'var2': 0, 'var3': 0}, {'perk': 8237, 'var1': 607, 'var2': 0, 'var3': 0}], 'style': 8200}, {'description': 'subStyle', 'selections': [{'perk': 8139, 'var1': 2156, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 3616, 'var2': 5, 'var3': 0}], 'style': 8100}]}",4221,816,6407,b3NtrwhO66tEuQlrG69ipM8Qeh_xOIru_YNTW1oO6bhK12BUDsdUrMheTcu_VbonguPur5Jq2-1-hw,163,41,267,15,6,4,6,7,349,Shrëdder,200,28,1356,98726,33871,0,36692,9196,480,106,310,0,0,3109,0,0,4,False,True,39,False,0,False,1,22.6,1629562037000,64608,0.9,10.9,0.5,673.6,0.3,4181.6,1462.6,1202.5,2858.8,186.8,36.1,283.5,7.2,1.8,11.8,0.7,4368.4,1498.7,0.0,1623.5,406.9,21.2,4.7,13.7
6,13,0,18,Ekko,1,1938,1938,1938,28103,11,True,False,False,False,False,14539,13850,0,0,2,3152,3157,3100,3065,1058,2052,2,8,2,2,232,85407,14363,17425,0,0,"{'statPerks': {'defense': 5001, 'flex': 5008, 'offense': 5007}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8229, 'var1': 1883, 'var2': 0, 'var3': 0}, {'perk': 8226, 'var1': 250, 'var2': 885, 'var3': 0}, {'perk': 8210, 'var1': 21, 'var2': 0, 'var3': 0}, {'perk': 8236, 'var1': 48, 'var2': 0, 'var3': 0}], 'style': 8200}, {'description': 'subStyle', 'selections': [{'perk': 8347, 'var1': 0, 'var2': 0, 'var3': 0}, {'perk': 8313, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8300}]}",8157,1606,12906,qr2LbCQsbYfZhijqE3nTclMiTc6zRkiIwJ0USTwNumBb8cc9tRIIsfe7gpQyIMh0Hq4mpuahmaDXcQ,79,30,54,9,25,32,5,4,406,koki6,200,15,1356,94880,16425,0,32740,8070,0,61,264,1315,455,2408,1,1,4,False,True,39,False,0,False,1,22.6,1629562037000,76517,0.6,85.8,0.5,643.3,0.4,3779.1,635.5,771.0,3385.7,360.9,71.1,571.1,3.5,1.3,2.4,0.4,4198.2,726.8,0.0,1448.7,357.1,0.0,2.7,11.7
7,11,0,18,Gangplank,1,696,696,696,16270,12,False,True,False,False,False,16603,14700,0,0,2,6691,6676,3158,3031,1038,2052,4,15,3,2,227,8184,3902,16724,0,0,"{'statPerks': {'defense': 5001, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8128, 'var1': 1572, 'var2': 23, 'var3': 0}, {'perk': 8139, 'var1': 1737, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 18, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 1999, 'var2': 5, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 9111, 'var1': 608, 'var2': 260, 'var3': 0}, {'perk': 8014, 'var1': 869, 'var2': 0, 'var3': 0}], 'style': 8000}]}",79272,25148,8332,zSnlK0jVtqtY-qNEn5olMEpWpi6Xn6gtzfpKm9PRjoniV4nX0BVy90qBYhLZnUF3YwwEJDuEi4buRA,132,22,100,8,3,4,6,21,108,Magnifiko666,200,11,1356,90718,31908,0,27083,7458,0,43,316,3261,2857,2025,0,1,4,False,True,39,False,0,False,1,22.6,1629562037000,58114,0.5,30.8,0.5,734.6,0.7,362.1,172.7,740.0,2571.4,3507.6,1112.7,368.7,5.8,1.0,4.4,0.4,4014.1,1411.9,0.0,1198.4,330.0,0.0,1.9,14.0
8,21,0,18,Blitzcrank,2,236,236,236,35328,12,True,False,False,False,False,12539,12200,0,0,2,6656,3075,3001,3110,0,2052,0,4,0,1,166,24748,13061,18055,0,0,"{'statPerks': {'defense': 5003, 'flex': 5002, 'offense': 5007}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8128, 'var1': 1028, 'var2': 21, 'var3': 0}, {'perk': 8139, 'var1': 1075, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8106, 'var1': 5, 'var2': 0, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8009, 'var1': 2944, 'var2': 0, 'var3': 0}, {'perk': 8014, 'var1': 339, 'var2': 0, 'var3': 0}], 'style': 8000}]}",6576,3123,9612,cbfgFhoBZmbcAGTuVWgkJG96JqxzBZ3ySBd8_IeA7Ox-Ssuvd_ec2gny0kTGKqInPQBEqqYHbb6K4w,30,46,32,16,22,32,2,4,146,Horniss,200,59,1356,32059,16690,0,30648,2602,0,17,296,735,505,2981,0,0,4,False,True,39,False,0,False,1,22.6,1629562037000,15133,0.9,10.4,0.5,554.8,0.2,1095.0,577.9,798.9,669.6,291.0,138.2,425.3,1.3,2.0,1.4,0.7,1418.5,738.5,0.0,1356.1,115.1,0.0,0.8,13.1
9,9,0,17,Katarina,2,97,97,97,21829,18,False,False,False,False,False,13506,13100,0,0,2,3115,3089,3020,4630,1026,2052,2,6,2,2,156,61831,24223,18575,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8128, 'var1': 1129, 'var2': 17, 'var3': 0}, {'perk': 8143, 'var1': 715, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 1354, 'var2': 4, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 9111, 'var1': 354, 'var2': 150, 'var3': 0}, {'perk': 9105, 'var1': 11, 'var2': 40, 'var3': 0}], 'style': 8000}]}",2541,968,15320,kwTJDp5woj2BekE5fR_7p896fi1onHC6ybSvo7zOI7pHYU40U-m-KlpitSGQp9op_WCMZVRkGnoHJw,54,23,0,10,18,32,4,4,409,blk13,200,0,1356,65147,25901,0,35822,2129,0,40,436,775,710,1927,0,0,4,False,True,39,False,0,False,1,22.6,1629562037000,39149,0.4,4.3,0.8,597.6,0.3,2735.9,1071.8,821.9,1732.3,112.4,42.8,677.9,2.4,1.0,0.0,0.4,2882.6,1146.1,0.0,1585.0,94.2,0.0,1.8,19.3
