,assists,bountyLevel,champLevel,championName,consumablesPurchased,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,gameEndedInSurrender,goldEarned,goldSpent,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item1,item2,item3,item4,item5,item6,killingSprees,kills,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,nexusKills,nexusTakedowns,perks,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,puuid,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,summonerName,teamId,timeCCingOthers,timePlayed,totalDamageDealt,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeSpentDead,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,win,objectives.champion.first,objectives.champion.kills,objectives.inhibitor.first,objectives.inhibitor.kills,objectives.tower.first,objectives.tower.kills,gameDuration,minionDamage,assists_pm,damageDealtToBuildings_pm,deaths_pm,goldEarned_pm,kills_pm,magicDamageDealt_pm,magicDamageDealtToChampions_pm,magicDamageTaken_pm,minionDamage_pm,physicalDamageDealt_pm,physicalDamageDealtToChampions_pm,physicalDamageTaken_pm,spell1Casts_pm,spell2Casts_pm,spell3Casts_pm,spell4Casts_pm,totalDamageDealt_pm,totalDamageDealtToChampions_pm,totalDamageShieldedOnTeammates_pm,totalDamageTaken_pm,totalHeal_pm,totalHealsOnTeammates_pm,totalMinionsKilled_pm,totalTimeSpentDead_pm
0,29,1,18,Malphite,1,1374,1374,1374,27496,13,False,False,True,False,False,15053,13885,1,1,1,3020,4629,3089,3165,1052,2052,1,10,2,2,160,50043,34726,13447,1,1,"{'statPerks': {'defense': 5003, 'flex': 5008, 'offense': 5007}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8229, 'var1': 2343, 'var2': 0, 'var3': 0}, {'perk': 8226, 'var1': 250, 'var2': 430, 'var3': 0}, {'perk': 8210, 'var1': 21, 'var2': 0, 'var3': 0}, {'perk': 8236, 'var1': 48, 'var2': 0, 'var3': 0}], 'style': 8200}, {'description': 'subStyle', 'selections': [{'perk': 8106, 'var1': 5, 'var2': 0, 'var3': 0}, {'perk': 8126, 'var1': 904, 'var2': 0, 'var3': 0}], 'style': 8100}]}",8751,3219,12625,BSjg-3U3qKY6oOAwLKuyGS3XnW1384fXljRlO7dRLhlvozqUmPvd69Z9pOpW0ckyLf-53W3ApofsKw,57,43,50,13,4,4,26,32,219,call me Rose,100,47,1388,61158,39928,0,26417,1089,0,15,342,2363,1983,343,1,3,2,True,True,64,True,3,True,4,23.1,19856,1.3,59.5,0.6,651.6,0.4,2166.4,1503.3,582.1,859.6,378.8,139.4,546.5,2.5,1.9,2.2,0.6,2647.5,1728.5,0.0,1143.6,47.1,0.0,0.6,14.8
1,30,4,18,Galio,1,1598,1598,1598,86445,10,False,True,False,True,False,18584,14700,1,3,1,3111,3083,3075,3001,3105,2052,6,18,4,2,244,84593,34334,14086,0,1,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8128, 'var1': 1915, 'var2': 34, 'var3': 0}, {'perk': 8143, 'var1': 978, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8106, 'var1': 5, 'var2': 0, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 9105, 'var1': 5, 'var2': 20, 'var3': 0}, {'perk': 8009, 'var1': 5838, 'var2': 0, 'var3': 0}], 'style': 8000}]}",2626,1049,31163,QRbY_hnCIUAyNJhdpbW6Y9bWIPPygitoWrqTQxIyFPBseNpWl0mTrgzGEh4IJq_Up5EsuxbEMrBvqA,71,30,44,7,4,4,30,32,420,Highly Religious,100,57,1388,88889,36914,2098,46659,3280,0,54,242,1670,1530,1409,2,4,2,True,True,64,True,3,True,4,23.1,50377,1.3,69.2,0.4,804.5,0.8,3662.0,1486.3,609.8,2180.8,113.7,45.4,1349.0,3.1,1.3,1.9,0.3,3848.0,1598.0,90.8,2019.9,142.0,0.0,2.3,10.5
2,21,2,18,Gwen,2,1663,1663,1663,28804,11,True,False,False,False,False,16472,13750,0,2,1,3115,3111,4633,3089,3108,2052,3,16,8,4,284,52477,27891,20377,0,0,"{'statPerks': {'defense': 5001, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 977, 'var2': 0, 'var3': 0}, {'perk': 8009, 'var1': 2713, 'var2': 0, 'var3': 0}, {'perk': 9104, 'var1': 7, 'var2': 30, 'var3': 0}, {'perk': 8299, 'var1': 1159, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8135, 'var1': 2191, 'var2': 5, 'var3': 0}, {'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}], 'style': 8100}]}",12231,3902,14222,x7k9aO3kiQJwt2HOUzFDMMea82DCEkStwQWSKWLd_nHLKTBClR9Q5OYp3eC-SD_uiuSMvMXeeJH0WA,41,30,64,27,5,4,16,32,425,Muslim Mario,100,9,1388,77405,40672,0,35561,10103,0,37,300,12696,8878,961,1,1,2,True,True,64,True,3,True,4,23.1,35070,0.9,72.0,0.5,713.1,0.7,2271.7,1207.4,882.1,1518.2,529.5,168.9,615.7,1.8,1.3,2.8,1.2,3350.9,1760.7,0.0,1539.4,437.4,0.0,1.6,13.0
3,22,0,18,Varus,0,2471,2471,2471,10393,13,False,False,True,False,False,14769,13850,1,2,1,6691,3042,3111,3035,3133,0,3,8,2,2,147,4470,2757,13280,0,1,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8128, 'var1': 1170, 'var2': 22, 'var3': 0}, {'perk': 8139, 'var1': 1894, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 18, 'var2': 0, 'var3': 0}, {'perk': 8105, 'var1': 13, 'var2': 5, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 9104, 'var1': 7, 'var2': 40, 'var3': 0}, {'perk': 8014, 'var1': 540, 'var2': 0, 'var3': 0}], 'style': 8000}]}",80468,24927,9221,NhobxPOs7vVBN1SdP62xR-wBi4kkvSOWqeSbZ3leHR07Jqs8IIiNsMIUeesYkvyubtxq45bnD8zKrw,82,1,60,12,5,4,2,13,41,Introversioned,100,47,1388,84939,27684,0,22952,1870,0,57,366,0,0,450,0,2,2,True,True,64,True,3,True,4,23.1,54784,1.0,107.0,0.6,639.4,0.3,193.5,119.4,574.9,2371.6,3483.5,1079.1,399.2,3.5,0.0,2.6,0.5,3677.0,1198.4,0.0,993.6,81.0,0.0,2.5,15.8
4,14,1,18,Vayne,0,1746,1746,1746,10952,12,True,False,True,False,False,16028,15300,0,2,1,3140,3153,3046,3031,3006,2052,3,12,4,3,129,414,414,13795,0,0,"{'statPerks': {'defense': 5001, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8021, 'var1': 1726, 'var2': 0, 'var3': 0}, {'perk': 9111, 'var1': 786, 'var2': 260, 'var3': 0}, {'perk': 9104, 'var1': 5, 'var2': 20, 'var3': 0}, {'perk': 8014, 'var1': 471, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8135, 'var1': 3920, 'var2': 5, 'var3': 0}, {'perk': 8139, 'var1': 1629, 'var2': 0, 'var3': 0}], 'style': 8100}]}",75117,18073,13806,sg0IalPOCxBTOXZpD17pGkmYea1isDOAZ9WDdluif7HLIzuxFq_VxkxBHQgF5kYzsxb9e-gek7ALFA,78,0,11,9,7,14,3,4,54,Paksukostaja,100,12,1388,94965,32381,0,28571,7406,0,97,336,19433,13893,968,0,2,2,True,True,64,True,3,True,4,23.1,60838,0.6,75.6,0.5,693.9,0.5,17.9,17.9,597.2,2633.7,3251.8,782.4,597.7,3.4,0.0,0.5,0.4,4111.0,1401.8,0.0,1236.8,320.6,0.0,4.2,14.5
5,35,0,18,Alistar,0,213,213,213,85783,15,False,False,False,False,False,15870,15600,0,1,3,3068,3075,3083,3001,3065,0,3,12,4,1,180,39481,12636,19983,0,0,"{'statPerks': {'defense': 5002, 'flex': 5002, 'offense': 5007}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8439, 'var1': 804, 'var2': 0, 'var3': 0}, {'perk': 8463, 'var1': 2489, 'var2': 0, 'var3': 0}, {'perk': 8473, 'var1': 889, 'var2': 0, 'var3': 0}, {'perk': 8451, 'var1': 342, 'var2': 0, 'var3': 0}], 'style': 8400}, {'description': 'subStyle', 'selections': [{'perk': 9105, 'var1': 4, 'var2': 10, 'var3': 0}, {'perk': 9111, 'var1': 2519, 'var2': 470, 'var3': 0}], 'style': 8000}]}",6108,2405,19519,kmyCFaHWJIdaabRG09s9AIIkum1KJv24H5gFvYCWWNMwSF62PKfOPPGOaCZKkf9hf9GeNBHogrFvgQ,44,41,39,12,6,4,35,32,130,Cyber S3X DoctoR,200,66,1388,46889,16271,0,54270,15336,7549,33,344,1300,1230,14767,0,2,4,False,False,59,False,1,False,2,23.1,30405,1.5,9.2,0.6,687.0,0.5,1709.1,547.0,865.1,1316.2,264.4,104.1,845.0,1.9,1.8,1.7,0.5,2029.8,704.4,0.0,2349.4,663.9,326.8,1.4,14.9
6,24,0,18,Draven,3,1161,1161,1161,27648,11,False,False,False,False,False,16714,15850,0,1,3,6673,3072,3006,3031,3036,2052,4,12,5,2,237,0,0,19862,0,0,"{'statPerks': {'defense': 5001, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8021, 'var1': 1430, 'var2': 0, 'var3': 0}, {'perk': 8009, 'var1': 3233, 'var2': 0, 'var3': 0}, {'perk': 9103, 'var1': 8, 'var2': 20, 'var3': 0}, {'perk': 8014, 'var1': 790, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8139, 'var1': 1446, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 2446, 'var2': 5, 'var3': 0}], 'style': 8100}]}",104369,35904,15915,NIIVh4o41m1eMZEiwnuaIi_H-duPQfL_Wnqct2V8P0cCysB0UojkxlVwt3gYW17hGr-c08kVQ7lmFA,71,107,26,12,6,4,5,3,265,Zatorkonde,200,14,1388,104369,35904,0,39107,4990,0,80,282,0,0,3329,1,1,4,False,False,59,False,1,False,2,23.1,67304,1.0,50.3,0.5,723.5,0.5,0.0,0.0,859.8,2913.6,4518.1,1554.3,689.0,3.1,4.6,1.1,0.5,4518.1,1554.3,0.0,1692.9,216.0,0.0,3.5,12.2
7,30,0,18,FiddleSticks,2,330,330,330,18686,16,False,False,False,False,False,15398,13200,1,1,3,1058,3135,6653,3165,3020,2052,3,11,4,2,157,94598,42232,19605,0,0,"{'statPerks': {'defense': 5003, 'flex': 5008, 'offense': 5007}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8128, 'var1': 2151, 'var2': 32, 'var3': 0}, {'perk': 8126, 'var1': 1145, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8106, 'var1': 5, 'var2': 0, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8313, 'var1': 0, 'var2': 0, 'var3': 0}, {'perk': 8347, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8300}]}",1473,404,12200,jUpfoW01cVI5jZaaVONurbgW_dDQjNMhdqvraatH2NX-RyLx4rRrW-hWH1oZzea--B5g3HB44stQLw,35,60,72,14,6,4,30,32,199,Mizerman,200,69,1388,98338,44548,0,34802,4874,0,54,398,2266,1911,2995,1,1,4,False,False,59,False,1,False,2,23.1,53460,1.3,14.3,0.7,666.6,0.5,4095.2,1828.2,848.7,2314.3,63.8,17.5,528.1,1.5,2.6,3.1,0.6,4257.1,1928.5,0.0,1506.6,211.0,0.0,2.3,17.2
8,29,0,18,Lux,4,346,346,346,14952,13,False,False,False,False,False,15860,15400,0,0,3,3040,3020,4628,3089,1026,0,3,11,4,1,267,72672,17664,18835,0,0,"{'statPerks': {'defense': 5001, 'flex': 5008, 'offense': 5007}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8128, 'var1': 1812, 'var2': 27, 'var3': 0}, {'perk': 8126, 'var1': 1151, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8106, 'var1': 5, 'var2': 0, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8224, 'var1': 1582, 'var2': 0, 'var3': 0}, {'perk': 8237, 'var1': 537, 'var2': 0, 'var3': 0}], 'style': 8200}]}",4376,1665,5691,-ObtU4K4O1evBE2qeg7L97DuD8yIW-HSGBanEDzw00rEBq-I-vWu0IJz2-xyESiH564vHnQdpg7zUw,69,50,138,18,5,4,8,7,89,Georgets7,200,45,1388,78042,20322,5744,26093,2420,615,47,348,993,993,1566,0,1,4,False,False,59,False,1,False,2,23.1,57374,1.3,15.0,0.6,686.6,0.5,3146.0,764.7,815.4,2483.7,189.4,72.1,246.4,3.0,2.2,6.0,0.8,3378.4,879.7,248.7,1129.6,104.8,26.6,2.0,15.1
9,28,0,18,Caitlyn,2,2986,2986,2986,12280,9,False,False,False,False,False,15625,15500,0,1,3,3006,1053,3095,3033,3031,2052,3,13,5,2,326,3897,2455,21837,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8021, 'var1': 2183, 'var2': 0, 'var3': 0}, {'perk': 8009, 'var1': 2850, 'var2': 0, 'var3': 0}, {'perk': 9103, 'var1': 6, 'var2': 20, 'var3': 0}, {'perk': 8014, 'var1': 979, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8139, 'var1': 1615, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 3184, 'var2': 5, 'var3': 0}], 'style': 8100}]}",93880,29044,8841,6WoNhHX9xHWVCa1kSIENbaS_4YYR74pf_CR8d47hxiBhVX-tfwjdWMnDbgwlvxNmETTV-th-pvrAKQ,40,46,24,11,6,4,5,7,227,ur OF manager,200,24,1388,97777,31500,0,34305,7737,391,61,296,0,0,3626,0,2,4,False,False,59,False,1,False,2,23.1,63291,1.2,129.3,0.4,676.4,0.6,168.7,106.3,945.3,2739.9,4064.1,1257.3,382.7,1.7,2.0,1.0,0.5,4232.8,1363.6,0.0,1485.1,334.9,16.9,2.6,12.8
