,assists,bountyLevel,champLevel,championName,consumablesPurchased,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,gameEndedInSurrender,goldEarned,goldSpent,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item1,item2,item3,item4,item5,item6,killingSprees,kills,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,nexusKills,nexusTakedowns,perks,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,puuid,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,summonerName,teamId,timeCCingOthers,timePlayed,totalDamageDealt,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeSpentDead,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,win,objectives.champion.first,objectives.champion.kills,objectives.inhibitor.first,objectives.inhibitor.kills,objectives.tower.first,objectives.tower.kills,gameDuration,minionDamage,assists_pm,damageDealtToBuildings_pm,deaths_pm,goldEarned_pm,kills_pm,magicDamageDealt_pm,magicDamageDealtToChampions_pm,magicDamageTaken_pm,minionDamage_pm,physicalDamageDealt_pm,physicalDamageDealtToChampions_pm,physicalDamageTaken_pm,spell1Casts_pm,spell2Casts_pm,spell3Casts_pm,spell4Casts_pm,totalDamageDealt_pm,totalDamageDealtToChampions_pm,totalDamageShieldedOnTeammates_pm,totalDamageTaken_pm,totalHeal_pm,totalHealsOnTeammates_pm,totalMinionsKilled_pm,totalTimeSpentDead_pm
0,15,0,14,MissFortune,2,286,286,286,4999,5,True,False,False,False,True,10674,10400,0,0,0,6671,1053,6676,1038,1018,0,3,10,4,2,384,6559,2191,4105,0,0,"{'statPerks': {'defense': 5003, 'flex': 5002, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8005, 'var1': 1107, 'var2': 672, 'var3': 435}, {'perk': 8009, 'var1': 2147, 'var2': 0, 'var3': 0}, {'perk': 9105, 'var1': 4, 'var2': 40, 'var3': 0}, {'perk': 8014, 'var1': 361, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8226, 'var1': 250, 'var2': 279, 'var3': 0}, {'perk': 8236, 'var1': 14, 'var2': 0, 'var3': 0}], 'style': 8200}]}",33634,11171,7367,cTcyaglGJt5cqbiiX0A1H88GFA3GA8YHwj2O9OR4ssL3lKr0a72Q_4D3xIMiQ07xjxsUXALDzAWIAg,56,21,38,5,5,7,4,4,100,takeitezi,100,9,885,40194,13362,0,11592,2225,450,46,134,0,0,120,0,0,1,False,True,33,False,0,False,0,14.8,26546,1.0,19.3,0.3,721.2,0.7,443.2,148.0,277.4,1793.6,2272.6,754.8,497.8,3.8,1.4,2.6,0.3,2715.8,902.8,0.0,783.2,150.3,30.4,3.1,9.1
1,14,0,13,LeeSin,0,0,0,0,25932,11,True,False,False,False,True,9675,9400,0,0,0,6630,6333,3044,3076,0,2052,1,8,2,1,141,8949,4948,10958,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 472, 'var2': 0, 'var3': 0}, {'perk': 9111, 'var1': 662, 'var2': 220, 'var3': 0}, {'perk': 9105, 'var1': 5, 'var2': 10, 'var3': 0}, {'perk': 8014, 'var1': 377, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8135, 'var1': 1308, 'var2': 5, 'var3': 0}, {'perk': 8143, 'var1': 497, 'var2': 0, 'var3': 0}], 'style': 8100}]}",21363,13730,11384,QYTszmtP1dCM9cqBCoFcKdqGJJZNvJ2rU-zPyHTPkyhe17o8ntQTENq8QX8ECPJaHtXjNYKD7wlpDA,78,54,45,6,22,32,4,4,194,Just Rage,100,21,885,31243,19608,860,23485,2701,0,12,206,930,930,1142,0,0,1,False,True,33,False,0,False,0,14.8,11635,0.9,0.0,0.7,653.7,0.5,604.7,334.3,740.4,786.1,1443.4,927.7,769.2,5.3,3.6,3.0,0.4,2111.0,1324.9,58.1,1586.8,182.5,0.0,0.8,13.9
2,11,0,15,Leblanc,3,245,245,245,9356,8,False,True,False,False,True,10236,9950,0,0,0,4629,3020,3165,0,0,2052,4,11,2,2,140,32241,17839,6138,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8112, 'var1': 944, 'var2': 0, 'var3': 0}, {'perk': 8139, 'var1': 1125, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8106, 'var1': 5, 'var2': 0, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8226, 'var1': 250, 'var2': 267, 'var3': 0}, {'perk': 8210, 'var1': 6, 'var2': 0, 'var3': 0}], 'style': 8200}]}",3840,774,8381,T-WuTeMwJR8JtdTOsbzfSVa8bceJbtjN9IOTIeCacr2aUNrFgBzA30PiMVxLnktu62zGrkzvxqSNfg,44,73,29,15,4,14,4,4,261,Winry,100,2,885,36699,19232,0,14670,1978,0,23,158,618,618,150,0,0,1,False,True,33,False,0,False,0,14.8,17222,0.7,16.6,0.5,691.6,0.7,2178.4,1205.3,414.7,1163.6,259.5,52.3,566.3,3.0,4.9,2.0,1.0,2479.7,1299.5,0.0,991.2,133.6,0.0,1.6,10.7
3,14,0,13,Jinx,2,0,0,0,6130,7,True,False,False,False,True,9605,9375,0,0,0,3006,3046,1038,1037,0,2052,0,2,0,1,152,752,353,5028,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8008, 'var1': 1, 'var2': 40, 'var3': 0}, {'perk': 8009, 'var1': 1221, 'var2': 0, 'var3': 0}, {'perk': 9103, 'var1': 11, 'var2': 0, 'var3': 0}, {'perk': 8014, 'var1': 191, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8139, 'var1': 682, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 1425, 'var2': 5, 'var3': 0}], 'style': 8100}]}",44769,10546,9077,U8rSVITWjD0PliSonQCkOtQOSP2mm-pBRYE-wH02C11wbbxA73_S4KbTHn3wf7w_zq1C0OLsDKtpdw,56,40,13,4,4,4,4,7,344,IRandomZz,100,16,885,47874,11643,0,14410,2293,172,67,130,2352,743,305,0,0,1,False,True,33,False,0,False,0,14.8,36231,0.9,0.0,0.5,649.0,0.1,50.8,23.9,339.7,2448.0,3024.9,712.6,613.3,3.8,2.7,0.9,0.3,3234.7,786.7,0.0,973.6,154.9,11.6,4.5,8.8
4,21,0,14,Rakan,0,0,0,0,20628,5,False,False,False,False,True,8891,8700,0,0,0,3047,3110,3068,3067,0,2052,0,2,0,1,240,11028,5466,6500,0,0,"{'statPerks': {'defense': 5003, 'flex': 5002, 'offense': 5007}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8439, 'var1': 422, 'var2': 0, 'var3': 0}, {'perk': 8446, 'var1': 0, 'var2': 0, 'var3': 0}, {'perk': 8473, 'var1': 314, 'var2': 0, 'var3': 0}, {'perk': 8451, 'var1': 198, 'var2': 0, 'var3': 0}], 'style': 8400}, {'description': 'subStyle', 'selections': [{'perk': 9111, 'var1': 883, 'var2': 230, 'var3': 0}, {'perk': 9105, 'var1': 6, 'var2': 20, 'var3': 0}], 'style': 8000}]}",6294,1393,7989,u6GXNKy_DI3zUh7Mc6zQ81eX-i7LIGy7iJeSHeWTjHpywUSI3AwUGAHJ2vXbfYLeyWVF9kSbv7NKAg,32,15,38,5,2,4,4,3,210,Litomeritz,100,33,885,20567,6859,2104,14960,2690,408,20,126,3245,0,470,0,0,1,False,True,33,False,0,False,0,14.8,13708,1.4,0.0,0.3,600.7,0.1,745.1,369.3,439.2,926.2,425.3,94.1,539.8,2.2,1.0,2.6,0.3,1389.7,463.4,142.2,1010.8,181.8,27.6,1.4,8.5
5,18,2,15,Zed,0,0,0,0,7738,6,False,False,False,False,True,9800,7650,0,0,0,2031,6676,3158,1036,0,2052,2,7,2,2,161,695,352,4839,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8112, 'var1': 1084, 'var2': 0, 'var3': 0}, {'perk': 8139, 'var1': 1033, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 18, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 719, 'var2': 5, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 9111, 'var1': 526, 'var2': 250, 'var3': 0}, {'perk': 8014, 'var1': 548, 'var2': 0, 'var3': 0}], 'style': 8000}]}",23348,15186,8236,oBuYRlbuMlBy1PKGMlcDEPMwdHRVPtEbklNPcT9qosrtUpTvgATMsaurIWOS0OnxtUOggqK6jhozkA,47,48,89,9,4,4,24,32,254,żubrówka małpka,200,5,885,25227,16472,0,13197,2122,0,12,114,1183,933,121,0,0,0,True,False,36,False,0,True,1,14.8,8755,1.2,0.0,0.4,662.2,0.5,47.0,23.8,327.0,591.6,1577.6,1026.1,556.5,3.2,3.2,6.0,0.6,1704.5,1113.0,0.0,891.7,143.4,0.0,0.8,7.7
6,23,0,15,Kaisa,0,678,678,678,5289,6,False,False,False,False,True,9520,8250,0,0,0,6653,3020,4628,0,0,2052,0,2,0,1,237,23319,17930,7718,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8128, 'var1': 763, 'var2': 14, 'var3': 0}, {'perk': 8139, 'var1': 1373, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 1824, 'var2': 5, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8009, 'var1': 2675, 'var2': 0, 'var3': 0}, {'perk': 8014, 'var1': 553, 'var2': 0, 'var3': 0}], 'style': 8000}]}",15793,3153,6314,oE0ziwprOPWTIcBgYYyL3TpfwABFuPWvbLWTKfLXpdAltBE6YlDesT7lCdwVdfKzIOpLQe7xas3Vzw,44,66,22,3,5,7,3,4,257,Mafla Jinx,200,0,885,39171,21141,0,14688,3895,501,28,130,57,57,655,0,0,0,True,False,36,False,0,True,1,14.8,17352,1.6,45.8,0.4,643.2,0.1,1575.6,1211.5,521.5,1172.4,1067.1,213.0,426.6,3.0,4.5,1.5,0.2,2646.7,1428.4,0.0,992.4,263.2,33.9,1.9,8.8
7,20,1,15,Kayle,3,1706,1706,1706,6887,6,False,False,False,True,True,11404,8250,0,0,0,3006,3051,3057,3115,1057,2052,1,9,4,1,173,35000,9992,4868,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 9923, 'var1': 69, 'var2': 92, 'var3': 0}, {'perk': 8139, 'var1': 1003, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 18, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 3000, 'var2': 5, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8009, 'var1': 2150, 'var2': 0, 'var3': 0}, {'perk': 9104, 'var1': 5, 'var2': 50, 'var3': 0}], 'style': 8000}]}",29404,5164,10639,BSjg-3U3qKY6oOAwLKuyGS3XnW1384fXljRlO7dRLhlvozqUmPvd69Z9pOpW0ckyLf-53W3ApofsKw,32,33,39,4,4,4,5,6,230,call me Rose,200,7,885,64512,15264,0,16033,5474,1673,67,126,107,107,525,1,1,0,True,False,36,False,0,True,1,14.8,47542,1.4,115.3,0.4,770.5,0.6,2364.9,675.1,328.9,3212.3,1986.8,348.9,718.9,2.2,2.2,2.6,0.3,4358.9,1031.4,0.0,1083.3,369.9,113.0,4.5,8.5
8,9,0,14,Yasuo,2,611,611,611,15838,8,False,False,True,False,True,9742,9650,0,0,0,3031,3006,1038,1036,0,2052,1,7,3,3,135,4344,981,5568,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 427, 'var2': 0, 'var3': 0}, {'perk': 9111, 'var1': 472, 'var2': 160, 'var3': 0}, {'perk': 9104, 'var1': 9, 'var2': 50, 'var3': 0}, {'perk': 8014, 'var1': 373, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8139, 'var1': 619, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 1381, 'var2': 5, 'var3': 0}], 'style': 8100}]}",37392,8316,9121,QRbY_hnCIUAyNJhdpbW6Y9bWIPPygitoWrqTQxIyFPBseNpWl0mTrgzGEh4IJq_Up5EsuxbEMrBvqA,101,17,46,2,3,4,10,32,458,Highly Religious,200,17,885,44894,9880,0,15304,1828,0,43,180,3157,582,615,0,1,0,True,False,36,False,0,True,1,14.8,34403,0.6,41.3,0.5,658.2,0.5,293.5,66.3,376.2,2324.5,2526.5,561.9,616.3,6.8,1.1,3.1,0.1,3033.4,667.6,0.0,1034.1,123.5,0.0,2.9,12.2
9,11,2,14,Irelia,1,0,0,0,14802,7,False,False,False,False,True,10963,9250,0,0,0,3153,6630,1006,1036,1031,0,5,11,2,2,179,6424,3474,7804,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 404, 'var2': 0, 'var3': 0}, {'perk': 8009, 'var1': 1727, 'var2': 0, 'var3': 0}, {'perk': 9103, 'var1': 9, 'var2': 50, 'var3': 0}, {'perk': 8299, 'var1': 506, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8143, 'var1': 283, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 1692, 'var2': 5, 'var3': 0}], 'style': 8100}]}",25858,7448,11454,OShhRXZwaQmIuuOPERlStJOtMGbOhztVlrLpVKJdBNsHxcMXdq_kaq8lOeuPTx3uIQOvJwq56-7skg,66,14,47,5,3,4,13,32,312,Dinkul,200,15,885,32780,11422,0,19632,2254,0,43,146,498,498,374,0,0,0,True,False,36,False,0,True,1,14.8,21358,0.7,0.0,0.5,740.7,0.7,434.1,234.7,527.3,1443.1,1747.2,503.2,773.9,4.5,0.9,3.2,0.3,2214.9,771.8,0.0,1326.5,152.3,0.0,2.9,9.9
