,assists,bountyLevel,champLevel,championName,consumablesPurchased,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,gameEndedInSurrender,goldEarned,goldSpent,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item1,item2,item3,item4,item5,item6,killingSprees,kills,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,nexusKills,nexusTakedowns,perks,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,puuid,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,summonerName,teamId,timeCCingOthers,timePlayed,totalDamageDealt,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeSpentDead,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,win,objectives.champion.first,objectives.champion.kills,objectives.inhibitor.first,objectives.inhibitor.kills,objectives.tower.first,objectives.tower.kills,gameDuration,timeStarted,minionDamage,assists_pm,damageDealtToBuildings_pm,deaths_pm,goldEarned_pm,kills_pm,magicDamageDealt_pm,magicDamageDealtToChampions_pm,magicDamageTaken_pm,minionDamage_pm,physicalDamageDealt_pm,physicalDamageDealtToChampions_pm,physicalDamageTaken_pm,spell1Casts_pm,spell2Casts_pm,spell3Casts_pm,spell4Casts_pm,totalDamageDealt_pm,totalDamageDealtToChampions_pm,totalDamageShieldedOnTeammates_pm,totalDamageTaken_pm,totalHeal_pm,totalHealsOnTeammates_pm,totalMinionsKilled_pm,totalTimeSpentDead_pm
0,15,2,17,Vayne,2,3694,3694,3694,9119,11,True,False,False,True,False,14806,13970,1,1,2,3006,3046,3153,3051,1057,0,4,14,2,2,241,217,217,16996,1,1,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8005, 'var1': 1276, 'var2': 872, 'var3': 404}, {'perk': 9111, 'var1': 925, 'var2': 290, 'var3': 0}, {'perk': 9104, 'var1': 8, 'var2': 20, 'var3': 0}, {'perk': 8014, 'var1': 541, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8139, 'var1': 1281, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 3645, 'var2': 5, 'var3': 0}], 'style': 8100}]}",49956,17839,7508,_g4pDqFIGbfpYW1eicNEjriaAR6A1e9Bq-5F8eF23EToxRhxT9lEqiT_hBhuCXHS4EzwleUyYx29ag,49,0,11,7,5,7,4,4,284,sickopi,100,6,1164,64966,23556,0,26218,7360,442,63,282,14792,5499,1713,3,4,4,True,True,44,False,1,True,4,19.4,1628310627000,37716,0.8,190.4,0.6,763.2,0.7,11.2,11.2,876.1,1944.1,2575.1,919.5,387.0,2.5,0.0,0.6,0.4,3348.8,1214.2,0.0,1351.4,379.4,22.8,3.2,14.5
1,21,2,18,Chogath,0,3031,3031,3031,42631,6,True,False,True,False,False,12979,11100,0,1,2,3082,1029,3083,6662,3047,0,2,5,2,1,274,50836,10417,24250,0,1,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5007}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8437, 'var1': 1072, 'var2': 878, 'var3': 0}, {'perk': 8446, 'var1': 1882, 'var2': 0, 'var3': 0}, {'perk': 8429, 'var1': 58, 'var2': 20, 'var3': 15}, {'perk': 8242, 'var1': 158, 'var2': 0, 'var3': 0}], 'style': 8400}, {'description': 'subStyle', 'selections': [{'perk': 9105, 'var1': 8, 'var2': 0, 'var3': 0}, {'perk': 8009, 'var1': 3435, 'var2': 0, 'var3': 0}], 'style': 8000}]}",10305,1069,15443,7nH2w29bRXl49HCgWng7mT2bsElzmI27QHR10Jllo1FbAXvM9YRDR9QRhQsTG1Q5HberNSbfOiqnYA,88,54,51,13,22,32,4,4,166,Red Bomb X,100,68,1164,71012,16625,0,43379,6319,0,51,154,9870,5138,3685,0,3,4,True,True,44,False,1,True,4,19.4,1628310627000,51356,1.1,156.2,0.3,669.0,0.3,2620.4,537.0,1250.0,2647.2,531.2,55.1,796.0,4.5,2.8,2.6,0.7,3660.4,857.0,0.0,2236.0,325.7,0.0,2.6,7.9
2,24,0,17,Shen,1,1487,1487,1487,42476,7,False,False,True,False,False,12861,11600,0,1,2,3068,3047,3748,3083,0,0,1,5,5,2,285,18342,5455,14415,0,1,"{'statPerks': {'defense': 5001, 'flex': 5002, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8437, 'var1': 1047, 'var2': 776, 'var3': 0}, {'perk': 8401, 'var1': 739, 'var2': 0, 'var3': 0}, {'perk': 8429, 'var1': 58, 'var2': 17, 'var3': 13}, {'perk': 8451, 'var1': 282, 'var2': 0, 'var3': 0}], 'style': 8400}, {'description': 'subStyle', 'selections': [{'perk': 9105, 'var1': 7, 'var2': 40, 'var3': 0}, {'perk': 9111, 'var1': 1445, 'var2': 290, 'var3': 0}], 'style': 8000}]}",28541,7370,12780,VgLf1GorFmTKljQcMnJETYA-6WQu0q1-k-k7OX3d1pJXHG3kPE4gIxMTHB1Wjx5tYJZ6WzxUGR_CFA,57,19,20,5,4,4,23,32,402,Hobo,100,21,1164,47754,13526,2723,29364,2210,0,40,190,870,700,2168,1,3,4,True,True,44,False,1,True,4,19.4,1628310627000,32741,1.2,76.6,0.4,662.9,0.3,945.5,281.2,743.0,1687.7,1471.2,379.9,658.8,2.9,1.0,1.0,0.3,2461.5,697.2,140.4,1513.6,113.9,0.0,2.1,9.8
3,21,2,18,Brand,3,1111,1111,1111,4578,8,False,False,True,False,False,13698,11300,0,1,2,3157,3020,3116,1058,0,0,3,6,2,1,273,69771,24118,12228,0,1,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8128, 'var1': 1825, 'var2': 26, 'var3': 0}, {'perk': 8139, 'var1': 1527, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8106, 'var1': 5, 'var2': 0, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 9111, 'var1': 756, 'var2': 270, 'var3': 0}, {'perk': 8014, 'var1': 601, 'var2': 0, 'var3': 0}], 'style': 8000}]}",3475,280,3528,a7O3XXjYXWF7ZpOFw4r6YSZ28Cj9BFCTWNw17GEAzS2gxGg7IYSM384SPYWyYAQloJ2i8E-mD7pTGw,29,67,42,6,3,4,3,3,322,G2 Isildur,100,17,1164,73247,24398,0,17182,2587,0,61,206,0,0,1425,0,3,4,True,True,44,False,1,True,4,19.4,1628310627000,47738,1.1,57.3,0.4,706.1,0.3,3596.4,1243.2,630.3,2460.7,179.1,14.4,181.9,1.5,3.5,2.2,0.3,3775.6,1257.6,0.0,885.7,133.4,0.0,3.1,10.6
4,14,0,18,XinZhao,1,156,156,156,30746,9,False,True,False,False,False,14541,12100,0,1,2,6630,3111,3091,1031,1036,2052,4,14,3,1,272,5263,2766,19502,0,0,"{'statPerks': {'defense': 5003, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 9923, 'var1': 45, 'var2': 75, 'var3': 0}, {'perk': 8126, 'var1': 1110, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 18, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 2372, 'var2': 5, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 9111, 'var1': 1425, 'var2': 280, 'var3': 0}, {'perk': 8014, 'var1': 679, 'var2': 0, 'var3': 0}], 'style': 8000}]}",53404,23428,15095,4fh_RNrTzte-7L7b5hDmjzunwHxACUbQCImrkYKt6fQJjOSOheOyOZLERgardXezTBSsow0it7AlTw,32,65,0,8,5,4,8,14,337,Máou Sama,100,23,1164,60495,28021,0,36590,12690,0,44,208,1827,1827,1992,0,1,4,True,True,44,False,1,True,4,19.4,1628310627000,32318,0.7,8.0,0.5,749.5,0.7,271.3,142.6,1005.3,1665.9,2752.8,1207.6,778.1,1.6,3.4,0.0,0.4,3118.3,1444.4,0.0,1886.1,654.1,0.0,2.3,10.7
5,14,0,17,Mordekaiser,2,1073,1073,1073,33959,9,False,False,False,False,False,13153,12450,1,1,1,3115,3111,4637,3211,3067,2052,2,11,5,2,243,44096,22120,12838,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 952, 'var2': 0, 'var3': 0}, {'perk': 9111, 'var1': 1031, 'var2': 250, 'var3': 0}, {'perk': 9104, 'var1': 9, 'var2': 0, 'var3': 0}, {'perk': 8299, 'var1': 1445, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8135, 'var1': 2103, 'var2': 5, 'var3': 0}, {'perk': 8126, 'var1': 602, 'var2': 0, 'var3': 0}], 'style': 8100}]}",4085,2011,16280,FQVX4yzHAjeJz65PfuwY-YttsO3TL732O1mES0BNpIZRfI8fpus75725WTBNXEOpo0oWNzzOljQB_A,53,25,25,6,2,4,26,32,199,Bezy16,200,6,1164,53387,28022,0,32233,7845,0,30,212,5206,3890,3113,1,1,4,False,False,41,True,2,False,4,19.4,1628310627000,24292,0.7,55.3,0.5,678.0,0.6,2273.0,1140.2,661.8,1252.2,210.6,103.7,839.2,2.7,1.3,1.3,0.3,2751.9,1444.4,0.0,1661.5,404.4,0.0,1.5,10.9
6,22,0,18,Kennen,0,2238,2238,2238,12599,7,False,False,False,False,False,13125,12350,0,2,1,3108,3152,3089,3067,3020,0,3,8,3,3,276,61797,29123,8084,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8112, 'var1': 2099, 'var2': 0, 'var3': 0}, {'perk': 8143, 'var1': 763, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 1975, 'var2': 5, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8210, 'var1': 29, 'var2': 0, 'var3': 0}, {'perk': 8224, 'var1': 653, 'var2': 0, 'var3': 0}], 'style': 8200}]}",3085,936,8564,Yrn1V26Te8baTzZLnPP74ljfkhi7hSs8dNkQGWZ-1mqGNkeuULDYkpxMo6LHoUdkFreO2mA3u1qtmw,97,28,46,7,22,32,4,4,310,Eri,200,26,1164,66073,31055,0,18190,3126,0,52,148,1190,995,1542,0,4,4,False,False,41,True,2,False,4,19.4,1628310627000,32780,1.1,115.4,0.4,676.5,0.4,3185.4,1501.2,416.7,1689.7,159.0,48.2,441.4,5.0,1.4,2.4,0.4,3405.8,1600.8,0.0,937.6,161.1,0.0,2.7,7.6
7,12,1,17,Akshan,2,2545,2545,2545,11209,9,False,False,False,False,False,12720,11550,0,1,1,1053,3006,6676,3036,0,2052,1,5,2,1,444,2519,1549,7180,0,0,"{'statPerks': {'defense': 5003, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8005, 'var1': 1484, 'var2': 747, 'var3': 736}, {'perk': 9111, 'var1': 169, 'var2': 170, 'var3': 0}, {'perk': 9103, 'var1': 14, 'var2': 40, 'var3': 0}, {'perk': 8017, 'var1': 1609, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8139, 'var1': 1186, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 1519, 'var2': 5, 'var3': 0}], 'style': 8100}]}",41506,16082,11418,NhtadNO4AQci4YGv8XN2YQ42XE5WPaEp-abmzKQISmReXSQ5p_UabGJCvJHwxgegQGu8wnCiIJ10oQ,46,11,87,4,3,4,4,7,305,TheKilleR00z,200,0,1164,47173,19376,0,21049,4327,438,43,226,3147,1744,2450,0,4,4,False,False,41,True,2,False,4,19.4,1628310627000,25252,0.6,131.2,0.5,655.7,0.3,129.8,79.8,370.1,1301.6,2139.5,829.0,588.6,2.4,0.6,4.5,0.2,2431.6,998.8,0.0,1085.0,223.0,22.6,2.2,11.6
8,19,0,18,Teemo,3,1459,1459,1459,12809,10,False,False,False,False,False,14092,13420,1,2,1,4637,3020,6653,3165,1052,0,4,11,3,3,151,55350,32579,6810,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8128, 'var1': 1521, 'var2': 27, 'var3': 0}, {'perk': 8126, 'var1': 1124, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8106, 'var1': 5, 'var2': 0, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8009, 'var1': 4139, 'var2': 0, 'var3': 0}, {'perk': 8014, 'var1': 980, 'var2': 0, 'var3': 0}], 'style': 8000}]}",2401,1149,10315,XHbNTuxdAoroCVrvepY1Rt9C7RSW9UC1RX3PBXCDgCWRuI1euJ_f0K-5i0dSM2SWgekgGE6KdoycYQ,71,26,0,56,4,4,6,21,415,Pîx,200,55,1164,58720,34695,0,20015,2018,0,26,205,967,967,2888,1,4,4,False,False,41,True,2,False,4,19.4,1628310627000,22566,1.0,75.2,0.5,726.4,0.6,2853.1,1679.3,351.0,1163.2,123.8,59.2,531.7,3.7,1.3,0.0,2.9,3026.8,1788.4,0.0,1031.7,104.0,0.0,1.3,10.6
9,21,0,17,Lucian,2,2726,2726,2726,8797,9,False,False,False,False,False,12811,12350,0,2,1,3031,3006,3508,3086,1036,2052,1,6,3,1,259,4894,2019,8060,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8005, 'var1': 1899, 'var2': 847, 'var3': 1051}, {'perk': 8009, 'var1': 2366, 'var2': 0, 'var3': 0}, {'perk': 9103, 'var1': 11, 'var2': 40, 'var3': 0}, {'perk': 8014, 'var1': 612, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8275, 'var1': 9, 'var2': 0, 'var3': 0}, {'perk': 8236, 'var1': 28, 'var2': 0, 'var3': 0}], 'style': 8200}]}",75443,20862,9748,C1tP1ygMJrTf-vQkZCMRg9KZD8F43qzDa7ETHT3BwjtnEL4f1x6-jKAD952mnwMNJcNDTJg_YmB9bA,33,36,34,6,5,7,4,4,95,PickOfDestiny,200,0,1164,87738,26270,0,20978,3073,450,69,227,7401,3388,3170,2,4,4,False,False,41,True,2,False,4,19.4,1628310627000,58742,1.1,140.5,0.5,660.4,0.3,252.3,104.1,415.5,3027.9,3888.8,1075.4,502.5,1.7,1.9,1.8,0.3,4522.6,1354.1,0.0,1081.3,158.4,23.2,3.6,11.7
