,assists,bountyLevel,champLevel,championName,consumablesPurchased,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,gameEndedInSurrender,goldEarned,goldSpent,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item1,item2,item3,item4,item5,item6,killingSprees,kills,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,nexusKills,nexusTakedowns,perks,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,puuid,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,summonerName,teamId,timeCCingOthers,timePlayed,totalDamageDealt,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeSpentDead,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,win,objectives.champion.first,objectives.champion.kills,objectives.inhibitor.first,objectives.inhibitor.kills,objectives.tower.first,objectives.tower.kills,gameDuration,minionDamage,assists_pm,damageDealtToBuildings_pm,deaths_pm,goldEarned_pm,kills_pm,magicDamageDealt_pm,magicDamageDealtToChampions_pm,magicDamageTaken_pm,minionDamage_pm,physicalDamageDealt_pm,physicalDamageDealtToChampions_pm,physicalDamageTaken_pm,spell1Casts_pm,spell2Casts_pm,spell3Casts_pm,spell4Casts_pm,totalDamageDealt_pm,totalDamageDealtToChampions_pm,totalDamageShieldedOnTeammates_pm,totalDamageTaken_pm,totalHeal_pm,totalHealsOnTeammates_pm,totalMinionsKilled_pm,totalTimeSpentDead_pm
0,18,0,18,Kindred,2,1661,1661,1661,27656,8,True,False,True,False,False,16828,15050,0,1,1,6672,3006,3095,3031,3072,2052,6,18,4,2,354,14330,11358,9609,0,0,"{'statPerks': {'defense': 5003, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 659, 'var2': 0, 'var3': 0}, {'perk': 8009, 'var1': 3018, 'var2': 0, 'var3': 0}, {'perk': 9103, 'var1': 7, 'var2': 20, 'var3': 0}, {'perk': 8014, 'var1': 1439, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8138, 'var1': 18, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 5637, 'var2': 5, 'var3': 0}], 'style': 8100}]}",119659,44679,25708,LvstF0-JHGwP2jj6xXE2uUVgROKtDYFkgh6CWXiXrZK5u_qeR9PX2AdAhC5o3ra26SJm5c6EDEElfg,76,36,36,5,3,4,5,6,146,XanZath,100,5,1317,148178,63735,0,36359,16509,7858,110,248,14188,7697,1040,1,2,4,False,True,46,True,1,True,2,22.0,82782,0.8,75.5,0.4,764.9,0.8,651.4,516.3,436.8,3762.8,5439.0,2030.9,1168.5,3.5,1.6,1.6,0.2,6735.4,2897.0,0.0,1652.7,750.4,357.2,5.0,11.3
1,30,1,18,Sion,1,1486,1486,1486,76057,10,True,False,False,False,False,13517,12450,1,1,1,3047,2051,3075,3083,3082,0,0,7,0,1,221,28519,10505,18973,0,0,"{'statPerks': {'defense': 5003, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8439, 'var1': 1562, 'var2': 0, 'var3': 0}, {'perk': 8446, 'var1': 1084, 'var2': 0, 'var3': 0}, {'perk': 8473, 'var1': 1079, 'var2': 0, 'var3': 0}, {'perk': 8451, 'var1': 326, 'var2': 0, 'var3': 0}], 'style': 8400}, {'description': 'subStyle', 'selections': [{'perk': 9104, 'var1': 6, 'var2': 30, 'var3': 0}, {'perk': 8009, 'var1': 4490, 'var2': 0, 'var3': 0}], 'style': 8000}]}",35822,18358,27959,bltNfhVLr3BLae8BueY_bm6JacOiP9ZAWoiWuDuqnFdjwYAF8pHE0PJoUGxUlPKhwQ7AzBWy_fiYRw,73,48,45,11,9,6,4,4,364,Bártlomiej,100,72,1317,64455,28977,0,49145,2155,0,36,275,113,113,2212,0,1,4,False,True,46,True,1,True,2,22.0,33992,1.4,67.5,0.5,614.4,0.3,1296.3,477.5,862.4,1545.1,1628.3,834.5,1270.9,3.3,2.2,2.0,0.5,2929.8,1317.1,0.0,2233.9,98.0,0.0,1.6,12.5
2,36,0,18,Morgana,0,1338,1338,1338,32559,6,True,False,False,False,False,13238,14065,0,1,1,3190,2051,3083,3110,3158,2052,0,4,0,1,353,36304,13598,9911,0,0,"{'statPerks': {'defense': 5001, 'flex': 5008, 'offense': 5007}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8465, 'var1': 5498, 'var2': 0, 'var3': 0}, {'perk': 8446, 'var1': 563, 'var2': 0, 'var3': 0}, {'perk': 8444, 'var1': 2152, 'var2': 0, 'var3': 0}, {'perk': 8451, 'var1': 304, 'var2': 0, 'var3': 0}], 'style': 8400}, {'description': 'subStyle', 'selections': [{'perk': 8226, 'var1': 250, 'var2': 1427, 'var3': 0}, {'perk': 8237, 'var1': 945, 'var2': 0, 'var3': 0}], 'style': 8200}]}",7486,1839,26086,Vk5d3PqRCiC4UPMKZkZQBZgs_cKS5Tlc3Jhqw-8UQtFmmE0rdlettCu3lrevU1DHEOtLVSC4Hrnt0Q,87,99,38,8,7,13,4,4,250,ρrezes,100,103,1317,45121,16769,7556,37248,5184,1281,37,158,1330,1330,1249,1,2,4,False,True,46,True,1,True,2,22.0,27014,1.6,60.8,0.3,601.7,0.2,1650.2,618.1,450.5,1227.9,340.3,83.6,1185.7,4.0,4.5,1.7,0.4,2051.0,762.2,343.5,1693.1,235.6,58.2,1.7,7.2
3,22,0,18,Xayah,1,2179,2179,2179,14437,10,False,True,False,False,False,15077,14860,0,1,1,3006,3508,3184,6675,3033,2052,2,12,4,2,168,513,513,7243,0,0,"{'statPerks': {'defense': 5001, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8008, 'var1': 2, 'var2': 40, 'var3': 0}, {'perk': 9101, 'var1': 1871, 'var2': 1354, 'var3': 0}, {'perk': 9103, 'var1': 10, 'var2': 0, 'var3': 0}, {'perk': 8014, 'var1': 1187, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8234, 'var1': 8561, 'var2': 0, 'var3': 0}, {'perk': 8275, 'var1': 7, 'var2': 0, 'var3': 0}], 'style': 8200}]}",110799,43606,23854,7MVlXOv8IRkDfCflE33xNiSc3VKvsBSF0WDUSc-CstKDzfm7mjz1xDTwvJS1bIhIA-YO2DLY0t5tAw,59,36,48,5,3,4,4,6,254,Nicole OωO,100,32,1317,112722,45529,0,31780,1750,0,60,260,1409,1409,682,0,1,4,False,True,46,True,1,True,2,22.0,65014,1.0,99.0,0.5,685.3,0.5,23.3,23.3,329.2,2955.2,5036.3,1982.1,1084.3,2.7,1.6,2.2,0.2,5123.7,2069.5,0.0,1444.5,79.5,0.0,2.7,11.8
4,27,0,18,Zilean,0,0,0,0,11365,7,False,False,False,False,False,13010,13000,0,1,1,4629,3011,3165,3158,3801,0,1,5,4,1,350,33962,10722,3989,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8214, 'var1': 1037, 'var2': 2473, 'var3': 0}, {'perk': 8226, 'var1': 250, 'var2': 720, 'var3': 0}, {'perk': 8210, 'var1': 24, 'var2': 0, 'var3': 0}, {'perk': 8237, 'var1': 423, 'var2': 0, 'var3': 0}], 'style': 8200}, {'description': 'subStyle', 'selections': [{'perk': 8345, 'var1': 3, 'var2': 0, 'var3': 0}, {'perk': 8347, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8300}]}",2358,934,17727,WI-VoTQKTCzs3_FfRlXSMC60j1ofQJiS7k3lfZsA-B9nezK9uf2hwMujprFyUYPhNoEyt6wt18fK6A,153,80,104,10,7,3,1,4,147,PahnoncyWonsz,100,13,1317,36340,11676,2172,22384,9780,3425,27,206,19,19,668,0,0,4,False,True,46,True,1,True,2,22.0,24664,1.2,0.0,0.3,591.4,0.2,1543.7,487.4,181.3,1121.1,107.2,42.5,805.8,7.0,3.6,4.7,0.5,1651.8,530.7,98.7,1017.5,444.5,155.7,1.2,9.4
5,25,0,18,Kayle,2,2149,2149,2149,24039,7,False,False,False,False,False,15470,14850,0,1,1,3115,3006,3157,3089,4630,2052,1,5,2,1,394,96820,28667,8440,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8005, 'var1': 2726, 'var2': 1465, 'var3': 1260}, {'perk': 9111, 'var1': 1039, 'var2': 300, 'var3': 0}, {'perk': 9104, 'var1': 8, 'var2': 20, 'var3': 0}, {'perk': 8299, 'var1': 1038, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8429, 'var1': 63, 'var2': 16, 'var3': 11}, {'perk': 8451, 'var1': 278, 'var2': 0, 'var3': 0}], 'style': 8400}]}",23707,4908,20549,4QjC2Lvr44MZC-dS8gekqJzt0vWIxE-XcOcbUduWbnhFJ3vHAOHf8J-lbFxUwjppZl6_36pb4qa78g,53,58,73,7,4,4,4,13,252,Genocide China,200,9,1317,125666,35481,0,30208,14787,3009,114,218,5138,1904,1218,0,2,2,True,False,41,False,1,False,4,22.0,88036,1.1,97.7,0.3,703.2,0.2,4400.9,1303.0,383.6,4001.6,1077.6,223.1,934.0,2.4,2.6,3.3,0.3,5712.1,1612.8,0.0,1373.1,672.1,136.8,5.2,9.9
6,13,3,18,Zed,0,626,626,626,17265,10,False,False,False,False,False,15558,14815,0,0,1,3158,7000,6695,6694,3071,2052,4,17,4,3,176,2927,1733,4864,0,0,"{'statPerks': {'defense': 5002, 'flex': 5003, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8112, 'var1': 2473, 'var2': 0, 'var3': 0}, {'perk': 8126, 'var1': 1060, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 18, 'var2': 0, 'var3': 0}, {'perk': 8106, 'var1': 5, 'var2': 0, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8210, 'var1': 18, 'var2': 0, 'var3': 0}, {'perk': 8236, 'var1': 28, 'var2': 0, 'var3': 0}], 'style': 8200}]}",65046,41687,17387,mfcqid8cJ2LBQvu2xEOZozwV-HfHLyneboRQVglABwAy1lwI_ljXu1UwYIhmT2BvPsbwSYdKQtvHpA,63,73,59,13,21,32,4,4,233,Ageril,200,14,1317,69786,45004,0,22927,1983,0,19,266,1813,1583,676,0,1,2,True,False,41,False,1,False,4,22.0,24156,0.6,28.5,0.5,707.2,0.8,133.0,78.8,221.1,1098.0,2956.6,1894.9,790.3,2.9,3.3,2.7,0.6,3172.1,2045.6,0.0,1042.1,90.1,0.0,0.9,12.1
7,19,0,18,Kayn,0,2371,2371,2371,57275,13,False,False,False,False,False,14507,12650,0,0,1,3111,3053,6333,3067,3211,2052,3,9,3,3,144,0,0,12041,1,1,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8128, 'var1': 950, 'var2': 18, 'var3': 0}, {'perk': 8143, 'var1': 709, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 18, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 1645, 'var2': 5, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8009, 'var1': 3052, 'var2': 0, 'var3': 0}, {'perk': 8014, 'var1': 859, 'var2': 0, 'var3': 0}], 'style': 8000}]}",67998,28184,32172,oE0ziwprOPWTIcBgYYyL3TpfwABFuPWvbLWTKfLXpdAltBE6YlDesT7lCdwVdfKzIOpLQe7xas3Vzw,66,58,23,18,25,32,4,4,245,Mafla Jinx,200,24,1317,69293,29479,0,48650,18719,0,36,306,1295,1295,4436,1,3,2,True,False,41,False,1,False,4,22.0,37443,0.9,107.8,0.6,659.4,0.4,0.0,0.0,547.3,1702.0,3090.8,1281.1,1462.4,3.0,2.6,1.0,0.8,3149.7,1340.0,0.0,2211.4,850.9,0.0,1.6,13.9
8,25,0,18,Varus,2,3233,3233,3233,14483,10,False,False,False,False,False,14538,14400,0,1,1,3184,7002,3009,3036,3814,2052,2,7,2,2,168,7471,6043,8052,0,0,"{'statPerks': {'defense': 5003, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8128, 'var1': 1543, 'var2': 25, 'var3': 0}, {'perk': 8139, 'var1': 2148, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 18, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 2126, 'var2': 5, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8014, 'var1': 884, 'var2': 0, 'var3': 0}, {'perk': 8009, 'var1': 4810, 'var2': 0, 'var3': 0}], 'style': 8000}]}",91672,32584,17618,BSjg-3U3qKY6oOAwLKuyGS3XnW1384fXljRlO7dRLhlvozqUmPvd69Z9pOpW0ckyLf-53W3ApofsKw,92,17,60,13,5,4,7,7,221,call me Rose,200,73,1317,99143,38628,0,26725,6410,668,66,274,0,0,1055,2,3,2,True,False,41,False,1,False,4,22.0,57282,1.1,147.0,0.5,660.8,0.3,339.6,274.7,366.0,2603.7,4166.9,1481.1,800.8,4.2,0.8,2.7,0.6,4506.5,1755.8,0.0,1214.8,291.4,30.4,3.0,12.5
9,26,2,18,Ornn,0,2212,2212,2212,72272,6,False,False,False,False,False,13399,13300,1,1,1,3111,3083,3075,3193,0,2052,1,3,2,2,330,33105,13283,13298,0,1,"{'statPerks': {'defense': 5002, 'flex': 5003, 'offense': 5007}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8439, 'var1': 1600, 'var2': 0, 'var3': 0}, {'perk': 8446, 'var1': 1970, 'var2': 0, 'var3': 0}, {'perk': 8429, 'var1': 63, 'var2': 27, 'var3': 21}, {'perk': 8451, 'var1': 356, 'var2': 0, 'var3': 0}], 'style': 8400}, {'description': 'subStyle', 'selections': [{'perk': 9111, 'var1': 2744, 'var2': 290, 'var3': 0}, {'perk': 9105, 'var1': 10, 'var2': 0, 'var3': 0}], 'style': 8000}]}",18075,5382,33202,QRbY_hnCIUAyNJhdpbW6Y9bWIPPygitoWrqTQxIyFPBseNpWl0mTrgzGEh4IJq_Up5EsuxbEMrBvqA,60,21,35,18,4,4,23,32,428,Highly Religious,200,58,1317,56846,19735,0,49752,3736,0,31,142,5665,1070,3250,1,3,2,True,False,41,False,1,False,4,22.0,34899,1.2,100.5,0.3,609.0,0.1,1504.8,603.8,604.5,1586.3,821.6,244.6,1509.2,2.7,1.0,1.6,0.8,2583.9,897.0,0.0,2261.5,169.8,0.0,1.4,6.5
