,assists,bountyLevel,champLevel,championName,consumablesPurchased,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,gameEndedInSurrender,goldEarned,goldSpent,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item1,item2,item3,item4,item5,item6,killingSprees,kills,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,nexusKills,nexusTakedowns,perks,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,puuid,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,summonerName,teamId,timeCCingOthers,timePlayed,totalDamageDealt,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeSpentDead,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,win,objectives.champion.first,objectives.champion.kills,objectives.inhibitor.first,objectives.inhibitor.kills,objectives.tower.first,objectives.tower.kills,gameDuration,minionDamage,assists_pm,damageDealtToBuildings_pm,deaths_pm,goldEarned_pm,kills_pm,magicDamageDealt_pm,magicDamageDealtToChampions_pm,magicDamageTaken_pm,minionDamage_pm,physicalDamageDealt_pm,physicalDamageDealtToChampions_pm,physicalDamageTaken_pm,spell1Casts_pm,spell2Casts_pm,spell3Casts_pm,spell4Casts_pm,totalDamageDealt_pm,totalDamageDealtToChampions_pm,totalDamageShieldedOnTeammates_pm,totalDamageTaken_pm,totalHeal_pm,totalHealsOnTeammates_pm,totalMinionsKilled_pm,totalTimeSpentDead_pm
0,22,1,18,Shaco,5,787,787,787,17949,13,True,False,False,True,False,20271,18200,2,2,1,4637,3020,3089,4629,3135,2052,6,20,4,2,211,110656,71672,9637,0,1,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8128, 'var1': 3602, 'var2': 41, 'var3': 0}, {'perk': 8143, 'var1': 1467, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8106, 'var1': 5, 'var2': 0, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8275, 'var1': 38, 'var2': 0, 'var3': 0}, {'perk': 8210, 'var1': 47, 'var2': 0, 'var3': 0}], 'style': 8200}]}",5071,2078,17817,ciPAJbLVTWnibb8lX5iJBMP8LmgSPj_5qJcGVDTKu9hFQhA90k4laU4yqLJRg69IMjgVohmE53q4GQ,72,83,76,215,5,4,34,32,198,byrek,100,69,1737,118379,76162,0,29109,1018,0,42,400,2651,2411,1654,1,1,2,True,True,65,True,3,True,4,29.0,41430,0.8,27.1,0.4,699.0,0.7,3815.7,2471.4,332.3,1428.6,174.9,71.7,614.4,2.5,2.9,2.6,7.4,4082.0,2626.3,0.0,1003.8,35.1,0.0,1.4,13.8
1,40,0,18,Sejuani,1,1045,1045,1045,78866,11,True,False,True,False,False,16605,16050,0,2,1,3143,3083,3111,3001,3053,0,0,1,0,1,227,38726,14098,16128,1,1,"{'statPerks': {'defense': 5002, 'flex': 5002, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8439, 'var1': 1796, 'var2': 0, 'var3': 0}, {'perk': 8463, 'var1': 5076, 'var2': 0, 'var3': 0}, {'perk': 8429, 'var1': 72, 'var2': 25, 'var3': 21}, {'perk': 8451, 'var1': 392, 'var2': 0, 'var3': 0}], 'style': 8400}, {'description': 'subStyle', 'selections': [{'perk': 9111, 'var1': 1736, 'var2': 410, 'var3': 0}, {'perk': 9105, 'var1': 7, 'var2': 20, 'var3': 0}], 'style': 8000}]}",56289,15940,21434,ISZKOwifSWyzTC8UpCYe7gXmDpAoWDQ-caSxAWFTVZJYq3NJIrN8B7miDFKenWdnuH1uGXPTExezQg,62,107,27,14,29,32,7,4,539,ringingpeace,100,67,1737,96869,31537,0,42822,5668,1768,57,333,1853,1498,5259,1,3,2,True,True,65,True,3,True,4,29.0,64287,1.4,36.0,0.4,572.6,0.0,1335.4,486.1,556.1,2216.8,1941.0,549.7,739.1,2.1,3.7,0.9,0.5,3340.3,1087.5,0.0,1476.6,195.4,61.0,2.0,11.5
2,13,0,18,Vayne,5,1808,1808,1808,17517,18,False,True,False,False,False,18272,18100,0,1,1,3046,3006,3153,3124,3156,0,5,14,2,2,181,297,297,16996,0,0,"{'statPerks': {'defense': 5001, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8005, 'var1': 2783, 'var2': 1363, 'var3': 1419}, {'perk': 9111, 'var1': 522, 'var2': 270, 'var3': 0}, {'perk': 9104, 'var1': 9, 'var2': 30, 'var3': 0}, {'perk': 8014, 'var1': 908, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8143, 'var1': 804, 'var2': 0, 'var3': 0}, {'perk': 8106, 'var1': 5, 'var2': 0, 'var3': 0}], 'style': 8100}]}",66970,25390,14827,gN0tNODY_t7groGF0D68JhhSoyC4p8JgPauRdC2XvryqOahppiTDcMLR3wngIHFK5FJfaSYWRjZ4mQ,92,0,19,13,5,4,8,21,345,Cocodrilo ,100,9,1737,88237,41373,0,35191,1269,0,53,522,20969,15685,3367,0,1,2,True,True,65,True,3,True,4,29.0,45056,0.4,62.3,0.6,630.1,0.5,10.2,10.2,586.1,1553.7,2309.3,875.5,511.3,3.2,0.0,0.7,0.4,3042.7,1426.7,0.0,1213.5,43.8,0.0,1.8,18.0
3,46,0,18,Zyra,2,379,379,379,14841,13,True,False,False,False,False,18325,19100,0,0,1,6653,3157,3135,4637,4628,2052,1,7,2,1,283,132576,86441,8788,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5007}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8229, 'var1': 5778, 'var2': 0, 'var3': 0}, {'perk': 8226, 'var1': 250, 'var2': 517, 'var3': 0}, {'perk': 8210, 'var1': 24, 'var2': 0, 'var3': 0}, {'perk': 8236, 'var1': 80, 'var2': 0, 'var3': 0}], 'style': 8200}, {'description': 'subStyle', 'selections': [{'perk': 8009, 'var1': 8188, 'var2': 0, 'var3': 0}, {'perk': 8017, 'var1': 10617, 'var2': 0, 'var3': 0}], 'style': 8000}]}",3334,822,15487,ziF2XSC5CKQytjuJICCQF-AlbjrIeZ7dzwZFKRceZW6jVhTjcUeJISB-6WrjnMDzmloAetwE-C3w4Q,160,162,74,16,11,32,5,4,419,krcko12,100,80,1737,136573,87871,0,25680,940,0,61,408,662,607,1404,0,0,2,True,True,65,True,3,True,4,29.0,48323,1.6,13.1,0.4,631.9,0.2,4571.6,2980.7,303.0,1666.3,115.0,28.3,534.0,5.5,5.6,2.6,0.6,4709.4,3030.0,0.0,885.5,32.4,0.0,2.1,14.1
4,28,3,18,Jhin,1,4411,4411,4411,12704,12,True,False,True,False,False,21959,20500,1,3,1,3142,3036,3111,6691,6695,0,7,23,5,3,263,11546,6097,17699,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8128, 'var1': 5100, 'var2': 45, 'var3': 0}, {'perk': 8139, 'var1': 2665, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 18, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 3695, 'var2': 5, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8009, 'var1': 5950, 'var2': 0, 'var3': 0}, {'perk': 9103, 'var1': 9, 'var2': 0, 'var3': 0}], 'style': 8000}]}",172429,57500,12762,0LQAsDpI5bEQfXZIMIAggS2H7Qkpwtl_gRRP8PddS48Lgld0F-PvTJbF3NdffvD_ETPTLNp0tPw1PQ,112,69,74,30,5,4,9,6,323,SoI,100,60,1737,186040,65662,0,32223,2249,0,120,370,2063,2063,1761,2,4,2,True,True,65,True,3,True,4,29.0,115967,1.0,152.1,0.4,757.2,0.8,398.1,210.2,610.3,3998.9,5945.8,1982.8,440.1,3.9,2.4,2.6,1.0,6415.2,2264.2,0.0,1111.1,77.6,0.0,4.1,12.8
5,22,0,18,Malphite,4,629,629,629,35454,15,False,False,False,False,False,20480,18400,0,1,3,3020,3157,3089,3135,4629,2052,5,18,3,2,162,114276,43486,21853,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8229, 'var1': 4196, 'var2': 0, 'var3': 0}, {'perk': 8226, 'var1': 250, 'var2': 959, 'var3': 0}, {'perk': 8210, 'var1': 38, 'var2': 0, 'var3': 0}, {'perk': 8236, 'var1': 80, 'var2': 0, 'var3': 0}], 'style': 8200}, {'description': 'subStyle', 'selections': [{'perk': 8106, 'var1': 5, 'var2': 0, 'var3': 0}, {'perk': 8126, 'var1': 1167, 'var2': 0, 'var3': 0}], 'style': 8100}]}",43040,5185,13840,BSjg-3U3qKY6oOAwLKuyGS3XnW1384fXljRlO7dRLhlvozqUmPvd69Z9pOpW0ckyLf-53W3ApofsKw,82,79,74,17,6,4,32,32,228,call me Rose,200,51,1737,178380,50930,0,36809,2360,0,92,415,21064,2258,1115,0,1,4,False,False,67,False,1,False,2,29.0,126821,0.8,21.7,0.5,706.2,0.6,3940.6,1499.5,753.6,4373.1,1484.1,178.8,477.2,2.8,2.7,2.6,0.6,6151.0,1756.2,0.0,1269.3,81.4,0.0,3.2,14.3
6,24,0,18,Rengar,2,2706,2706,2706,86365,16,False,False,False,False,False,20076,18500,0,0,3,6630,3142,3071,6333,3111,2052,4,15,4,2,241,31811,5241,45782,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 923, 'var2': 0, 'var3': 0}, {'perk': 9111, 'var1': 1851, 'var2': 390, 'var3': 0}, {'perk': 9104, 'var1': 8, 'var2': 0, 'var3': 0}, {'perk': 8014, 'var1': 1132, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8139, 'var1': 2476, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 7566, 'var2': 5, 'var3': 0}], 'style': 8100}]}",141653,33534,39099,mgxhvMFoOaczYACNyaU-WmUqqbGF6-u2KyZNEsCF0U2UGvH8z5V_kZ51CvamrkIJxz9ke-HX6RY4-Q,188,120,110,13,4,4,31,32,145,iQQ1035716423,200,20,1737,175517,40221,0,94843,36255,0,97,462,2053,1445,9960,1,2,4,False,False,67,False,1,False,2,29.0,132590,0.8,93.3,0.6,692.3,0.5,1096.9,180.7,1578.7,4572.1,4884.6,1156.3,1348.2,6.5,4.1,3.8,0.4,6052.3,1386.9,0.0,3270.4,1250.2,0.0,3.3,15.9
7,49,0,18,Lulu,1,639,639,639,16598,9,False,False,False,False,False,16523,14990,0,1,3,3107,2065,3040,3158,3011,2052,0,3,0,1,449,16191,5694,20554,0,0,"{'statPerks': {'defense': 5001, 'flex': 5002, 'offense': 5007}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8351, 'var1': 31, 'var2': 0, 'var3': 0}, {'perk': 8313, 'var1': 0, 'var2': 0, 'var3': 0}, {'perk': 8345, 'var1': 3, 'var2': 0, 'var3': 0}, {'perk': 8347, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8300}, {'description': 'subStyle', 'selections': [{'perk': 8451, 'var1': 478, 'var2': 0, 'var3': 0}, {'perk': 8444, 'var1': 1879, 'var2': 0, 'var3': 0}], 'style': 8400}]}",7895,1045,10670,vuhsk96k1ACOpD_pEznOLkgbob06Cw_Z5Sy11HJoo9Zr8BB7eEWOgS_9TMWUecKMic-PHw_gXk6d5Q,43,91,131,15,4,4,2,13,135,pepegodimas,200,66,1737,26062,7001,20345,31775,3463,325,10,329,1975,262,551,0,2,4,False,False,67,False,1,False,2,29.0,18422,1.7,22.0,0.3,569.8,0.1,558.3,196.3,708.8,635.2,272.2,36.0,367.9,1.5,3.1,4.5,0.5,898.7,241.4,701.6,1095.7,119.4,11.2,0.3,11.3
8,42,0,18,Shen,2,311,311,311,100966,12,False,False,False,False,False,18235,16750,1,1,3,3083,3075,3111,3065,3001,2052,2,9,2,2,263,71098,14112,31469,0,0,"{'statPerks': {'defense': 5003, 'flex': 5002, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8439, 'var1': 1472, 'var2': 0, 'var3': 0}, {'perk': 8401, 'var1': 1714, 'var2': 0, 'var3': 0}, {'perk': 8473, 'var1': 1269, 'var2': 0, 'var3': 0}, {'perk': 8451, 'var1': 555, 'var2': 0, 'var3': 0}], 'style': 8400}, {'description': 'subStyle', 'selections': [{'perk': 8126, 'var1': 1158, 'var2': 0, 'var3': 0}, {'perk': 8106, 'var1': 5, 'var2': 0, 'var3': 0}], 'style': 8100}]}",28261,11960,24603,6f7vm7IAWgtWzmhUVqJgVISSRy5iUUVnHcMaGTF3eA2p-DM4gd_Kc25UBYeitfHI97K4TAhE2EP0WA,88,34,45,8,7,4,35,32,135,Biggus Dyckus,200,60,1737,104727,29042,6669,62834,3022,0,48,335,5367,2969,6761,0,1,4,False,False,67,False,1,False,2,29.0,75374,1.4,10.7,0.4,628.8,0.3,2451.7,486.6,1085.1,2599.1,974.5,412.4,848.4,3.0,1.2,1.6,0.3,3611.3,1001.4,230.0,2166.7,104.2,0.0,1.7,11.6
9,16,0,18,Darius,7,1330,1330,1330,100532,13,False,False,False,False,False,21826,21000,0,0,3,3053,3065,3083,3075,4401,0,6,22,3,2,244,4319,715,58948,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 516, 'var2': 0, 'var3': 0}, {'perk': 9111, 'var1': 2320, 'var2': 380, 'var3': 0}, {'perk': 9105, 'var1': 8, 'var2': 30, 'var3': 0}, {'perk': 8299, 'var1': 1621, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8275, 'var1': 43, 'var2': 0, 'var3': 0}, {'perk': 8234, 'var1': 8046, 'var2': 0, 'var3': 0}], 'style': 8200}]}",153571,23048,44092,hzg7UjaWKYKCsDRMH2X4W8jqrDcPvlCo2q3gFZbcpIOoez1aG-l_2qgMMrqM2uFibmfkC0a_qR5l5Q,92,57,34,13,8,4,35,32,271,demikee,200,41,1737,164649,30275,0,108871,39682,0,126,405,6759,6511,5830,1,2,4,False,False,67,False,1,False,2,29.0,133044,0.6,45.9,0.4,752.6,0.8,148.9,24.7,2032.7,4587.7,5295.6,794.8,1520.4,3.2,2.0,1.2,0.4,5677.6,1044.0,0.0,3754.2,1368.3,0.0,4.3,14.0
