,assists,bountyLevel,champLevel,championName,consumablesPurchased,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,gameEndedInSurrender,goldEarned,goldSpent,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item1,item2,item3,item4,item5,item6,killingSprees,kills,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,nexusKills,nexusTakedowns,perks,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,puuid,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,summonerName,teamId,timeCCingOthers,timePlayed,totalDamageDealt,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeSpentDead,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,win,objectives.champion.first,objectives.champion.kills,objectives.inhibitor.first,objectives.inhibitor.kills,objectives.tower.first,objectives.tower.kills,gameDuration,minionDamage,assists_pm,damageDealtToBuildings_pm,deaths_pm,goldEarned_pm,kills_pm,magicDamageDealt_pm,magicDamageDealtToChampions_pm,magicDamageTaken_pm,minionDamage_pm,physicalDamageDealt_pm,physicalDamageDealtToChampions_pm,physicalDamageTaken_pm,spell1Casts_pm,spell2Casts_pm,spell3Casts_pm,spell4Casts_pm,totalDamageDealt_pm,totalDamageDealtToChampions_pm,totalDamageShieldedOnTeammates_pm,totalDamageTaken_pm,totalHeal_pm,totalHealsOnTeammates_pm,totalMinionsKilled_pm,totalTimeSpentDead_pm
0,11,0,17,Shaco,6,101,101,101,14128,13,False,False,False,False,False,15245,14550,0,0,2,3006,6676,3031,3153,1036,0,5,21,4,2,184,11616,7848,15310,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 9923, 'var1': 48, 'var2': 80, 'var3': 0}, {'perk': 8139, 'var1': 1640, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 18, 'var2': 0, 'var3': 0}, {'perk': 8105, 'var1': 13, 'var2': 5, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 9111, 'var1': 1122, 'var2': 320, 'var3': 0}, {'perk': 8014, 'var1': 1012, 'var2': 0, 'var3': 0}], 'style': 8000}]}",29363,15674,8925,PzUEt4HHueiurc-b2-HHAuwr1oKy9Ez_vnKiCghfPKqExudYz2-icQRrlt_zV39RDoXoY2Ww66ITXA,28,29,32,25,8,14,5,4,159,Zuphugo,100,25,1170,42328,24871,0,26221,3466,0,30,330,1348,1348,1984,0,0,4,False,False,52,False,0,False,0,19.5,17356,0.6,5.2,0.7,781.8,1.1,595.7,402.5,785.1,890.1,1505.8,803.8,457.7,1.4,1.5,1.6,1.3,2170.7,1275.4,0.0,1344.7,177.7,0.0,1.5,16.9
1,36,0,18,Lux,2,344,344,344,9343,6,False,False,False,False,False,13196,11400,0,0,2,2031,6655,4628,1058,3020,2052,1,6,4,1,294,69479,22235,9080,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8229, 'var1': 2022, 'var2': 0, 'var3': 0}, {'perk': 8226, 'var1': 250, 'var2': 1408, 'var3': 0}, {'perk': 8210, 'var1': 29, 'var2': 0, 'var3': 0}, {'perk': 8237, 'var1': 610, 'var2': 0, 'var3': 0}], 'style': 8200}, {'description': 'subStyle', 'selections': [{'perk': 8126, 'var1': 1529, 'var2': 0, 'var3': 0}, {'perk': 8106, 'var1': 5, 'var2': 0, 'var3': 0}], 'style': 8100}]}",9562,2050,4668,Tc5HDmfOUIAMOCRy1IzCborGHu0yXW8aDFdddX8JJqTHjIojFvWusa4XPVAmB0bd35KDIx4j5Ynd9A,65,31,176,16,3,4,7,3,193,MoralesNator,100,62,1170,80290,25534,3709,14107,833,0,61,180,1248,1248,358,0,0,4,False,False,52,False,0,False,0,19.5,54412,1.8,17.6,0.3,676.7,0.3,3563.0,1140.3,465.6,2790.4,490.4,105.1,239.4,3.3,1.6,9.0,0.8,4117.4,1309.4,190.2,723.4,42.7,0.0,3.1,9.2
2,19,0,17,Sylas,2,0,0,0,25241,14,False,False,False,False,False,12189,11250,0,0,2,0,0,0,1058,0,0,1,9,2,1,104,44341,19457,15782,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 808, 'var2': 0, 'var3': 0}, {'perk': 8009, 'var1': 3060, 'var2': 0, 'var3': 0}, {'perk': 9105, 'var1': 7, 'var2': 30, 'var3': 0}, {'perk': 8299, 'var1': 826, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8139, 'var1': 1152, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 1837, 'var2': 5, 'var3': 0}], 'style': 8100}]}",1558,199,19564,mfJpf0LGWvYkmf6te2cvwPVJ8nwG0ebeYIP41F6dE_xL38YWruMfyVX7sTzQz4bBgL3ZD9odwhXOzw,46,43,77,27,31,32,5,4,184,Ressandle,100,19,1170,52370,20562,0,39391,11177,0,36,316,6470,905,4044,0,0,4,False,False,52,False,0,False,0,19.5,31808,1.0,0.0,0.7,625.1,0.5,2273.9,997.8,809.3,1631.2,79.9,10.2,1003.3,2.4,2.2,3.9,1.4,2685.6,1054.5,0.0,2020.1,573.2,0.0,1.8,16.2
3,27,0,18,Neeko,3,137,137,137,14176,11,False,False,False,False,False,12195,10685,0,0,2,3112,3152,3020,3165,1052,2052,1,5,2,2,185,77906,21460,14439,0,0,"{'statPerks': {'defense': 5001, 'flex': 5008, 'offense': 5007}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8128, 'var1': 1359, 'var2': 23, 'var3': 0}, {'perk': 8139, 'var1': 1396, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8106, 'var1': 5, 'var2': 0, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8313, 'var1': 0, 'var2': 0, 'var3': 0}, {'perk': 8347, 'var1': 0, 'var2': 0, 'var3': 0}], 'style': 8300}]}",10426,1854,8914,ILWWn-Hy0Z2QmOxppZcDZdvqy_vaIhrAJJ2NlW2MtvT_MBoibn6LmHahbpSVpuM4yrdhi_ghuBpYuA,61,27,44,13,4,4,25,32,410,hachecha,100,50,1170,89673,24314,0,24822,1864,0,70,258,1340,1000,1468,0,0,4,False,False,52,False,0,False,0,19.5,65222,1.4,7.0,0.6,625.4,0.3,3995.2,1100.5,740.5,3344.7,534.7,95.1,457.1,3.1,1.4,2.3,0.7,4598.6,1246.9,0.0,1272.9,95.6,0.0,3.6,13.2
4,22,0,18,Nidalee,2,0,0,0,10762,10,False,False,False,False,False,13482,13000,0,0,2,3020,3089,3135,1058,3145,0,4,11,2,2,202,47222,24649,12409,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8128, 'var1': 1061, 'var2': 18, 'var3': 0}, {'perk': 8143, 'var1': 268, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 2428, 'var2': 5, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8009, 'var1': 4291, 'var2': 0, 'var3': 0}, {'perk': 8014, 'var1': 608, 'var2': 0, 'var3': 0}], 'style': 8000}]}",3174,1040,8740,u8OK_4XzRMcMEVQfC3RE24KEuLOH0hoHhJ-_QHj52uKr-k4uCEnWS--iEIADPwU0JDGr5QEn2uZ-rw,136,105,67,106,2,14,5,4,483,LeonaMorn1ngstaR,100,0,1170,50691,25983,0,24031,5434,676,25,222,294,294,2881,0,0,4,False,False,52,False,0,False,0,19.5,24708,1.1,0.0,0.5,691.4,0.6,2421.6,1264.1,636.4,1267.1,162.8,53.3,448.2,7.0,5.4,3.4,5.4,2599.5,1332.5,0.0,1232.4,278.7,34.7,1.3,11.4
5,22,0,18,Lissandra,2,367,367,367,11330,12,True,False,True,False,False,15116,14250,0,0,0,3157,3111,4629,4628,1058,0,4,11,2,2,143,86045,26788,18486,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8112, 'var1': 1808, 'var2': 0, 'var3': 0}, {'perk': 8139, 'var1': 1259, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8106, 'var1': 5, 'var2': 0, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8226, 'var1': 250, 'var2': 1013, 'var3': 0}, {'perk': 8210, 'var1': 24, 'var2': 0, 'var3': 0}], 'style': 8200}]}",2540,1010,6014,Yl3cIRt_-qx2BHkPmAShX0LRoMPN3COEzvAxp9YfyfrfYgYsszW8zoChZrmPDBBhLmqMdnslDFURAw,86,42,79,17,5,4,25,32,284,SóWka5,200,64,1170,90015,28585,0,25383,3506,0,57,262,1429,786,882,0,1,0,True,True,54,True,2,True,4,19.5,61063,1.1,18.8,0.6,775.2,0.6,4412.6,1373.7,948.0,3131.4,130.3,51.8,308.4,4.4,2.2,4.1,0.9,4616.2,1465.9,0.0,1301.7,179.8,0.0,2.9,13.4
6,19,0,17,Diana,9,764,764,764,19923,14,True,False,False,False,False,12107,10900,0,0,0,0,4636,3001,3020,3040,0,0,5,0,1,136,38852,15154,18386,0,0,"{'statPerks': {'defense': 5003, 'flex': 5008, 'offense': 5007}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8128, 'var1': 1021, 'var2': 17, 'var3': 0}, {'perk': 8143, 'var1': 517, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8106, 'var1': 5, 'var2': 0, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8009, 'var1': 2128, 'var2': 0, 'var3': 0}, {'perk': 8014, 'var1': 439, 'var2': 0, 'var3': 0}], 'style': 8000}]}",4448,1515,6464,tm6WTgPjU4-ZtyRn4-pO_4jZL65PMGXvY6JFQgJ01Z9FaVTILlWnUiM3QKy2-kqhcZXP4MIgWfqriQ,48,31,29,4,3,4,14,32,567,H I S Θ K A,200,3,1170,44075,17327,0,25775,247,0,39,306,774,657,924,0,0,0,True,True,54,True,2,True,4,19.5,25984,1.0,39.2,0.7,620.9,0.3,1992.4,777.1,942.9,1332.5,228.1,77.7,331.5,2.5,1.6,1.5,0.2,2260.3,888.6,0.0,1321.8,12.7,0.0,2.0,15.7
7,20,1,18,Mordekaiser,2,1228,1228,1228,34372,7,False,True,False,False,False,15269,14100,1,2,0,3065,3111,4637,3116,3916,2052,3,15,5,2,227,57641,17811,21842,1,1,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 520, 'var2': 0, 'var3': 0}, {'perk': 9111, 'var1': 1668, 'var2': 350, 'var3': 0}, {'perk': 9105, 'var1': 6, 'var2': 20, 'var3': 0}, {'perk': 8299, 'var1': 1177, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8453, 'var1': 1003, 'var2': 1358, 'var3': 0}, {'perk': 8429, 'var1': 58, 'var2': 14, 'var3': 15}], 'style': 8400}]}",5433,2141,8182,3tOHk6Ng4hNf3Cuaz2kiY-2ftoHApLyxFV-BDRcoWk3NMfZb0aEwOF4evu_vtD_kO-pIpDbHi1pPbA,77,31,27,6,3,4,21,32,330,JunaCHina,200,6,1170,67210,22305,0,31173,8909,0,57,174,4135,2351,1148,2,3,0,True,True,54,True,2,True,4,19.5,43677,1.0,63.0,0.4,783.0,0.8,2955.9,913.4,1120.1,2239.8,278.6,109.8,419.6,3.9,1.6,1.4,0.3,3446.7,1143.8,0.0,1598.6,456.9,0.0,2.9,8.9
8,14,2,18,Darius,0,5224,5224,5224,44260,9,False,False,True,False,False,14617,13550,0,0,0,3111,6630,4401,3083,1033,2052,5,16,4,2,183,0,0,23150,0,1,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 984, 'var2': 0, 'var3': 0}, {'perk': 9111, 'var1': 1292, 'var2': 300, 'var3': 0}, {'perk': 9105, 'var1': 7, 'var2': 20, 'var3': 0}, {'perk': 8299, 'var1': 849, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8446, 'var1': 1882, 'var2': 0, 'var3': 0}, {'perk': 8453, 'var1': 714, 'var2': 266, 'var3': 0}], 'style': 8400}]}",67554,20307,10079,BSjg-3U3qKY6oOAwLKuyGS3XnW1384fXljRlO7dRLhlvozqUmPvd69Z9pOpW0ckyLf-53W3ApofsKw,65,41,18,15,5,4,26,32,229,call me Rose,200,20,1170,75183,26849,0,35473,8579,0,50,240,7629,6541,2242,2,3,0,True,True,54,True,2,True,4,19.5,43110,0.7,267.9,0.5,749.6,0.8,0.0,0.0,1187.2,2210.8,3464.3,1041.4,516.9,3.3,2.1,0.9,0.8,3855.5,1376.9,0.0,1819.1,439.9,0.0,2.6,12.3
9,23,0,17,Ashe,1,689,689,689,5336,10,True,False,False,False,False,12433,11700,1,2,0,3158,3042,6694,3077,1053,2052,1,7,2,1,164,9781,7268,13848,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8229, 'var1': 2008, 'var2': 0, 'var3': 0}, {'perk': 8226, 'var1': 250, 'var2': 545, 'var3': 0}, {'perk': 8210, 'var1': 11, 'var2': 0, 'var3': 0}, {'perk': 8237, 'var1': 602, 'var2': 0, 'var3': 0}], 'style': 8200}, {'description': 'subStyle', 'selections': [{'perk': 8126, 'var1': 582, 'var2': 0, 'var3': 0}, {'perk': 8106, 'var1': 5, 'var2': 0, 'var3': 0}], 'style': 8100}]}",35584,12402,3327,QRbY_hnCIUAyNJhdpbW6Y9bWIPPygitoWrqTQxIyFPBseNpWl0mTrgzGEh4IJq_Up5EsuxbEMrBvqA,4,104,20,16,5,4,4,1,456,Highly Religious,200,42,1170,45855,20072,0,17873,998,0,25,218,489,401,696,0,1,0,True,True,54,True,2,True,4,19.5,25094,1.2,35.3,0.5,637.6,0.4,501.6,372.7,710.2,1286.9,1824.8,636.0,170.6,0.2,5.3,1.0,0.8,2351.5,1029.3,0.0,916.6,51.2,0.0,1.3,11.2
