,assists,bountyLevel,champLevel,championName,consumablesPurchased,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,gameEndedInSurrender,goldEarned,goldSpent,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item1,item2,item3,item4,item5,item6,killingSprees,kills,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,nexusKills,nexusTakedowns,perks,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,puuid,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,summonerName,teamId,timeCCingOthers,timePlayed,totalDamageDealt,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeSpentDead,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,win,objectives.champion.first,objectives.champion.kills,objectives.inhibitor.first,objectives.inhibitor.kills,objectives.tower.first,objectives.tower.kills,gameDuration,timeStarted,minionDamage,assists_pm,damageDealtToBuildings_pm,deaths_pm,goldEarned_pm,kills_pm,magicDamageDealt_pm,magicDamageDealtToChampions_pm,magicDamageTaken_pm,minionDamage_pm,physicalDamageDealt_pm,physicalDamageDealtToChampions_pm,physicalDamageTaken_pm,spell1Casts_pm,spell2Casts_pm,spell3Casts_pm,spell4Casts_pm,totalDamageDealt_pm,totalDamageDealtToChampions_pm,totalDamageShieldedOnTeammates_pm,totalDamageTaken_pm,totalHeal_pm,totalHealsOnTeammates_pm,totalMinionsKilled_pm,totalTimeSpentDead_pm
0,27,0,18,Anivia,3,2067,2067,2067,11578,13,False,False,False,False,False,14981,14550,0,1,2,3020,3135,3916,3089,6655,0,2,9,3,2,238,92194,37357,14590,0,0,"{'statPerks': {'defense': 5001, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8229, 'var1': 3672, 'var2': 0, 'var3': 0}, {'perk': 8226, 'var1': 250, 'var2': 1777, 'var3': 0}, {'perk': 8210, 'var1': 19, 'var2': 0, 'var3': 0}, {'perk': 8236, 'var1': 48, 'var2': 0, 'var3': 0}], 'style': 8200}, {'description': 'subStyle', 'selections': [{'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8105, 'var1': 13, 'var2': 5, 'var3': 0}], 'style': 8100}]}",1983,1008,14755,Z_WxIf-tdTYgGUENsuvgnRADtz2FuFyiouyu9K73QkF50omk95HH1Kb4iq_1CbRpcoutKohVtHqCNg,129,19,46,68,0,13,5,4,144,DrejkoEspada,100,70,1370,94177,38366,0,29737,175,0,54,308,0,0,391,0,1,4,False,False,60,False,1,False,2,22.8,1633899823000,53744,1.2,90.7,0.6,657.1,0.4,4043.6,1638.5,639.9,2357.2,87.0,44.2,647.1,5.7,0.8,2.0,3.0,4130.6,1682.7,0.0,1304.3,7.7,0.0,2.4,13.5
1,43,0,18,Lux,3,967,967,967,14885,11,False,False,False,False,False,14165,13300,0,1,2,2421,3191,4628,3089,3020,0,2,5,2,1,211,73660,29520,8046,0,0,"{'statPerks': {'defense': 5001, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8229, 'var1': 3685, 'var2': 0, 'var3': 0}, {'perk': 8226, 'var1': 250, 'var2': 1102, 'var3': 0}, {'perk': 8210, 'var1': 36, 'var2': 0, 'var3': 0}, {'perk': 8236, 'var1': 48, 'var2': 0, 'var3': 0}], 'style': 8200}, {'description': 'subStyle', 'selections': [{'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8105, 'var1': 13, 'var2': 5, 'var3': 0}], 'style': 8100}]}",2631,1075,13569,MZ19hCfM4HZU2fLTl5pGhMMGF1KtIKoebDdv0bye6zWSRVrPvny5RgNRv8Sz5t0oVp3xe0wDTO9MkQ,97,77,161,19,5,4,6,13,181,HeziK,100,91,1370,76383,30688,8787,22183,1222,0,37,269,91,91,567,1,2,4,False,False,60,False,1,False,2,22.8,1633899823000,44728,1.9,42.4,0.5,621.3,0.2,3230.7,1294.7,352.9,1961.8,115.4,47.1,595.1,4.3,3.4,7.1,0.8,3350.1,1346.0,385.4,972.9,53.6,0.0,1.6,11.8
2,16,0,18,Akshan,5,1455,1455,1455,17756,15,False,False,False,False,False,18425,17100,0,1,2,3006,3153,3085,3124,3046,2052,6,21,4,3,163,11785,5392,15063,0,0,"{'statPerks': {'defense': 5001, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8112, 'var1': 2389, 'var2': 0, 'var3': 0}, {'perk': 8143, 'var1': 609, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 18, 'var2': 0, 'var3': 0}, {'perk': 8106, 'var1': 5, 'var2': 0, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 9104, 'var1': 5, 'var2': 40, 'var3': 0}, {'perk': 8014, 'var1': 1613, 'var2': 0, 'var3': 0}], 'style': 8000}]}",100770,40728,15832,hNWHg9UlHKVdpS7-1R-hcuM1b16dWBxQ2OiLHf6Y905TV8MsBzTSUvHu9OLRcamVU9u5rO9QKpUwAg,64,20,116,23,8,14,7,4,275,ariklion,100,2,1370,127774,52887,0,32088,1455,0,75,406,15218,6766,1193,0,2,4,False,False,60,False,1,False,2,22.8,1633899823000,73432,0.7,63.8,0.7,808.1,0.9,516.9,236.5,660.7,3220.7,4419.7,1786.3,694.4,2.8,0.9,5.1,1.0,5604.1,2319.6,0.0,1407.4,63.8,0.0,3.3,17.8
3,31,0,18,Morgana,2,366,366,366,20383,10,False,False,False,False,False,14926,14400,0,1,2,3157,3143,3083,3020,3067,2052,3,11,4,1,185,53948,29394,19509,0,0,"{'statPerks': {'defense': 5001, 'flex': 5008, 'offense': 5007}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8112, 'var1': 1902, 'var2': 0, 'var3': 0}, {'perk': 8126, 'var1': 1756, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8106, 'var1': 5, 'var2': 0, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8233, 'var1': 10, 'var2': 50, 'var3': 0}, {'perk': 8237, 'var1': 795, 'var2': 0, 'var3': 0}], 'style': 8200}]}",7481,2356,9996,bTidYU_7RKMMFGfW3gscF5AnVJbFL2VTkhYP--fs_2LAm-2QvkcAptCwFbPwdKhIFY8EmlHXbrjxPA,74,69,36,9,4,4,8,7,73,LL Z3dster,100,92,1370,62840,33160,2140,31376,7952,760,49,246,1410,1410,1869,1,2,4,False,False,60,False,1,False,2,22.8,1633899823000,29314,1.4,16.1,0.4,654.6,0.5,2366.1,1289.2,855.7,1285.7,328.1,103.3,438.4,3.2,3.0,1.6,0.4,2756.1,1454.4,93.9,1376.1,348.8,33.3,2.1,10.8
4,34,0,18,JarvanIV,0,223,223,223,57890,15,False,False,False,False,False,16001,14150,1,1,2,3053,6630,6333,6695,3076,2052,4,14,3,3,166,4034,2874,21059,0,0,"{'statPerks': {'defense': 5001, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 9923, 'var1': 77, 'var2': 71, 'var3': 0}, {'perk': 8126, 'var1': 1508, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 18, 'var2': 0, 'var3': 0}, {'perk': 8106, 'var1': 5, 'var2': 0, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8009, 'var1': 4914, 'var2': 0, 'var3': 0}, {'perk': 9103, 'var1': 5, 'var2': 40, 'var3': 0}], 'style': 8000}]}",65566,36604,24954,4H7LWyB_VAvhhszmlOnT-VSIg-6D6o8DGQTbQB5qd8BFfV17GOPfu_NZcdfJrDCYmh2w_ZthgaW3gw,90,61,60,22,6,4,30,32,144,LASERMANgr,100,45,1370,72507,42305,0,48589,9272,0,26,347,2906,2826,2575,0,1,4,False,False,60,False,1,False,2,22.8,1633899823000,29979,1.5,9.8,0.7,701.8,0.6,176.9,126.1,923.6,1314.9,2875.7,1605.4,1094.5,3.9,2.7,2.6,1.0,3180.1,1855.5,0.0,2131.1,406.7,0.0,1.1,15.2
5,21,0,18,Nasus,1,4664,4664,4664,88720,15,True,False,True,False,False,18123,15900,0,1,1,3111,3065,4401,3110,3075,2052,7,19,3,2,112,23977,7540,31951,0,0,"{'statPerks': {'defense': 5001, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 936, 'var2': 0, 'var3': 0}, {'perk': 9111, 'var1': 1830, 'var2': 400, 'var3': 0}, {'perk': 9103, 'var1': 9, 'var2': 50, 'var3': 0}, {'perk': 8014, 'var1': 1125, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8473, 'var1': 1091, 'var2': 0, 'var3': 0}, {'perk': 8242, 'var1': 141, 'var2': 0, 'var3': 0}], 'style': 8400}]}",85941,27284,34767,zoF2u290qjKx-a09XN-RT-z-s0olWs0DWd8WYdjb8vtfNoEx5JQv22yYGNF4G9uEPJ97HzYTGJSGfw,123,33,45,8,30,32,5,4,443,VioletSenses,200,18,1370,117693,37183,0,71742,10289,0,64,380,7773,2358,5024,2,4,2,True,True,64,True,2,True,4,22.8,1633899823000,75846,0.9,204.6,0.7,794.9,0.8,1051.6,330.7,1401.4,3326.6,3769.3,1196.7,1524.9,5.4,1.4,2.0,0.4,5162.0,1630.8,0.0,3146.6,451.3,0.0,2.8,16.7
6,42,6,18,Zilean,3,636,636,636,11667,9,True,False,True,False,False,16640,13200,1,2,1,3157,3102,3020,4628,1028,2052,2,10,6,3,226,91113,32069,13425,1,1,"{'statPerks': {'defense': 5001, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8229, 'var1': 2474, 'var2': 0, 'var3': 0}, {'perk': 8226, 'var1': 250, 'var2': 1314, 'var3': 0}, {'perk': 8210, 'var1': 44, 'var2': 0, 'var3': 0}, {'perk': 8236, 'var1': 48, 'var2': 0, 'var3': 0}], 'style': 8200}, {'description': 'subStyle', 'selections': [{'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8105, 'var1': 13, 'var2': 5, 'var3': 0}], 'style': 8100}]}",2449,759,9466,zpstIsa5ckOpAaG6iR0ERMD0yUX_cSPSQtFd_LGA4lzRVZy2rGuQ9sfeu8B1inKkXY3YLYN9HyVE8g,146,55,76,12,5,6,3,4,119,BezimiennyPLL,200,24,1370,93588,32854,0,23488,6747,3104,85,258,25,25,595,1,3,2,True,True,64,True,2,True,4,22.8,1633899823000,60098,1.8,27.9,0.4,729.8,0.4,3996.2,1406.5,588.8,2635.9,107.4,33.3,415.2,6.4,2.4,3.3,0.5,4104.7,1441.0,0.0,1030.2,295.9,136.1,3.7,11.3
7,17,0,18,Zed,2,1692,1692,1692,26384,13,True,False,False,False,False,17553,17150,0,1,1,3158,6035,6692,3814,6694,2052,7,23,4,3,174,9519,2419,12689,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8112, 'var1': 2322, 'var2': 0, 'var3': 0}, {'perk': 8143, 'var1': 1283, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 18, 'var2': 0, 'var3': 0}, {'perk': 8106, 'var1': 5, 'var2': 0, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8009, 'var1': 1052, 'var2': 0, 'var3': 0}, {'perk': 8014, 'var1': 1288, 'var2': 0, 'var3': 0}], 'style': 8000}]}",78548,35215,16856,1OcGlFFteSICZb67fykAY2PKBfZElx7KZ3Gm0YsBTZ61HrVxZadPEq4bZWDR8QhU85TCUQqr0b0vUg,75,86,80,18,6,4,18,32,25,GREASEBALL2137,200,5,1370,89055,38622,0,30374,1522,0,46,364,987,987,828,0,1,2,True,True,64,True,2,True,4,22.8,1633899823000,48741,0.7,74.2,0.6,769.9,1.0,417.5,106.1,556.5,2137.8,3445.1,1544.5,739.3,3.3,3.8,3.5,0.8,3905.9,1693.9,0.0,1332.2,66.8,0.0,2.0,16.0
8,27,1,18,TahmKench,0,514,514,514,117676,10,False,True,True,False,False,15659,14150,1,2,1,3111,3193,3075,3083,3211,2052,2,9,2,1,166,53826,26907,31304,0,1,"{'statPerks': {'defense': 5002, 'flex': 5002, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8437, 'var1': 3032, 'var2': 2302, 'var3': 0}, {'perk': 8401, 'var1': 320, 'var2': 0, 'var3': 0}, {'perk': 8444, 'var1': 4562, 'var2': 0, 'var3': 0}, {'perk': 8451, 'var1': 310, 'var2': 0, 'var3': 0}], 'style': 8400}, {'description': 'subStyle', 'selections': [{'perk': 9111, 'var1': 3724, 'var2': 360, 'var3': 0}, {'perk': 9105, 'var1': 6, 'var2': 50, 'var3': 0}], 'style': 8000}]}",5373,3091,29049,TMxdp7InZKS8h0citVvaWBvxh2Vr0vL89JY4S6hPjX8j4mz8z3jMxu_DZvEXb7vqc0kWfxET4mNGnQ,95,47,24,12,5,4,33,32,356,stromg tomat,200,47,1370,61066,31578,259,64654,21481,0,19,252,1865,1580,4300,0,2,2,True,True,64,True,2,True,4,22.8,1633899823000,28974,1.2,22.5,0.4,686.8,0.4,2360.8,1180.1,1373.0,1270.8,235.7,135.6,1274.1,4.2,2.1,1.1,0.5,2678.3,1385.0,11.4,2835.7,942.1,0.0,0.8,11.1
9,37,0,18,Ivern,1,2384,2384,2384,20804,13,True,False,False,True,False,12993,12600,0,1,1,3222,3158,6616,6617,3114,2052,0,3,0,1,116,16846,9332,15168,0,1,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8112, 'var1': 1135, 'var2': 0, 'var3': 0}, {'perk': 8126, 'var1': 657, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8106, 'var1': 5, 'var2': 0, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8226, 'var1': 250, 'var2': 233, 'var3': 0}, {'perk': 8210, 'var1': 17, 'var2': 0, 'var3': 0}], 'style': 8200}]}",9776,3983,13704,6YW8AMmAS9A2jv1f3peo4heYQCOuSTr8pB0Wl5rC7x90sMGb00dqQx_ZQYJYXbsGicAm0Cpauu4AFg,63,35,90,122,5,13,5,4,276,CSE AurelionSmol,200,67,1370,28141,14834,9773,30218,12365,8146,16,344,1518,1518,1345,1,2,2,True,True,64,True,2,True,4,22.8,1633899823000,10923,1.6,104.6,0.6,569.9,0.1,738.9,409.3,665.3,479.1,428.8,174.7,601.1,2.8,1.5,3.9,5.4,1234.3,650.6,428.6,1325.4,542.3,357.3,0.7,15.1
