,assists,bountyLevel,champLevel,championName,consumablesPurchased,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,gameEndedInSurrender,goldEarned,goldSpent,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item1,item2,item3,item4,item5,item6,killingSprees,kills,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,nexusKills,nexusTakedowns,perks,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,puuid,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,summonerName,teamId,timeCCingOthers,timePlayed,totalDamageDealt,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeSpentDead,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,win,objectives.champion.first,objectives.champion.kills,objectives.inhibitor.first,objectives.inhibitor.kills,objectives.tower.first,objectives.tower.kills,gameDuration,minionDamage,assists_pm,damageDealtToBuildings_pm,deaths_pm,goldEarned_pm,kills_pm,magicDamageDealt_pm,magicDamageDealtToChampions_pm,magicDamageTaken_pm,minionDamage_pm,physicalDamageDealt_pm,physicalDamageDealtToChampions_pm,physicalDamageTaken_pm,spell1Casts_pm,spell2Casts_pm,spell3Casts_pm,spell4Casts_pm,totalDamageDealt_pm,totalDamageDealtToChampions_pm,totalDamageShieldedOnTeammates_pm,totalDamageTaken_pm,totalHeal_pm,totalHealsOnTeammates_pm,totalMinionsKilled_pm,totalTimeSpentDead_pm
0,24,1,18,Ashe,1,2640,2640,2640,10940,10,False,False,False,False,False,14552,11275,0,1,0,3042,3158,3091,1053,1037,2052,0,4,0,1,234,10945,8413,22897,1,1,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8229, 'var1': 3407, 'var2': 0, 'var3': 0}, {'perk': 8226, 'var1': 250, 'var2': 229, 'var3': 0}, {'perk': 8210, 'var1': 2, 'var2': 0, 'var3': 0}, {'perk': 8236, 'var1': 28, 'var2': 0, 'var3': 0}], 'style': 8200}, {'description': 'subStyle', 'selections': [{'perk': 8009, 'var1': 3845, 'var2': 0, 'var3': 0}, {'perk': 8014, 'var1': 279, 'var2': 0, 'var3': 0}], 'style': 8000}]}",54892,16533,1544,oE0ziwprOPWTIcBgYYyL3TpfwABFuPWvbLWTKfLXpdAltBE6YlDesT7lCdwVdfKzIOpLQe7xas3Vzw,7,131,7,13,9,7,5,4,249,Mafla Jinx,100,66,1406,65837,24946,0,24773,4373,846,39,286,0,0,331,1,2,2,True,False,45,True,1,False,4,23.4,38251,1.0,112.8,0.4,621.9,0.2,467.7,359.5,978.5,1634.7,2345.8,706.5,66.0,0.3,5.6,0.3,0.6,2813.5,1066.1,0.0,1058.7,186.9,36.2,1.7,12.2
1,23,1,18,Zilean,2,1304,1304,1304,13644,9,False,False,False,False,False,15513,13500,0,1,0,4629,3102,3135,3916,3020,0,2,10,3,2,348,84833,21844,29729,0,1,"{'statPerks': {'defense': 5003, 'flex': 5002, 'offense': 5007}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8128, 'var1': 1858, 'var2': 22, 'var3': 0}, {'perk': 8126, 'var1': 949, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8106, 'var1': 5, 'var2': 0, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8009, 'var1': 5159, 'var2': 0, 'var3': 0}, {'perk': 8014, 'var1': 637, 'var2': 0, 'var3': 0}], 'style': 8000}]}",1657,586,1698,GOqE6Ki1Outumo1EqvPok977-5bQQZfd4RZC8QUkeA6yBIaNSx26cXx5ssc9nUT4veldJ1AQixoQrA,152,115,79,15,7,4,8,14,338,NLG 2002,100,39,1406,92782,24423,0,31844,14806,2432,64,266,6292,1992,417,0,2,2,True,False,45,True,1,False,4,23.4,67055,1.0,55.7,0.4,662.9,0.4,3625.3,933.5,1270.5,2865.6,70.8,25.0,72.6,6.5,4.9,3.4,0.6,3965.0,1043.7,0.0,1360.9,632.7,103.9,2.7,11.4
2,15,0,18,Pantheon,0,562,562,562,25774,9,False,False,False,False,False,12989,12100,0,0,0,3111,3053,3065,3076,1011,2052,0,3,0,1,187,1975,0,30405,0,1,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 197, 'var2': 0, 'var3': 0}, {'perk': 9111, 'var1': 1209, 'var2': 180, 'var3': 0}, {'perk': 9105, 'var1': 13, 'var2': 20, 'var3': 0}, {'perk': 8014, 'var1': 330, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8139, 'var1': 1399, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 591, 'var2': 5, 'var3': 0}], 'style': 8100}]}",27011,11999,2315,ThyIE6kE03GR36uveX34MFlrQ_YUWB0p0d6L_ql44CH2K5KlUcGRAAcUXjaAmlZulDyr7kq4VHPumg,77,21,31,6,4,4,6,13,100,1rOn1c,100,20,1406,28987,11999,0,33815,6876,0,17,252,0,0,1093,0,1,2,True,False,45,True,1,False,4,23.4,16426,0.6,24.0,0.4,555.1,0.1,84.4,0.0,1299.4,702.0,1154.3,512.8,98.9,3.3,0.9,1.3,0.3,1238.8,512.8,0.0,1445.1,293.8,0.0,0.7,10.8
3,14,3,18,Shaco,0,108,108,108,8332,10,False,False,False,False,False,14740,12550,0,0,0,3089,3020,4637,3916,1026,2052,1,8,3,1,143,42030,23115,19777,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8128, 'var1': 1518, 'var2': 20, 'var3': 0}, {'perk': 8126, 'var1': 403, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8106, 'var1': 5, 'var2': 0, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8210, 'var1': 27, 'var2': 0, 'var3': 0}, {'perk': 8236, 'var1': 48, 'var2': 0, 'var3': 0}], 'style': 8200}]}",1923,440,660,cExogkwh-5zQPx_wbLEChKmkAfX2heJynBlS7EIgH2RLEd4TwUnz-c8O29DA6zxrccbsuGFBWE_kGw,35,58,27,81,6,14,1,4,392,Rose Of Art,100,29,1406,44894,24473,0,20763,679,0,31,264,940,917,325,0,0,2,True,False,45,True,1,False,4,23.4,20313,0.6,4.6,0.4,629.9,0.3,1796.2,987.8,845.2,868.1,82.2,18.8,28.2,1.5,2.5,1.2,3.5,1918.5,1045.9,0.0,887.3,29.0,0.0,1.3,11.3
4,12,0,18,Irelia,2,5388,5388,5388,61121,13,False,False,False,False,False,19121,18950,1,1,0,6632,3111,3153,3053,3091,2052,7,20,3,3,158,29290,11742,53494,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 1108, 'var2': 0, 'var3': 0}, {'perk': 8009, 'var1': 2892, 'var2': 0, 'var3': 0}, {'perk': 9103, 'var1': 11, 'var2': 0, 'var3': 0}, {'perk': 8299, 'var1': 1884, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8143, 'var1': 1066, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 6340, 'var2': 5, 'var3': 0}], 'style': 8100}]}",138917,26099,14152,Vmg5EKGp5SesCgxRGhZPVeOD8fsGSTNqwZvDHPK8mvWKfit9bRXQ7wG0u5dovT0KI7uEprlvkMtGrA,168,27,69,5,1,4,23,32,318,Z0mbieJuice,100,20,1406,169428,38981,0,69252,15732,0,163,298,1220,1140,1606,3,4,2,True,False,45,True,1,False,4,23.4,125059,0.5,230.3,0.6,817.1,0.9,1251.7,501.8,2286.1,5344.4,5936.6,1115.3,604.8,7.2,1.2,2.9,0.2,7240.5,1665.9,0.0,2959.5,672.3,0.0,7.0,12.7
5,18,0,18,Neeko,2,1912,1912,1912,21570,10,True,False,True,False,False,15321,14150,0,0,1,6653,3135,3165,3089,3145,2052,2,8,2,1,225,130207,39134,14988,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8128, 'var1': 1667, 'var2': 22, 'var3': 0}, {'perk': 8126, 'var1': 820, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8106, 'var1': 5, 'var2': 0, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8226, 'var1': 250, 'var2': 880, 'var3': 0}, {'perk': 8210, 'var1': 29, 'var2': 0, 'var3': 0}], 'style': 8200}]}",6965,844,12749,6o23-axkhtkN3Af5KpX0YMkIZV7S9vz9WwaJGSFRS4bTkgoBZoa77MMCdpwSuPzDMDMG6n7EoVlvrg,94,34,67,13,25,32,5,4,360,MidoCorteX,200,70,1406,139688,41757,0,28075,2446,0,117,288,2515,1778,337,0,2,4,False,True,51,False,0,True,2,23.4,96019,0.8,81.7,0.4,654.7,0.3,5564.4,1672.4,640.5,4103.4,297.6,36.1,544.8,4.0,1.5,2.9,0.6,5969.6,1784.5,0.0,1199.8,104.5,0.0,5.0,12.3
6,21,0,18,Nidalee,1,1824,1824,1824,14032,9,False,True,True,False,False,15132,15065,0,0,1,3040,6655,3020,3089,3165,2052,3,13,4,1,380,71205,39113,14960,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8229, 'var1': 2752, 'var2': 0, 'var3': 0}, {'perk': 8226, 'var1': 250, 'var2': 772, 'var3': 0}, {'perk': 8210, 'var1': 15, 'var2': 0, 'var3': 0}, {'perk': 8236, 'var1': 48, 'var2': 0, 'var3': 0}], 'style': 8200}, {'description': 'subStyle', 'selections': [{'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8105, 'var1': 13, 'var2': 5, 'var3': 0}], 'style': 8100}]}",4739,590,13457,IpB9HWdjxk5_HIhPKBP5lIcHhP9KB1RwZWnT9rDl3pvh5G4aKQ7M4EXtincuEBieF4Gr0O5CzKYGPw,144,92,63,67,15,32,5,4,114,MarjoKun,200,0,1406,76651,40343,0,29435,8976,2410,32,250,707,640,1018,0,2,4,False,True,51,False,0,True,2,23.4,34484,0.9,77.9,0.4,646.7,0.6,3042.9,1671.5,639.3,1473.7,202.5,25.2,575.1,6.2,3.9,2.7,2.9,3275.7,1724.1,0.0,1257.9,383.6,103.0,1.4,10.7
7,22,0,18,Veigar,4,1195,1195,1195,16860,11,True,False,False,True,False,14042,13800,0,0,1,3157,3020,3070,3089,3135,2052,2,7,2,1,173,57050,26042,14720,0,0,"{'statPerks': {'defense': 5001, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8229, 'var1': 1768, 'var2': 0, 'var3': 0}, {'perk': 8226, 'var1': 250, 'var2': 561, 'var3': 0}, {'perk': 8210, 'var1': 15, 'var2': 0, 'var3': 0}, {'perk': 8236, 'var1': 48, 'var2': 0, 'var3': 0}], 'style': 8200}, {'description': 'subStyle', 'selections': [{'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8105, 'var1': 13, 'var2': 5, 'var3': 0}], 'style': 8100}]}",2465,322,11345,WE8XRVYpQBVKM3HOVbTXMBk5mzZBziJ90vNUeieC6MSm0QZanc0c-aQ2SzpC8czpDU_OhZyRoVcwow,86,53,65,12,7,21,5,4,103,MC Gnaruś,200,56,1406,67030,26364,0,27285,1629,0,45,308,7515,0,1219,1,1,4,False,True,51,False,0,True,2,23.4,39471,0.9,51.1,0.5,600.1,0.3,2438.0,1112.9,629.1,1686.8,105.3,13.8,484.8,3.7,2.3,2.8,0.5,2864.5,1126.7,0.0,1166.0,69.6,0.0,1.9,13.2
8,33,1,18,Yuumi,2,517,517,517,7489,4,True,False,True,False,False,15325,14300,0,0,1,4628,6616,3089,4630,1026,2052,3,9,3,1,608,22405,16001,4604,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8214, 'var1': 1674, 'var2': 3425, 'var3': 0}, {'perk': 8226, 'var1': 250, 'var2': 1087, 'var3': 0}, {'perk': 8210, 'var1': 18, 'var2': 0, 'var3': 0}, {'perk': 8237, 'var1': 477, 'var2': 0, 'var3': 0}], 'style': 8200}, {'description': 'subStyle', 'selections': [{'perk': 8009, 'var1': 6979, 'var2': 0, 'var3': 0}, {'perk': 8017, 'var1': 1756, 'var2': 0, 'var3': 0}], 'style': 8000}]}",1988,1311,5425,ggBWMQBcnvRmilee8cQcyn2LKGb6KkkXV6-d_WOP648rinGJGno31gPX7ThdBPqWSzS45z6s_XzvHw,51,154,89,9,6,13,6,3,267,MoniCzeri,200,16,1406,24394,17312,7450,10110,13797,11863,5,140,0,0,80,1,2,4,False,True,51,False,0,True,2,23.4,6565,1.4,22.1,0.2,654.9,0.4,957.5,683.8,196.8,280.6,85.0,56.0,231.8,2.2,6.6,3.8,0.4,1042.5,739.8,318.4,432.1,589.6,507.0,0.2,6.0
9,24,0,18,Maokai,2,68,68,68,29611,11,True,False,True,False,False,16401,16200,0,0,1,3075,3111,3165,4637,3089,2052,6,14,3,3,231,110561,36012,15841,0,0,"{'statPerks': {'defense': 5003, 'flex': 5002, 'offense': 5007}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8229, 'var1': 2155, 'var2': 0, 'var3': 0}, {'perk': 8226, 'var1': 250, 'var2': 731, 'var3': 0}, {'perk': 8210, 'var1': 21, 'var2': 0, 'var3': 0}, {'perk': 8236, 'var1': 48, 'var2': 0, 'var3': 0}], 'style': 8200}, {'description': 'subStyle', 'selections': [{'perk': 8009, 'var1': 6393, 'var2': 0, 'var3': 0}, {'perk': 8014, 'var1': 1039, 'var2': 0, 'var3': 0}], 'style': 8000}]}",2573,1132,17100,_zLllxKo0kSWUGL91IUHkZ2kVPWLOlgM7WWMSQQa1QKV7Gc6qTQupeOcJ5Y3j2dmib1OfAfJVy_sTw,77,39,110,17,24,32,4,4,126,ZireæI,200,95,1406,114624,38499,0,34336,7612,0,76,284,1490,1355,1394,0,1,4,False,True,51,False,0,True,2,23.4,76057,1.0,2.9,0.5,700.9,0.6,4724.8,1539.0,677.0,3250.3,110.0,48.4,730.8,3.3,1.7,4.7,0.7,4898.5,1645.3,0.0,1467.4,325.3,0.0,3.2,12.1
