,assists,bountyLevel,champLevel,championName,consumablesPurchased,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,gameEndedInSurrender,goldEarned,goldSpent,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item1,item2,item3,item4,item5,item6,killingSprees,kills,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,nexusKills,nexusTakedowns,perks,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,puuid,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,summonerName,teamId,timeCCingOthers,timePlayed,totalDamageDealt,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeSpentDead,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,win,objectives.champion.first,objectives.champion.kills,objectives.inhibitor.first,objectives.inhibitor.kills,objectives.tower.first,objectives.tower.kills,gameDuration,timeStarted,minionDamage,assists_pm,damageDealtToBuildings_pm,deaths_pm,goldEarned_pm,kills_pm,magicDamageDealt_pm,magicDamageDealtToChampions_pm,magicDamageTaken_pm,minionDamage_pm,physicalDamageDealt_pm,physicalDamageDealtToChampions_pm,physicalDamageTaken_pm,spell1Casts_pm,spell2Casts_pm,spell3Casts_pm,spell4Casts_pm,totalDamageDealt_pm,totalDamageDealtToChampions_pm,totalDamageShieldedOnTeammates_pm,totalDamageTaken_pm,totalHeal_pm,totalHealsOnTeammates_pm,totalMinionsKilled_pm,totalTimeSpentDead_pm
0,27,0,17,Ivern,1,885,885,885,10090,9,False,False,False,False,False,10962,10800,0,1,1,2065,3107,3504,3158,3011,2052,0,0,0,0,232,10272,4355,8029,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8214, 'var1': 666, 'var2': 1160, 'var3': 0}, {'perk': 8275, 'var1': 12, 'var2': 0, 'var3': 0}, {'perk': 8210, 'var1': 6, 'var2': 0, 'var3': 0}, {'perk': 8236, 'var1': 48, 'var2': 0, 'var3': 0}], 'style': 8200}, {'description': 'subStyle', 'selections': [{'perk': 8401, 'var1': 25, 'var2': 0, 'var3': 0}, {'perk': 8453, 'var1': 569, 'var2': 1723, 'var3': 0}], 'style': 8400}]}",3426,1417,10497,WSSe1Ys-jnAsA8vjIOLoHCjKyxZ1OBP5GQUTbLSOwpP0-s1APhyj1eN1aexhPL9Y3VHDo2f239k43Q,62,34,68,80,5,3,7,6,490,IveRned iT,100,61,1222,13890,5964,8659,19873,4998,1597,11,194,191,191,1346,1,2,4,False,False,40,True,2,False,2,20.4,1633173184000,7041,1.3,43.4,0.4,537.4,0.0,503.5,213.5,393.6,345.1,167.9,69.5,514.6,3.0,1.7,3.3,3.9,680.9,292.4,424.5,974.2,245.0,78.3,0.5,9.5
1,13,0,15,Kennen,1,744,744,744,10394,12,False,False,False,False,False,11783,11200,0,0,1,3152,3020,4629,1058,0,2052,1,5,2,2,225,29241,16719,11825,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8214, 'var1': 1352, 'var2': 0, 'var3': 0}, {'perk': 8275, 'var1': 12, 'var2': 0, 'var3': 0}, {'perk': 8233, 'var1': 8, 'var2': 0, 'var3': 0}, {'perk': 8237, 'var1': 436, 'var2': 0, 'var3': 0}], 'style': 8200}, {'description': 'subStyle', 'selections': [{'perk': 8139, 'var1': 1121, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 974, 'var2': 5, 'var3': 0}], 'style': 8100}]}",1990,973,9286,jKSx56OJba8rsjVKIl12vfDToyLGSGfvoe9tWakU0N9h7ZycU2rYZ_MF7oDkSe8yPt6mCbFZk0y-rg,76,15,50,8,5,4,7,6,170,ivanweee,100,20,1222,31231,17692,0,22227,1297,0,20,280,0,0,1115,0,0,4,False,False,40,True,2,False,2,20.4,1633173184000,12795,0.6,36.5,0.6,577.6,0.2,1433.4,819.6,579.7,627.2,97.5,47.7,455.2,3.7,0.7,2.5,0.4,1530.9,867.3,0.0,1089.6,63.6,0.0,1.0,13.7
2,20,0,18,Gragas,3,1144,1144,1144,21885,11,False,False,False,False,False,14627,14200,1,2,1,4629,3020,3089,3135,0,2052,2,10,3,3,155,93655,36201,11213,0,0,"{'statPerks': {'defense': 5003, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8230, 'var1': 14, 'var2': 0, 'var3': 0}, {'perk': 8275, 'var1': 12, 'var2': 0, 'var3': 0}, {'perk': 8210, 'var1': 10, 'var2': 0, 'var3': 0}, {'perk': 8236, 'var1': 48, 'var2': 0, 'var3': 0}], 'style': 8200}, {'description': 'subStyle', 'selections': [{'perk': 8135, 'var1': 2863, 'var2': 5, 'var3': 0}, {'perk': 8143, 'var1': 975, 'var2': 0, 'var3': 0}], 'style': 8100}]}",5367,2140,18068,0mN1TICCR7FdzjOXVH241x83OmY5fivx7hmVRdRdfwBt5bK08vUD4VnWKh2SwqzfRhi_xf4uyNwudg,179,71,57,12,5,4,7,6,475,Límbó,100,57,1222,99367,38686,0,30815,7641,0,83,270,345,345,1533,1,1,4,False,False,40,True,2,False,2,20.4,1633173184000,59537,1.0,56.1,0.5,717.0,0.5,4590.9,1774.6,549.7,2918.5,263.1,104.9,885.7,8.8,3.5,2.8,0.6,4870.9,1896.4,0.0,1510.5,374.6,0.0,4.1,13.2
3,12,0,18,Aphelios,3,2964,2964,2964,17422,9,False,False,False,False,False,17680,17100,1,2,1,3006,3085,3139,6676,3031,2052,4,19,4,4,234,5235,972,12877,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5005}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 419, 'var2': 0, 'var3': 0}, {'perk': 8009, 'var1': 1632, 'var2': 0, 'var3': 0}, {'perk': 9103, 'var1': 9, 'var2': 10, 'var3': 0}, {'perk': 8014, 'var1': 1052, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8139, 'var1': 1503, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 4239, 'var2': 5, 'var3': 0}], 'style': 8100}]}",117849,37332,14146,1p-xR6rA2klFoM-HvXgfwScCw_e83ogRIfDid_oshI8zc9ECtzVsksy35cAdJ1pDBasfTc8VoQg4MA,50,275,0,6,5,1,4,4,437,º Y h w a c h º,100,16,1222,123275,38494,0,28410,3542,0,95,206,190,190,1386,0,2,4,False,False,40,True,2,False,2,20.4,1633173184000,81817,0.6,145.3,0.4,866.7,0.9,256.6,47.6,631.2,4010.6,5776.9,1830.0,693.4,2.5,13.5,0.0,0.3,6042.9,1887.0,0.0,1392.6,173.6,0.0,4.7,10.1
4,18,0,16,Sylas,2,335,335,335,21528,16,False,False,False,False,False,12603,11400,0,0,1,6656,3157,3057,4629,3113,0,1,6,2,2,124,25795,13709,15759,0,0,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8010, 'var1': 135, 'var2': 0, 'var3': 0}, {'perk': 8009, 'var1': 2467, 'var2': 0, 'var3': 0}, {'perk': 9105, 'var1': 7, 'var2': 50, 'var3': 0}, {'perk': 8299, 'var1': 551, 'var2': 0, 'var3': 0}], 'style': 8000}, {'description': 'subStyle', 'selections': [{'perk': 8139, 'var1': 1118, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 739, 'var2': 5, 'var3': 0}], 'style': 8100}]}",1977,532,19809,NXmfXdXZw7ag5BisR1xTw4W5TJ8JMJgGfmbKbeomDsGiwfrZzd5LcuJd4Zu9MqUIgIr5fyqB1Vw54w,43,24,78,26,5,4,6,32,256,dopestuff ,100,32,1222,28230,14698,0,37115,5752,0,12,342,456,456,1547,0,0,4,False,False,40,True,2,False,2,20.4,1633173184000,13197,0.9,16.4,0.8,617.8,0.3,1264.5,672.0,772.5,646.9,96.9,26.1,971.0,2.1,1.2,3.8,1.3,1383.8,720.5,0.0,1819.4,282.0,0.0,0.6,16.8
5,33,0,18,Brand,3,2585,2585,2585,16413,8,True,False,True,False,False,17196,15600,1,1,2,3020,3157,4637,3165,3102,2052,4,13,4,3,237,124652,41652,16220,0,0,"{'statPerks': {'defense': 5003, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8128, 'var1': 2802, 'var2': 35, 'var3': 0}, {'perk': 8139, 'var1': 1805, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 30, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 5560, 'var2': 5, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8009, 'var1': 6887, 'var2': 0, 'var3': 0}, {'perk': 8014, 'var1': 1066, 'var2': 0, 'var3': 0}], 'style': 8000}]}",8932,1292,7676,1Re1Zn-3SNbjs_PfuMyL2TDqxIz0laX9C0cdFFImUGJxA_cpSY4k2fukA2txGJ2sJm-Lhv89XKBJwQ,74,102,65,13,6,4,8,21,33,Kaızen,200,13,1222,133585,42944,0,23923,3079,0,86,186,0,0,26,0,4,2,True,True,57,False,1,True,4,20.4,1633173184000,88056,1.6,126.7,0.4,842.9,0.6,6110.4,2041.8,795.1,4316.5,437.8,63.3,376.3,3.6,5.0,3.2,0.6,6548.3,2105.1,0.0,1172.7,150.9,0.0,4.2,9.1
6,27,1,18,Pantheon,0,3673,3673,3673,21287,9,True,False,True,False,False,14192,12300,0,1,2,3111,6676,3053,3123,3133,2052,2,10,4,2,175,1182,147,16699,0,1,"{'statPerks': {'defense': 5001, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8128, 'var1': 2153, 'var2': 31, 'var3': 0}, {'perk': 8139, 'var1': 1432, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 18, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 3336, 'var2': 5, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8009, 'var1': 2556, 'var2': 0, 'var3': 0}, {'perk': 9103, 'var1': 7, 'var2': 30, 'var3': 0}], 'style': 8000}]}",63860,21926,11085,FPDAzNaH4DThVivLgMyvh2-teW6DMhsg_uD8xkZI3HGWzROuniQ2tKvNaCikTab1R79JP6qFPT87mw,55,29,21,3,4,4,16,32,214,Andre167,200,23,1222,65617,22509,0,27933,3226,0,41,212,575,435,148,1,4,2,True,True,57,False,1,True,4,20.4,1633173184000,39435,1.3,180.0,0.4,695.7,0.5,57.9,7.2,818.6,1933.1,3130.4,1074.8,543.4,2.7,1.4,1.0,0.1,3216.5,1103.4,0.0,1369.3,158.1,0.0,2.0,10.4
7,28,2,18,Varus,0,2023,2023,2023,8044,9,True,False,False,True,False,14864,12800,0,1,2,3142,6691,3111,3035,3133,2052,4,11,3,2,166,6440,4574,9534,0,1,"{'statPerks': {'defense': 5002, 'flex': 5008, 'offense': 5008}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8128, 'var1': 1792, 'var2': 27, 'var3': 0}, {'perk': 8139, 'var1': 1443, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 18, 'var2': 0, 'var3': 0}, {'perk': 8135, 'var1': 2564, 'var2': 5, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8009, 'var1': 4619, 'var2': 0, 'var3': 0}, {'perk': 8014, 'var1': 806, 'var2': 0, 'var3': 0}], 'style': 8000}]}",78356,26372,10481,5SETmE6Rsmq_zW8TbJE06h1DCY8ZX5LtKFO8pZGdfudkOSwUwjNl-ytSz4N6jMJzCvmg9cr_UhTrdw,64,13,35,11,5,4,7,7,282,laki205,200,30,1222,89201,30947,0,20449,3934,682,65,236,4405,0,434,2,2,2,True,True,57,False,1,True,4,20.4,1633173184000,56231,1.4,99.2,0.4,728.6,0.5,315.7,224.2,467.4,2756.4,3841.0,1292.7,513.8,3.1,0.6,1.7,0.5,4372.6,1517.0,0.0,1002.4,192.8,33.4,3.2,11.6
8,43,0,18,Thresh,0,1044,1044,1044,49074,8,True,False,True,False,False,13702,12650,0,1,2,3190,3050,3158,3001,0,2052,2,6,2,1,238,30196,13330,20766,1,1,"{'statPerks': {'defense': 5003, 'flex': 5002, 'offense': 5007}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8439, 'var1': 696, 'var2': 0, 'var3': 0}, {'perk': 8463, 'var1': 1782, 'var2': 0, 'var3': 0}, {'perk': 8444, 'var1': 2257, 'var2': 0, 'var3': 0}, {'perk': 8451, 'var1': 303, 'var2': 0, 'var3': 0}], 'style': 8400}, {'description': 'subStyle', 'selections': [{'perk': 8210, 'var1': 32, 'var2': 0, 'var3': 0}, {'perk': 8224, 'var1': 1057, 'var2': 0, 'var3': 0}], 'style': 8200}]}",6305,1562,14882,2B_WuDsnfGWaiKxIPQAWfCVQ6RQW-SfyUR2Pwsnil3_CyC7MtsqhXHPOioq4e_urz2Bm-klUthln1A,71,30,35,11,6,4,20,32,141,Lectric,200,58,1222,37860,16022,4975,35773,1673,606,25,200,1359,1129,125,0,4,2,True,True,57,False,1,True,4,20.4,1633173184000,20794,2.1,51.2,0.4,671.7,0.3,1480.2,653.4,1017.9,1019.3,309.1,76.6,729.5,3.5,1.5,1.7,0.5,1855.9,785.4,243.9,1753.6,82.0,29.7,1.2,9.8
9,17,2,18,Pyke,1,832,832,832,25855,6,False,True,True,False,False,18281,15700,0,1,2,3111,6035,3156,3110,6695,2052,6,17,5,2,269,0,0,8736,0,1,"{'statPerks': {'defense': 5003, 'flex': 5008, 'offense': 5007}, 'styles': [{'description': 'primaryStyle', 'selections': [{'perk': 8128, 'var1': 1589, 'var2': 24, 'var3': 0}, {'perk': 8126, 'var1': 683, 'var2': 0, 'var3': 0}, {'perk': 8138, 'var1': 18, 'var2': 0, 'var3': 0}, {'perk': 8106, 'var1': 5, 'var2': 0, 'var3': 0}], 'style': 8100}, {'description': 'subStyle', 'selections': [{'perk': 8210, 'var1': 16, 'var2': 0, 'var3': 0}, {'perk': 8226, 'var1': 250, 'var2': 688, 'var3': 0}], 'style': 8200}]}",29842,13061,8367,pi_ZAjH3zWPwsszxdMvClabaWIcWZwaG8Wgh1crgDDffzPg6Ed9LneRO8febgcoork0PC67oJ6kYCQ,83,57,55,23,5,4,27,32,227,dostavljacboli,200,32,1222,35279,18427,0,17553,6001,0,24,154,5437,5365,449,1,2,2,True,True,57,False,1,True,4,20.4,1633173184000,16020,0.8,40.8,0.3,896.1,0.8,0.0,0.0,428.2,785.3,1462.8,640.2,410.1,4.1,2.8,2.7,1.1,1729.4,903.3,0.0,860.4,294.2,0.0,1.2,7.5
